Name,url,Active,Years Played,Position,Clubs Played,IOC
Denis Drăguș,/en/players/0e490f6e/Denis-Dragus,True,2015-2024,FW,"Standard Liège, Gaziantep FK, Romania, Viitorul Constanța, Crotone, Genoa",ROU
Radu Drăgușin,/en/players/620922ed/Radu-Dragusin,True,2020-2024,DF,"Genoa, Romania, Tottenham Hotspur, Sampdoria, Salernitana, Juventus",ROU
Răzvan Ducan,/en/players/6bb5562e/Razvan-Ducan,True,2018-2024,GK,"Botoșani, Mioveni",ROU
Marco Dulca,/en/players/285e6524/Marco-Dulca,True,2017-2023,MF,"Chindia Târgoviște, Viitorul Constanța, FCSB, Swansea City U23",ROU
Ioan Dumiter,/en/players/1b3e82bb/Ioan-Dumiter,True,2019-2024,FW,"Voluntari, FCSB, Sepsi Sfântu Gheorghe, Chindia Târgoviște",ROU
Augustin Dumitrache,/en/players/9f2251b2/Augustin-Dumitrache,True,2023-2024,MF,Petrolul Ploiești,ROU
Valentin Dumitrache,/en/players/f128697c/Valentin-Dumitrache,True,2021-2024,MF,"Farul Constanța, FC Academica Clinceni",ROU
Denis Dumitrașcu,/en/players/bf725033/Denis-Dumitrascu,True,2019-2024,"DF,MF","UTA Arad, Chindia Târgoviște, Argeș Pitești",ROU
Andres Dumitrescu,/en/players/1994703a/Andres-Dumitrescu,True,2021-2024,DF,"Sepsi Sfântu Gheorghe, Slavia Prague, Romania",ROU
Lucian Dumitriu,/en/players/782bde5a/Lucian-Dumitriu,True,2018-2024,MF,"Petrolul Ploiești, FC Sibiu, Mioveni, FC Academica Clinceni",ROU
Antonio Dumitru,/en/players/a0c1cab3/Antonio-Dumitru,True,2023-2024,FW,Politehnica Iași,ROU
George Dumitru,/en/players/d33c00dd/George-Dumitru,True,2021-2024,MF,"1860 Munich U19, 1860 Munich U17",ROU
Cosmin Dur-Bozoancă,/en/players/5b4252ab/Cosmin-Dur-Bozoanca,True,2021-2024,GK,Oțelul Galați,ROU
Matteo Dutu,/en/players/a07a8634/Matteo-Dutu,True,2023-2024,DF,Lazio,ROU
Marco Ehmann,/en/players/dbd93a62/Marco-Ehmann,True,2016-2024,DF,"Stal Mielec, Dinamo București, Dortmund U17",ROU
Mario Enache,/en/players/a505be5b/Mario-Enache,True,2023-2024,GK,FC U Craiova,ROU
