Name,url,Active,Years Played,Position,Clubs Played,IOC
Alexander Bah,/en/players/78f21137/Alexander-Bah,True,2018-2024,"DF,MF","Benfica, Denmark, SønderjyskE, Slavia Prague",DEN
Younes Bakiz,/en/players/48ab6342/Younes-Bakiz,True,2021-2023,FW,"Viborg, Aalborg",DEN
Stine Ballisager Pedersen,/en/players/41880331/Stine-Ballisager-Pedersen,True,2017-2025,DF,"Denmark, Kansas City Current, Vålerenga",DEN
Morten Bank,/en/players/07247afb/Morten-Bank,True,2018,GK,,DEN
Tammer Bany,/en/players/8a03364a/Tammer-Bany,True,2023-2024,FW,Randers,DEN
Jacob Barrett Laursen,/en/players/c0d3bd23/Jacob-Barrett-Laursen,True,2013-2024,"DF,MF","Standard Liège, BK Häcken, Odense, Arminia Bielefeld",DEN
Kaare Barslund,/en/players/a9e5bc99/Kaare-Barslund,True,2022-2024,DF,"Brommapojkarna, Nordsjælland",DEN
Meryem Baskaya,/en/players/ebe98654/Meryem-Baskaya,True,2021-2024,DF,Brøndby,DEN
Mikkel Basse,/en/players/caf06c48/Mikkel-Basse,True,2017-2018,MF,Helsingør,DEN
Frederik Bay,/en/players/92c19a3b/Frederik-Bay,True,2014-2018,"DF,MF",Helsingør,DEN
Markus Bay,/en/players/30fe0b9d/Markus-Bay,True,2016-2017,MF,Jong Ajax,DEN
Maja Bay Østergaard,/en/players/74798aaf/Maja-Bay-Ostergaard,True,2019-2025,GK,"Thy-ThistedQ, Växjö, Denmark",DEN
Camilla Bech Bonde,/en/players/37e13a77/Camilla-Bech-Bonde,True,2022-2024,GK,Aarhus GF,DEN
Mads Bech Sørensen,/en/players/30db8574/Mads-Bech-Sorensen,True,2016-2024,DF,"Midtjylland, Brentford, Groningen, AFC Wimbledon, Horsens",DEN
Tobias Bech,/en/players/eb6f92e8/Tobias-Bech,True,2021-2024,"FW,MF","AGF, Ingolstadt, Viborg",DEN
Asker Beck,/en/players/b2707d24/Asker-Beck,True,2021-2023,MF,,DEN
Julius Beck,/en/players/e892c325/Julius-Beck,True,2020-2024,MF,"AGF, SønderjyskE",DEN
Nicolas Beetson,/en/players/73c04c00/Nicolas-Beetson,True,2021-2022,GK,,DEN
