Name,url,Active,Years Played,Position,Clubs Played,IOC
Peter Štepanovský,/en/players/e33d7b4c/Peter-Stepanovsky,True,2011-2021,"DF,MF","Zbrojovka Brno, Karviná, ŠK Slovan Bratislava",SVK
Lukáš Štetina,/en/players/42104acf/Lukas-Stetina,True,2010-2024,DF,"FC Spartak Trnava, Dukla Prague, Sparta Prague, Slovan Liberec, Slovakia",SVK
Dávid Strelec,/en/players/2cb9486d/David-Strelec,True,2019-2024,FW,"Slovakia, ŠK Slovan Bratislava, Spezia, Reggina",SVK
Martin Šulek,/en/players/ca6a6bf3/Martin-Sulek,True,2022-2024,DF,"FC Spartak Trnava, Wisła Płock",SVK
Michal Šulla,/en/players/acce6210/Michal-Sulla,True,2018-2022,GK,,SVK
Martina Šurnovská,/en/players/da6cff82/Martina-Surnovska,True,2019-2024,MF,"Slavia Prague, Slovakia",SVK
Aneta Surová,/en/players/2d28dce8/Aneta-Surova,True,2023-2024,FW,Slavia Prague,SVK
Jakub Surovčík,/en/players/1a38155f/Jakub-Surovcik,True,2022-2024,GK,"Sparta Prague, Jablonec",SVK
Tomáš Suslov,/en/players/83fe71b8/Tomas-Suslov,True,2019-2024,"FW,MF","Groningen, Hellas Verona, Slovakia",SVK
Jakub Švec,/en/players/647f4405/Jakub-Svec,True,2022-2023,FW,České Budějovice,SVK
Martin Šviderský,/en/players/7f6080fe/Martin-Svidersky,True,2019-2024,MF,"Almería, Manchester United U23",SVK
Jakub Sylvestr,/en/players/6acc3462/Jakub-Sylvestr,True,2010-2021,FW,"Erzgebirge Aue, Nürnberg, Dinamo Zagreb, Aalborg, Chennaiyin, Paderborn 07",SVK
Ákos Szarka,/en/players/8b81c7f1/Akos-Szarka,True,2016-2018,FW,Diósgyőr,SVK
János Szépe,/en/players/1d0270db/Janos-Szepe,True,2019-2022,DF,"Zalaegerszeg, MTK Budapest, Mezőkövesd",SVK
Július Szöke,/en/players/27b030b6/Julius-Szoke,True,2023-2024,MF,Aris Limassol FC,SVK
Máté Szolgai,/en/players/a94a1937/Mate-Szolgai,True,2023-2024,MF,Mezőkövesd,SVK
Dalibor Takáč,/en/players/92365246/Dalibor-Takac,True,2022-2024,MF,Korona Kielce,SVK
Dominik Takáč,/en/players/7edcaf03/Dominik-Takac,True,2022-2024,GK,"FC Spartak Trnava, Slovakia",SVK
Michal Tomič,/en/players/925fe145/Michal-Tomic,True,2016-2024,MF,"Slavia Prague, Slovakia, Slovácko, Mladá Boleslav",SVK
Martin Trnovský,/en/players/72cddc0f/Martin-Trnovsky,True,2019-2024,GK,ŠK Slovan Bratislava,SVK
Matej Trusa,/en/players/7a4decf9/Matej-Trusa,True,2021-2023,MF,"Hradec Králové, Viktoria Plzeň",SVK
Tomáš Tujvel,/en/players/7a8779f3/Tomas-Tujvel,True,2009-2023,GK,"Honvéd, Mezőkövesd, Fehérvár, Kecskemét",SVK
Ľubomír Tupta,/en/players/b02af64f/Lubomir-Tupta,True,2015-2024,"FW,MF","Slovan Liberec, Slovakia, Hellas Verona, Ascoli, Sion, Wisła Kraków",SVK
Marián Tvrdoň,/en/players/d3dc62d1/Marian-Tvrdon,True,2021-2024,GK,Viktoria Plzeň,SVK
Marek Ujlaky,/en/players/4cfd32c9/Marek-Ujlaky,True,2023-2024,DF,FC Spartak Trnava,SVK
Jozef Urblík,/en/players/f85f5932/Jozef-Urblik,True,2016-2023,MF,"Puskás Akadémia, Vysočina Jihlava, Vasas",SVK
Peter Urminský,/en/players/0474bdc2/Peter-Urminsky,True,2018-2024,GK,St Mirren,SVK
Martin Valjent,/en/players/f2c6ac01/Martin-Valjent,True,2013-2024,"DF,MF","Mallorca, Slovakia, Ternana",SVK
Kristián Vallo,/en/players/c676f25c/Kristian-Vallo,True,2020-2023,MF,Wisła Płock,SVK
Martin Vantruba,/en/players/fa0040be/Martin-Vantruba,True,2018-2024,GK,FC Spartak Trnava,SVK
Marcel Vasil,/en/players/4e1a0b02/Marcel-Vasil,True,2021-2022,MF,,SVK
Filip Vaško,/en/players/8ffe9134/Filip-Vasko,True,2016-2019,DF,,SVK
Denis Vavro,/en/players/08990838/Denis-Vavro,True,2017-2024,DF,"FC Copenhagen, Slovakia, Lazio, Huesca",SVK
Denis Ventura,/en/players/49d80113/Denis-Ventura,True,2019-2024,MF,"Sigma Olomouc, FC Academica Clinceni, Gyirmót",SVK
Ján Vlasko,/en/players/d5dd78db/Jan-Vlasko,True,2010-2020,MF,"Zagłębie Lubin, Puskás Akadémia, Slovan Liberec",SVK
Jana Vojteková,/en/players/28b832f1/Jana-Vojtekova,True,2016-2025,"DF,MF","Basel, Freiburg, Sand, Slovakia",SVK
Matúš Vojtko,/en/players/2e7a0965/Matus-Vojtko,True,2021-2024,DF,"ŠK Slovan Bratislava, Gorica",SVK
Jakub Vojtuš,/en/players/555031bc/Jakub-Vojtus,True,2012-2024,FW,"Politehnica Iași, Mumbai City, FC Academica Clinceni, Mezőkövesd, Rapid București, Olhanense, NK Zag",SVK
Katarina Vredikova,/en/players/5adf4003/Katarina-Vredikova,True,2025,MF,,SVK
Oleg Vyshnevskyi,/en/players/30b69e77/Oleg-Vyshnevskyi,True,2021-2024,FW,"FK Mynai, Obolon-Brovar Kyiv",SVK
Vladimír Weiss,/en/players/1e17dfc7/Vladimir-Weiss,True,2008-2024,"FW,MF","ŠK Slovan Bratislava, Slovakia, Rangers, Espanyol, Pescara, Olympiacos, Bolton Wanderers",SVK
Lenka Wienerová,/en/players/dddf3dfc/Lenka-Wienerova,True,2021-2022,FW,Südburgenland,SVK
Timotej Záhumenský,/en/players/208b8ed9/Timotej-Zahumensky,True,2018-2021,DF,"Karviná, Zbrojovka Brno",SVK
Laura Žemberyová,/en/players/133a2e14/Laura-Zemberyova,True,2019-2025,DF,Slovakia,SVK
Igor Žofčák,/en/players/0a57359a/Igor-Zofcak,True,2006-2015,MF,"Sparta Prague, ŠK Slovan Bratislava, Nyíregyháza, Slovakia",SVK
Adam Zreľák,/en/players/8c8b4a01/Adam-Zrelak,True,2016-2024,"FW,MF","Warta Poznań, Slovakia, Nürnberg, Jablonec",SVK
