Name,url,Active,Years Played,Position,Clubs Played,IOC
Ermir Lenjani,/en/players/780ec14d/Ermir-Lenjani,True,2010-2024,"DF,FW","Albania, Sion, St. Gallen, Grasshopper, Nantes, Ümraniyespor, Rennes",ALB
Dean Lico,/en/players/2218c1e3/Dean-Lico,True,2020-2022,MF,Ascoli,ALB
Ilion Lika,/en/players/6d5ae250/Ilion-Lika,True,2006-2008,GK,"Terek Grozny, Albania",ALB
Klidman Lilo,/en/players/2ae84ff3/Klidman-Lilo,True,2023-2024,GK,Panathinaikos,ALB
Kleandro Lleshi,/en/players/d235a5e3/Kleandro-Lleshi,True,2019-2021,MF,Cartagena,ALB
Bruno Lulaj,/en/players/04b3021c/Bruno-Lulaj,True,2017-2018,DF,,ALB
Kristina Maksuti,/en/players/3f625299/Kristina-Maksuti,True,2019-2025,FW,"Albania, Meppen, MSV Duisburg, Klepp, FC Lugano",ALB
Flosard Malci,/en/players/13979d44/Flosard-Malci,True,2023-2024,FW,PAS Lamia,ALB
Sara Maliqi,/en/players/1306ec08/Sara-Maliqi,True,2017-2025,DF,"Albania, Vllaznia Shkodër",ALB
Rey Manaj,/en/players/7703afb6/Rey-Manaj,True,2014-2024,FW,"Sivasspor, Albania, Albacete, Spezia, Granada, Pisa, Pescara, Watford, Internazionale, Cremonese",ALB
Uerdi Mara,/en/players/06b08c12/Uerdi-Mara,True,2022-2023,MF,Beroe,ALB
Albion Marku,/en/players/c8a042a4/Albion-Marku,True,2021-2022,MF,,ALB
Herald Marku,/en/players/5e24bced/Herald-Marku,True,2022-2024,MF,UTA Arad,ALB
Kristi Marku,/en/players/dd7556b9/Kristi-Marku,True,2014-2015,DF,Honvéd,ALB
Asan Mata,/en/players/d26824b0/Asan-Mata,True,2021-2022,MF,,ALB
Rexhina Maxhalaku,/en/players/ba457a6e/Rexhina-Maxhalaku,True,2023,DF,,ALB
Alban Mehmetaj,/en/players/de68eb65/Alban-Mehmetaj,True,2023-2024,MF,Kaiserslautern U17,ALB
Anis Mehmeti,/en/players/48a08f79/Anis-Mehmeti,True,2018-2024,MF,"Bristol City, Albania, Wycombe Wanderers",ALB
Hysen Memolla,/en/players/1ea362f0/Hysen-Memolla,True,2016-2022,DF,"Hajduk Split, Lahti, Diósgyőr, KPV, Albania, Salernitana",ALB
Orestis Menka,/en/players/f28ae360/Orestis-Menka,True,2021,GK,Akropolis,ALB
Silvio Merkaj,/en/players/2dec2c6b/Silvio-Merkaj,True,2023-2024,FW,FC Südtirol,ALB
Jon Mersinaj,/en/players/21af6e4f/Jon-Mersinaj,True,2019-2024,DF,"Lokomotiva, Albania",ALB
Mikaela Metalla,/en/players/aa3f73cf/Mikaela-Metalla,True,2021-2025,MF,Albania,ALB
Era Methoxha,/en/players/38461793/Era-Methoxha,True,2023,MF,,ALB
