Name,url,Active,Years Played,Position,Clubs Played,IOC
Aleksandar Mitrović,/en/players/3925dbd6/Aleksandar-Mitrovic,True,2012-2024,FW,"Fulham, Serbia, Al-Hilal, Anderlecht, Newcastle United, Partizan",SRB
Danilo Mitrović,/en/players/4594ebc8/Danilo-Mitrovic,True,2023-2024,DF,Blau-Weiß Linz,SRB
Matija Mitrovic,/en/players/46eeb1bb/Matija-Mitrovic,True,2022-2024,MF,Voždovac,SRB
Milan Mitrović,/en/players/e41ee432/Milan-Mitrovic,True,2010-2024,DF,"Radnički Kragujevac, Mersin İdmanyurdu, Rad, Partizan",SRB
Nikola Mitrović,/en/players/ff65448d/Nikola-Mitrovic,True,2008-2023,MF,"Újpest, Fehérvár, Napredak Kruševac, Zalaegerszeg, Honvéd, Wisła Kraków, Maccabi Tel Aviv FC",SRB
Stefan Mitrović,/en/players/232b3da4/Stefan-Mitrovic,True,2019-2024,MF,"Red Star, Hellas Verona, Serbia, Radnički Niš",SRB
Stefan Mitrović,/en/players/8ac580ff/Stefan-Mitrovic,True,2023-2024,MF,Čukarički,SRB
Stefan Mitrović,/en/players/e6777e6b/Stefan-Mitrovic,True,2010-2024,DF,"Gent, Getafe, Strasbourg, Serbia, Kortrijk, Metalac GM, Freiburg, Valladolid, Zbrojovka Brno",SRB
Jovan Mituljikic,/en/players/b6397cfb/Jovan-Mituljikic,True,2022-2024,FW,"Radnički Kragujevac, Red Star, FK Mladost Novi Sad",SRB
Nikola Mituljikić,/en/players/28e61ffe/Nikola-Mituljikic,True,2020-2024,MF,Red Star,SRB
Filip Mladenović,/en/players/a3eabee0/Filip-Mladenovic,True,2010-2024,"DF,MF","Panathinaikos, Serbia, Legia Warsaw, Lechia Gdańsk, Red Star, Borac Čačak, Köln, BATE Borisov, Stand",SRB
Marko Mladenović,/en/players/6510ee8d/Marko-Mladenovic,True,2021-2024,MF,"Eintracht Frankfurt U19, Eintracht Frankfurt, Stuttgarter Kickers U17, Stuttgarter Kickers U19",SRB
Miloš Mladenović,/en/players/8e723390/Milos-Mladenovic,True,2022-2024,GK,Radnički Kragujevac,SRB
Bojan Mlađović,/en/players/0b3107cb/Bojan-Mladjovic,True,2017-2023,DF,"Metalac GM, Radnički Niš, FK Mladost Novi Sad",SRB
Miljan Momcilovic,/en/players/16b42840/Miljan-Momcilovic,True,2022-2024,MF,Novi Pazar,SRB
Nemanja Motika,/en/players/1774c547/Nemanja-Motika,True,2018-2024,FW,"NK Olimpija Ljubljana, Bayern Munich U17, SC Austria Lustenau, Red Star, Bayern Munich U19, Bayern M",SRB
Uros Mrdakovic,/en/players/15658c54/Uros-Mrdakovic,True,2022-2024,FW,Slaven Belupo,SRB
Ognjen Mršić,/en/players/15ff51b3/Ognjen-Mrsic,True,2020-2024,DF,Napredak Kruševac,SRB
Ognjen Mudrinski,/en/players/35fa7b42/Ognjen-Mudrinski,True,2009-2024,FW,"Spartak Subotica, Čukarički, Gorica, Jagodina, Red Star, Greuther Fürth, Aarau, Jagiellonia, Újpest,",SRB
Fejsal Mulić,/en/players/04c9b667/Fejsal-Mulic,True,2014-2023,FW,"Seongnam FC, Suwon Samsung Bluewings, Excel Mouscron, 1860 Munich",SRB
Nenad N. Cvetković,/en/players/e241fcb4/Nenad-N-Cvetkovic,True,2017-2024,DF,"Rapid Wien, Zemun, Voždovac",SRB
Matija Nastasić,/en/players/f35430a4/Matija-Nastasic,True,2011-2024,DF,"Mallorca, Schalke 04, Manchester City, Fiorentina, Serbia",SRB
Kosta Nedeljković,/en/players/c70be9cf/Kosta-Nedeljkovic,True,2023-2024,DF,Red Star,SRB
Uroš Nenadović,/en/players/1a0c94f1/Uros-Nenadovic,True,2013-2024,FW,"Napredak Kruševac, Rad, Radnik Surdulica, Novi Pazar",SRB
Mihajlo Nešković,/en/players/0c27fd89/Mihajlo-Neskovic,True,2016-2024,MF,"Voždovac, Vojvodina, Inđija",SRB
Bojica Nikčević,/en/players/4d116df3/Bojica-Nikcevic,True,2019-2024,MF,"Čukarički, Novi Pazar",SRB
Lazar Nikolić,/en/players/f9c8dcf2/Lazar-Nikolic,True,2018-2024,MF,"Red Star, Javor Ivanjica",SRB
Marko Nikolić,/en/players/a7463c82/Marko-Nikolic,True,2019-2022,MF,"Rad, Budafoki MTE, Debrecen",SRB
Miloš Nikolić,/en/players/5c322efe/Milos-Nikolic,True,2020-2021,DF,Zlatibor Čajetina,SRB
Miloš Nikolić,/en/players/94d81059/Milos-Nikolic,True,2008-2017,"DF,MF","Jagodina, Smederevo, Metalac GM",SRB
Stefan Nikolic,/en/players/dbbd33ab/Stefan-Nikolic,True,2023-2024,DF,FK IMT Novi Beograd,SRB
Uroš Nikolić,/en/players/a82bc635/Uros-Nikolic,True,2011-2024,MF,"Vojvodina, Jagodina, Puskás Akadémia, Fehérvár",SRB
Veljko Nikolić,/en/players/30fab1ee/Veljko-Nikolic,True,2019-2023,MF,Red Star,SRB
Đorđe Nikolić,/en/players/3acadb7f/Djordje-Nikolic,True,2015-2024,GK,"Újpest, Sivasspor, Jagodina, Basel, Thun",SRB
Miloš Ninković,/en/players/9b89ba19/Milos-Ninkovic,True,2004-2024,MF,"Western Sydney Wanderers, Sydney FC, Dynamo Kyiv, Evian, Red Star, Serbia",SRB
Nikola Ninković,/en/players/ab1263d2/Nikola-Ninkovic,True,2011-2022,"FW,MF","Partizan, Ascoli, Empoli, Genoa, Proleter Novi Sad",SRB
Jovan Nišić,/en/players/c6c71b82/Jovan-Nisic,True,2018-2024,MF,"Pau FC, Voždovac",SRB
Samir Nurković,/en/players/db2f9824/Samir-Nurkovic,True,2019-2024,FW,"TS Galaxy, Kaizer Chiefs",SRB
Milan Obradović,/en/players/2f2c9324/Milan-Obradovic,True,2018-2024,DF,"Javor Ivanjica, Napredak Kruševac, Wisła Płock",SRB
Stefan Obradovic,/en/players/9a41182b/Stefan-Obradovic,True,2023-2024,DF,FK Železničar Pančevo,SRB
Despot Obrenovic,/en/players/4f0500b4/Despot-Obrenovic,True,2018-2024,MF,FK Železničar Pančevo,SRB
Mihailo Orescanin,/en/players/ae0984ab/Mihailo-Orescanin,True,2020-2024,MF,Radnik Surdulica,SRB
Ivan Ostojić,/en/players/f790ce79/Ivan-Ostojic,True,2017-2024,DF,"FC Baltika Kaliningrad, Dukla Prague, Javor Ivanjica, Radnički Niš, HJK Helsinki",SRB
Miloš Ostojić,/en/players/a1e994c3/Milos-Ostojic,True,2011-2023,DF,"Partizan, Napredak Kruševac, Čukarički, Spartak Subotica",SRB
Ognjen Ožegović,/en/players/33072e69/Ognjen-Ozegovic,True,2012-2024,FW,"AO Kifisia, Partizan, Čukarički, Volos N.F.C., Vojvodina, Borac Čačak, Rad, Changchun Yatai, Voždova",SRB
Nikola Padežanin,/en/players/37f4117c/Nikola-Padezanin,True,2022-2024,DF,Radnik Surdulica,SRB
Filip Pajović,/en/players/c578bb20/Filip-Pajovic,True,2010-2024,GK,"Radnički Kragujevac, Novi Pazar, Újpest, Čukarički, Puskás Akadémia",SRB
Aleksandar Paločević,/en/players/1a2b755b/Aleksandar-Palocevic,True,2013-2024,MF,"FC Seoul, Vojvodina, OFK Beograd, Pohang Steelers, CD Nacional",SRB
Stefan Panić,/en/players/877354e8/Stefan-Panic,True,2015-2023,MF,"Metalac GM, Javor Ivanjica, Baník Ostrava, FK Rīgas Futbola skola",SRB
Radovan Pankov,/en/players/1e8dbb59/Radovan-Pankov,True,2013-2024,DF,"Legia Warsaw, Red Star, Vojvodina, Radnički Niš, Čukarički, Ural Yekaterinburg",SRB
Dušan Pantelić,/en/players/0767cc09/Dusan-Pantelic,True,2012-2024,MF,"FK Železničar Pančevo, Radnički Niš, Radnik Surdulica, Honvéd, Novi Pazar, PAS Giannina, Napredak Kr",SRB
Đorđe Pantelić,/en/players/f5010e1f/Djordje-Pantelic,True,2020-2021,FW,Inđija,SRB
Aleksandar Pantić,/en/players/70e5566a/Aleksandar-Pantic,True,2010-2024,DF,"East Bengal, Córdoba, Rad, Eibar, Dynamo Kyiv, Red Star, Lugo, Zagłębie Lubin, Villarreal, Alavés",SRB
Danilo Pantić,/en/players/4d478e8b/Danilo-Pantic,True,2012-2024,MF,"Partizan, Čukarički, Excelsior, Fehérvár, Vitesse",SRB
Miloš Pantović,/en/players/5dc15574/Milos-Pantovic,True,2015-2024,"FW,MF","Eupen, Union Berlin, Bochum",SRB
Miloš Pantović,/en/players/6eac907b/Milos-Pantovic,True,2020-2024,MF,"TSC, Voždovac",SRB
Dejan Parađina,/en/players/910a026b/Dejan-Paradjina,True,2018-2024,FW,"Napredak Kruševac, OFK Bačka, Novi Pazar, Rad",SRB
Branko Pauljević,/en/players/10a63a62/Branko-Pauljevic,True,2009-2024,DF,"Újpest, Hajduk Kula, Radnički Niš, Puskás Akadémia, Mezőkövesd, Pecs, Partizan",SRB
Milan Pavkov,/en/players/eed332df/Milan-Pavkov,True,2015-2024,FW,"Al-Fayha, Čukarički, Red Star, Radnički Niš, Vojvodina",SRB
Andrija Pavlović,/en/players/f0e3b343/Andrija-Pavlovic,True,2012-2023,FW,"FC Copenhagen, Čukarički, Brøndby, Partizan, Rapid Wien, Rad, APOEL FC, Serbia",SRB
Bojan Pavlović,/en/players/227c6692/Bojan-Pavlovic,True,2013-2014,GK,OFK Beograd,SRB
Damjan Pavlovic,/en/players/b2f17e63/Damjan-Pavlovic,True,2020-2024,MF,"Rijeka, Standard Liège, Degerfors",SRB
Deni Pavlović,/en/players/b4bf4cc9/Deni-Pavlovic,True,2013-2024,DF,"KÍ Klaksvík, Čukarički, Voždovac",SRB
Lazar Pavlović,/en/players/e98d18ca/Lazar-Pavlovic,True,2018-2024,MF,"Radnički Niš, Voždovac, Partizan",SRB
Sara Pavlović,/en/players/f5608928/Sara-Pavlovic,True,2017-2025,MF,"UDG Tenerife, Avaldsnes, Serbia, Spartak Subotica",SRB
Strahinja Pavlović,/en/players/25146df0/Strahinja-Pavlovic,True,2018-2024,DF,"Red Bull Salzburg, Serbia, Partizan, Monaco, Cercle Brugge, Basel",SRB
Vukasin Pavlovic,/en/players/477f47e6/Vukasin-Pavlovic,True,2023-2024,DF,Voždovac,SRB
Marko Pavlovski,/en/players/db2a0189/Marko-Pavlovski,True,2011-2018,MF,"OFK Beograd, RNK Split, Voždovac, Mouscron-Péruwelz",SRB
Lazar Pejčić,/en/players/3e022409/Lazar-Pejcic,True,2021-2024,MF,Napredak Kruševac,SRB
Aleksa Pejić,/en/players/83bc53fa/Aleksa-Pejic,True,2019-2024,MF,"TSC, Proleter Novi Sad, Rapid Wien",SRB
Aleksandar Pejović,/en/players/8653a3e1/Aleksandar-Pejovic,True,2010-2024,MF,"Mladost Lučani, Radnički Niš, Sloboda Užice, OFK Beograd",SRB
Danilo Pejović,/en/players/30374a1c/Danilo-Pejovic,True,2022-2023,DF,Kecskemét,SRB
Nikola Pejovic,/en/players/d44ede43/Nikola-Pejovic,True,2017-2022,DF,Rudeš,SRB
Aleksandar Pešić,/en/players/a2f2d806/Aleksandar-Pesic,True,2008-2024,FW,"Ferencváros, Red Star, Toulouse, Fatih Karagümrük, FC Seoul, Jagodina, Al-Ittihad, Atalanta, Maccabi",SRB
Marko Petković,/en/players/70d31829/Marko-Petkovic,True,2010-2024,DF,"Radnički Niš, Red Star, OFK Beograd, TSC, Spartak Moscow, Honvéd, Tondela, Serbia",SRB
Mihajlo Petkovic,/en/players/921d6c35/Mihajlo-Petkovic,True,2022-2024,FW,"Novi Pazar, Partizan",SRB
Nikola Petković,/en/players/6f546721/Nikola-Petkovic,True,2020-2024,MF,"Charlotte FC, Čukarički",SRB
Nikola Petković,/en/players/e03118cc/Nikola-Petkovic,True,2017-2022,DF,"Javor Ivanjica, FC Chambly",SRB
Denis Petrić,/en/players/dab1b8dc/Denis-Petric,True,2010-2024,GK,"Nantes, Istres, Troyes, Angers",SRB
Sava Petrov,/en/players/2b5a46e2/Sava-Petrov,True,2017-2024,FW,"Radnički Niš, Vizela, Westerlo, Lierse Kempenzonen, Mladost Lučani",SRB
Aleksandar Petrović,/en/players/f00a8481/Aleksandar-Petrovic,True,2022-2024,FW,Radnički Kragujevac,SRB
Bogdan Petrovic,/en/players/c1089ddb/Bogdan-Petrovic,True,2023-2024,FW,Voždovac,SRB
David Petrović,/en/players/3907d59f/David-Petrovic,True,2018-2019,MF,,SRB
David Petrovic,/en/players/61df20ba/David-Petrovic,True,2023-2024,DF,Radnički Niš,SRB
Luka Petrović,/en/players/b8093298/Luka-Petrovic,True,2016-2024,DF,"FK Železničar Pančevo, Javor Ivanjica",SRB
Milan Petrović,/en/players/54d82fa9/Milan-Petrovic,True,2018-2022,DF,"Ulm U19, Stuttgart U17",SRB
Miloš Petrović,/en/players/ed4ef879/Milos-Petrovic,True,2012-2024,DF,"Lokomotiv Plovdiv, Radnički Niš",SRB
Nemanja Petrović,/en/players/2a57edd2/Nemanja-Petrovic,True,2013-2024,DF,"TSC, Napredak Kruševac, Partizan, Rad",SRB
Njegoš Petrović,/en/players/0cb29e91/Njegos-Petrovic,True,2016-2024,MF,"Granada, Vojvodina, Red Star, Rad",SRB
Petar Petrović,/en/players/5e872832/Petar-Petrovic,True,2013-2023,MF,"Värnamo, Ängelholm, Öster, Trelleborg, El Paso Locomotive, Radnički Niš, Brommapojkarna, Västerås, M",SRB
Radosav Petrović,/en/players/7214c684/Radosav-Petrovic,True,2008-2023,MF,"Partizan, Gençlerbirliği, Almería, Zaragoza, Sporting CP, Serbia, Blackburn Rovers, Rio Ave, Dynamo",SRB
Đorđe Petrović,/en/players/0cf321c8/Djordje-Petrovic,True,2019-2024,GK,"Chelsea, Serbia, Čukarički, New England Revolution",SRB
Stefan Pirgic,/en/players/50224643/Stefan-Pirgic,True,2023-2024,MF,Voždovac,SRB
Nedeljko Pišćević,/en/players/5f9f1faa/Nedeljko-Piscevic,True,2017-2024,MF,"CSKA 1948, Javor Ivanjica, Radnički Kragujevac",SRB
Bogdan Planić,/en/players/84cef920/Bogdan-Planic,True,2013-2022,DF,"FCSB, OFK Beograd, Vojvodina, Red Star, Maccabi Haifa FC",SRB
Nikolina Plavšić,/en/players/ed7de958/Nikolina-Plavsic,True,2022,FW,,SRB
Srđan Plavšić,/en/players/37268799/Srdjan-Plavsic,True,2014-2024,MF,"Raków Częstochowa, Sparta Prague, Red Star, Slavia Prague, Spartak Subotica, Baník Ostrava",SRB
Marko Poletanović,/en/players/70da6f27/Marko-Poletanovic,True,2011-2024,MF,"Zagłębie Lubin, Vojvodina, Raków Częstochowa, Jagiellonia, Red Star, Tosno, Gent, Wisła Kraków, Zult",SRB
Allegra Poljak,/en/players/5485206d/Allegra-Poljak,True,2017-2025,DF,"Levante Las Planas, Serbia, Real Sociedad",SRB
Aleksandar Popović,/en/players/919b0211/Aleksandar-Popovic,True,2008-2023,"GK,MF","Partizan, Vojvodina, Kavala",SRB
Aleksandar Popovic,/en/players/a37e3a31/Aleksandar-Popovic,True,2023-2024,DF,Radnički Kragujevac,SRB
Boris Popović,/en/players/8f3b1b5d/Boris-Popovic,True,2021-2024,DF,Cercle Brugge,SRB
Julijan Popović,/en/players/885c5667/Julijan-Popovic,True,2016-2023,DF,Leverkusen U19,SRB
Matija Popović,/en/players/3979de20/Matija-Popovic,True,2023-2024,DF,TSC,SRB
Matija Popović,/en/players/7ad189a6/Matija-Popovic,True,2023-2024,MF,Monza,SRB
Nikola Popović,/en/players/d92c1faa/Nikola-Popovic,True,2023-2024,GK,Javor Ivanjica,SRB
Nikola Popović,/en/players/dbba3984/Nikola-Popovic,True,2014-2023,FW,"FK Mladost Novi Sad, Dinamo Vranje, Metalac GM, Napredak Kruševac",SRB
Zoran Popović,/en/players/d1a08b5a/Zoran-Popovic,True,2013-2024,GK,"Red Star, Voždovac, Napredak Kruševac, Bodø/Glimt, Čukarički",SRB
Miloje Preković,/en/players/760f77f4/Miloje-Prekovic,True,2019-2023,GK,"Voždovac, Inđija, Öster",SRB
Sava Pribaković,/en/players/1ba95a44/Sava-Pribakovic,True,2022-2024,DF,Mladost Lučani,SRB
Vladimir Prijović,/en/players/11557b01/Vladimir-Prijovic,True,2021-2024,DF,"Spartak Subotica, Napredak Kruševac",SRB
Džejson Prodanović,/en/players/67ce9d3f/Dzejson-Prodanovic,True,2017-2020,FW,"MSV Duisburg U19, MSV Duisburg U17",SRB
Dušan Puletić,/en/players/495af45d/Dusan-Puletic,True,2017-2022,GK,"Mačva Šabac, Metalac GM, FK Kolubara",SRB
Stefan Purtic,/en/players/33f96eeb/Stefan-Purtic,True,2017-2024,MF,"FK Železničar Pančevo, Petrolul Ploiești, Voždovac, Inđija",SRB
Ranko Puškić,/en/players/4b52d1f9/Ranko-Puskic,True,2021-2024,GK,Vojvodina,SRB
Marko Putinčanin,/en/players/ada99c06/Marko-Putincanin,True,2012-2024,"FW,MF","Napredak Kruševac, Voždovac, Radnik Surdulica, Vojvodina, Donji Srem",SRB
Uroš Račić,/en/players/faed84db/Uros-Racic,True,2015-2024,MF,"Sassuolo, Serbia, Valencia, Red Star, Famalicão, Braga, Tenerife",SRB
Uroš Radaković,/en/players/ebbd1336/Uros-Radakovic,True,2013-2024,DF,"Ankaragücü, Sigma Olomouc, Sparta Prague, Arsenal Tula, Orenburg, Wisła Kraków, Novara",SRB
Sava Radić,/en/players/66e9343f/Sava-Radic,True,2016-2018,DF,Čukarički,SRB
Milan Radin,/en/players/5ada5385/Milan-Radin,True,2014-2024,MF,"TSC, Korona Kielce, Partizan, Mladost Lučani, Voždovac, Inđija",SRB
Vladimir Radivojević,/en/players/845b6866/Vladimir-Radivojevic,True,2011-2024,MF,"Mladost Lučani, Novi Pazar, Javor Ivanjica, Rad",SRB
Nikola Radmanovac,/en/players/acafa008/Nikola-Radmanovac,True,2020-2024,DF,"FC Baltika Kaliningrad, Radnik Surdulica",SRB
Vladimir Radocaj,/en/players/68120a14/Vladimir-Radocaj,True,2023-2024,FW,FK IMT Novi Beograd,SRB
Nemanja Radoja,/en/players/b5dd3469/Nemanja-Radoja,True,2012-2024,"DF,MF","Sporting Kansas City, Celta Vigo, Levante, Vojvodina",SRB
Viktor Radojevic,/en/players/8093ca99/Viktor-Radojevic,True,2023-2024,DF,Red Star,SRB
Stefan Radojičić,/en/players/e228b176/Stefan-Radojicic,True,2021-2022,DF,Čukarički,SRB
Aleksa Radonjić,/en/players/82a6b9d5/Aleksa-Radonjic,True,2022-2024,MF,Javor Ivanjica,SRB
Nemanja Radonjić,/en/players/0630eb63/Nemanja-Radonjic,True,2015-2024,"FW,MF","Serbia, Torino, Mallorca, Marseille, Red Star, Čukarički, Hertha BSC, Benfica",SRB
Aleksandar Radovanović,/en/players/09507ffa/Aleksandar-Radovanovic,True,2015-2024,DF,"Kortrijk, Almería, Spartak Subotica, Lens, OFK Beograd, Vojvodina, Austin FC",SRB
Andrija Radovanović,/en/players/86e24652/Andrija-Radovanovic,True,2021-2024,DF,"Radnički Kragujevac, FK Kolubara",SRB
Vanja Radulaški,/en/players/e45b633d/Vanja-Radulaski,True,2023-2024,GK,Partizan,SRB
Bojan Radulovic,/en/players/cbeed9e6/Bojan-Radulovic,True,2017-2024,FW,"HJK Helsinki, Huddersfield Town, AIK Stockholm, Brighton & Hove Albion U23, Lleida Esportiu",SRB
Boris Radunović,/en/players/0dfce079/Boris-Radunovic,True,2012-2024,GK,"Cagliari, Serbia, Salernitana, Avellino, Rad, Cremonese, Hellas Verona",SRB
Lazar Raičević,/en/players/cf0a52a6/Lazar-Raicevic,True,2021-2024,GK,"Javor Ivanjica, Radnički Kragujevac",SRB
Predrag Rajković,/en/players/58ad9383/Predrag-Rajkovic,True,2012-2024,GK,"Mallorca, Serbia, Reims, Red Star, Maccabi Tel Aviv FC, Jagodina",SRB
Samir Ramizi,/en/players/0d59b484/Samir-Ramizi,True,2012-2024,"FW,MF","FC Winterthur, Neuchâtel Xam, Servette",SRB
Lazar Ranđelović,/en/players/1dbfae2d/Lazar-Randjelovic,True,2017-2024,"FW,MF","Rubin Kazan, Olympiacos, Leganés, Radnički Niš, Ural Yekaterinburg",SRB
Stefan Ranđelović,/en/players/7133cf27/Stefan-Randjelovic,True,2018-2024,GK,Radnik Surdulica,SRB
Jamie Rašić,/en/players/ef03b097/Jamie-Rasic,True,2023-2024,MF,Radnički Niš,SRB
Petar Ratkov,/en/players/f446748f/Petar-Ratkov,True,2020-2024,FW,"Red Bull Salzburg, Serbia, TSC",SRB
Luka Ratkovic,/en/players/77dbfdfe/Luka-Ratkovic,True,2017-2024,FW,"Javor Ivanjica, Novi Pazar, OFK Bačka, Dinamo Vranje",SRB
Andreja Ristić,/en/players/bc626714/Andreja-Ristic,True,2021-2024,MF,Radnički Kragujevac,SRB
Mihailo Ristić,/en/players/ea0aa7e0/Mihailo-Ristic,True,2014-2024,"DF,MF","Celta Vigo, Benfica, Montpellier, Red Star, Serbia, Krasnodar, Sparta Prague",SRB
Miloš Ristić,/en/players/828ffe78/Milos-Ristic,True,2016-2024,DF,"Radnički Kragujevac, Mladost Lučani",SRB
Strahinja Ristić,/en/players/c5b85a25/Strahinja-Ristic,True,2023-2024,DF,Napredak Kruševac,SRB
Emil Rockov,/en/players/d1472a0b/Emil-Rockov,True,2016-2024,GK,"Fehérvár, Vojvodina",SRB
Milan Rodić,/en/players/4dedd469/Milan-Rodic,True,2008-2024,DF,"Red Star, OFK Beograd, Krylia Sovetov Samara, Volga NN, Zenit Saint Petersburg, Serbia",SRB
Ivan Rogač,/en/players/9e6442f9/Ivan-Rogac,True,2010-2021,MF,"Metalac GM, Inđija, Rad, OFK Bačka, BSK Borča, Vojvodina, Javor Ivanjica, OFK Beograd, Zemun",SRB
Viktor Rogan,/en/players/2a07c0cd/Viktor-Rogan,True,2020-2024,DF,Čukarički,SRB
Lazar Romanić,/en/players/46be9fc9/Lazar-Romanic,True,2017-2024,"FW,MF","FK Železničar Pančevo, PAS Lamia, Borac Čačak",SRB
Miloš Rošević,/en/players/038950b1/Milos-Rosevic,True,2021-2024,FW,Spartak Subotica,SRB
Dragan Rosić,/en/players/b614c059/Dragan-Rosic,True,2016-2024,GK,"Radnički Niš, Vojvodina, Serbia, Mladost Lučani, CF Fuenlabrada",SRB
Lazar Rosić,/en/players/3c285843/Lazar-Rosic,True,2011-2024,DF,"Vojvodina, Changchun Yatai, Moreirense, Radnički Kragujevac, Braga, CD Nacional, Radnički Niš",SRB
Milan Rundić,/en/players/7a6c48f8/Milan-Rundic,True,2012-2024,DF,"Raków Częstochowa, Karviná, Podbeskidzie, Inter Zaprešić",SRB
Anes Rušević,/en/players/31438f06/Anes-Rusevic,True,2014-2024,FW,"Oțelul Galați, Novi Pazar, Javor Ivanjica, Napredak Kruševac, Proleter Novi Sad",SRB
Lazar Samardzic,/en/players/217c93a1/Lazar-Samardzic,True,2017-2024,MF,"Udinese, Serbia, Hertha BSC U17, Hertha BSC U19, RB Leipzig, Hertha BSC",SRB
Željko Samčović,/en/players/3d6d6681/Zeljko-Samcovic,True,2020-2024,GK,Mladost Lučani,SRB
Filip Samurović,/en/players/c02b04a8/Filip-Samurovic,True,2020-2024,GK,Čukarički,SRB
Stefan Šapić,/en/players/ea483e68/Stefan-Sapic,True,2015-2023,MF,"Čukarički, Torpedo Moscow",SRB
Ivan Šaponjić,/en/players/d2aea9ac/Ivan-Saponjic,True,2013-2023,FW,"Partizan, Zulte Waregem, Cádiz, Atlético Madrid, ŠK Slovan Bratislava",SRB
Marko Šarić,/en/players/6d47b448/Marko-Saric,True,2016-2024,FW,"Javor Ivanjica, Napredak Kruševac, Čukarički, Metalac GM, Rad, Qingdao Jonoon",SRB
Dragoljub Savić,/en/players/845d83f5/Dragoljub-Savic,True,2018-2023,FW,Rapid Wien,SRB
Luka Savić,/en/players/d3c83e1f/Luka-Savic,True,2020-2024,GK,"Mladost Lučani, Zlatibor Čajetina",SRB
Nikola Savić,/en/players/fbe27106/Nikola-Savic,True,2023-2024,DF,"Voždovac, FK IMT Novi Beograd",SRB
Vladimir Savić,/en/players/423add0c/Vladimir-Savic,True,2021-2024,GK,Napredak Kruševac,SRB
Ana Šćepanović,/en/players/3887c76f/Ana-Scepanovic,True,2021-2025,DF,,SRB
Marko Šćepović,/en/players/1eec640e/Marko-Scepovic,True,2010-2024,FW,"Novi Pazar, Fehérvár, Partizan, Mouscron-Péruwelz, Mallorca, Olympiacos, Rizespor, Lugo, Serbia",SRB
Aleksandar Sedlar,/en/players/a35134ae/Aleksandar-Sedlar,True,2015-2024,"DF,MF","Alavés, Piast Gliwice, Mallorca, Metalac GM",SRB
Zlatan Šehović,/en/players/bf5fc6a9/Zlatan-Sehovic,True,2018-2024,FW,Partizan,SRB
Lazar Selenic,/en/players/880a9674/Lazar-Selenic,True,2018-2024,MF,"Javor Ivanjica, Mladost Lučani",SRB
Vojin Serafimović,/en/players/29a6ebdc/Vojin-Serafimovic,True,2022-2024,DF,Čukarički,SRB
Vladimir Silađi,/en/players/35b01543/Vladimir-Siladji,True,2010-2024,FW,"TS Galaxy, TSC, Gangwon FC, Mladost Lučani",SRB
Jan-Carlo Simic,/en/players/c9fc39ce/Jan-Carlo-Simic,True,2020-2024,DF,"Milan, Stuttgart U17",SRB
Nikola Simić,/en/players/0a26ec79/Nikola-Simic,True,2018-2024,"GK,MF","TSC, Vojvodina",SRB
Veljko Simić,/en/players/0acf0e1c/Veljko-Simic,True,2017-2023,MF,"Vojvodina, Red Star Belgrade, Zemun",SRB
Slobodan Simović,/en/players/e4c35d02/Slobodan-Simovic,True,2009-2024,MF,"Radnički Kragujevac, Spartak Subotica, Kisvárda, FK Kolubara, Dinamo Minsk",SRB
Jefimija Skandro,/en/players/8bf99c4c/Jefimija-Skandro,True,2025,GK,,SRB
Đorđe Skočajić,/en/players/36ad28b1/Djordje-Skocajic,True,2023-2024,FW,Napredak Kruševac,SRB
Đorđe Skoko,/en/players/003bb9cc/Djordje-Skoko,True,2022-2024,DF,Javor Ivanjica,SRB
Miljan Škrbić,/en/players/89a7fc2a/Miljan-Skrbic,True,2012-2024,FW,"Radnički Niš, OFK Beograd",SRB
Nikola Skrobonja,/en/players/5715193c/Nikola-Skrobonja,True,2023-2024,MF,Voždovac,SRB
Lazar Slavković,/en/players/3430b085/Lazar-Slavkovic,True,2022-2024,GK,Novi Pazar,SRB
Jovan Šljivić,/en/players/02272322/Jovan-Sljivic,True,2023-2024,MF,Red Star,SRB
Violeta Slović,/en/players/ab6b875d/Violeta-Slovic,True,2017-2025,DF,"Serbia, Spartak Subotica",SRB
Dejan Sorgić,/en/players/f0d9e1f1/Dejan-Sorgic,True,2006-2023,FW,"Luzern, Thun, Auxerre",SRB
Uroš Spajić,/en/players/02ce2030/Uros-Spajic,True,2012-2024,DF,"Red Star, Anderlecht, Krasnodar, Toulouse, Feyenoord, Serbia, Kasımpaşa",SRB
Miloš Spasić,/en/players/019502c2/Milos-Spasic,True,2020-2024,FW,"Kisvárda, Radnik Surdulica",SRB
David Spasojevic,/en/players/769eb726/David-Spasojevic,True,2021-2024,GK,Radnički Kragujevac,SRB
Mihajlo Spasojević,/en/players/6cbe6a7d/Mihajlo-Spasojevic,True,2020-2024,FW,Čukarički,SRB
Milan Spremo,/en/players/ee19a5c3/Milan-Spremo,True,2011-2022,MF,"Napredak Kruševac, OFK Bačka, Vojvodina, Javor Ivanjica",SRB
Nikola Srećković,/en/players/51b074fd/Nikola-Sreckovic,True,2015-2024,MF,"Novi Pazar, Spartak Subotica, Voždovac, Vojvodina",SRB
Sofija Sremcevic,/en/players/0c6b1cf8/Sofija-Sremcevic,True,2025,MF,,SRB
Uroš Sremčević,/en/players/fb9cd35d/Uros-Sremcevic,True,2021-2024,FW,"Mladost Lučani, Red Star",SRB
