Name,url,Active,Years Played,Position,Clubs Played,IOC
Álex Castro,/en/players/10bcf79d/Alex-Castro,True,2021-2024,MF,Manchego Ciudad Real,ESP
David Castro,/en/players/28685101/David-Castro,True,2020-2024,DF,Racing Ferrol,ESP
Javier Castro,/en/players/7e1a736b/Javier-Castro,True,2019-2024,DF,Alcorcón,ESP
Jonny Castro,/en/players/e28868f3/Jonny-Castro,True,2012-2024,"DF,MF","Wolverhampton Wanderers, Celta Vigo, PAOK, Spain",ESP
Óscar Castro,/en/players/8dc4c8af/Oscar-Castro,True,2020-2024,MF,Sporting Gijón,ESP
Pablo de Castro,/en/players/33bc7d4b/Pablo-de-Castro,True,2023-2024,DF,Jaén,ESP
Ricky Castro,/en/players/a7af429b/Ricky-Castro,True,2023-2024,FW,Atlético Antoniano,ESP
Català,/en/players/a9108b8c/Catala,True,2023-2024,DF,Espanyol,ESP
Catena,/en/players/274ab13c/Catena,True,2017-2024,DF,"Osasuna, Rayo Vallecano, Reus",ESP
Berto Cayarga,/en/players/6f5123ed/Berto-Cayarga,True,2018-2024,MF,"Radomiak Radom, Deportivo La Coruña, Cartagena, Racing Santander",ESP
Marta Cazalla,/en/players/d1a2c730/Marta-Cazalla,True,2017-2024,DF,"Hoffenheim, Grasshopper",ESP
Santi Cazorla,/en/players/e2e9c250/Santi-Cazorla,True,2003-2024,MF,"Villarreal, Oviedo, Arsenal, Spain, Málaga, Recreativo",ESP
Dani Ceballos,/en/players/c0617e2b/Dani-Ceballos,True,2013-2024,MF,"Real Madrid, Spain, Betis, Arsenal",ESP
Manuel Cedenilla,/en/players/391c6e43/Manuel-Cedenilla,True,2018-2024,DF,Guijuelo,ESP
Iván Cédric,/en/players/9896ccbc/Ivan-Cedric,True,2022-2024,FW,Valladolid,ESP
Haji Ceesay,/en/players/35cf43b1/Haji-Ceesay,True,2023-2024,DF,Arandina,ESP
Antonio Celada,/en/players/77fa0631/Antonio-Celada,True,2023-2024,GK,Navalcarnero,ESP
Neco Celorio,/en/players/a99fa587/Neco-Celorio,True,2023-2024,MF,Racing Santander,ESP
Cendón,/en/players/4b4cd163/Cendon,True,2021-2024,GK,Hércules,ESP
Álex Centelles,/en/players/ae852b7d/Alex-Centelles,True,2018-2024,DF,"Almería, Famalicão",ESP
Josep Cerdà,/en/players/89c4c23e/Josep-Cerda,True,2023-2024,MF,Ponferradina,ESP
Isma Cerro,/en/players/6ddc9441/Isma-Cerro,True,2015-2024,FW,"Real Avilés, Sporting Gijón",ESP
Dani Cervera,/en/players/c65cc2b0/Dani-Cervera,True,2023-2024,MF,Terrassa,ESP
Riad Chakroun,/en/players/6f6302d9/Riad-Chakroun,True,2023-2024,MF,Manacor,ESP
Juan Chamizo,/en/players/d80422e2/Juan-Chamizo,True,2023-2024,MF,Atlético Antoniano,ESP
Jorge Chanza,/en/players/b8e0751c/Jorge-Chanza,True,2021-2024,GK,Utebo,ESP
Chapela,/en/players/9ed40a69/Chapela,True,2021-2024,MF,"Eldense, Cádiz",ESP
Chato,/en/players/3ded2e17/Chato,True,2017-2024,DF,Manacor,ESP
Pep Chavarría,/en/players/63c5e56b/Pep-Chavarria,True,2020-2024,"DF,MF","Rayo Vallecano, Zaragoza",ESP
Chechu,/en/players/4eb73f52/Chechu,True,2021-2024,DF,Turégano,ESP
Chema,/en/players/7f203b54/Chema,True,2013-2024,DF,"Alcorcón, Levante, Eibar, Getafe, Nottingham Forest",ESP
Chepe,/en/players/15592c60/Chepe,True,2023-2024,FW,Azuaga,ESP
Jofre Cherta,/en/players/aae32d4d/Jofre-Cherta,True,2019-2024,MF,Terrassa,ESP
Chete,/en/players/631c1470/Chete,True,2020-2021,DF,,ESP
Álvaro Chica,/en/players/2a839a42/Alvaro-Chica,True,2023-2024,GK,Jaén,ESP
Sergio Chica,/en/players/59d284ad/Sergio-Chica,True,2019-2024,DF,"Peña Deportiva, Volos N.F.C.",ESP
Chico,/en/players/022d6509/Chico,True,2014-2016,MF,Linense,ESP
Chiki,/en/players/407a1bee/Chiki,True,2020-2024,FW,"Alcorcón, UE Cornellà",ESP
Chili,/en/players/a0361ffd/Chili,True,2021-2024,MF,Cayón,ESP
Sergio Chinchilla,/en/players/a9d69ab2/Sergio-Chinchilla,True,2023-2024,FW,UCAM Murcia,ESP
Pedro Chirivella,/en/players/68a26d51/Pedro-Chirivella,True,2015-2024,MF,"Nantes, Liverpool U23, Willem II, Go Ahead Eagles, Liverpool",ESP
Chuca,/en/players/c4af5889/Chuca,True,2017-2024,MF,"Racing Ferrol, Wisła Kraków, Miedź Legnica, Elche, Villarreal",ESP
Churripi,/en/players/81a606fc/Churripi,True,2016-2024,GK,"Burgos, Ponferradina, Sevilla Atlético, Valladolid, Albacete",ESP
Alberto Chust,/en/players/1610370a/Alberto-Chust,True,2023-2024,MF,Chiclana,ESP
Víctor Chust,/en/players/ec1a731e/Victor-Chust,True,2020-2024,DF,"Cádiz, Real Madrid",ESP
Cintas,/en/players/e179edea/Cintas,True,2023-2024,MF,Rubí,ESP
Roberto Civera,/en/players/4512e624/Roberto-Civera,True,2023-2024,FW,Buñol,ESP
Claudia,/en/players/46cc62c2/Claudia,True,2021-2024,DF,"Valencia, Real Madrid",ESP
Álvaro Clausí,/en/players/e620ca59/Alvaro-Clausi,True,2012-2024,MF,"Cacereño, Hércules",ESP
Pablo Clavería,/en/players/1624d75b/Pablo-Claveria,True,2014-2024,MF,"Ponferradina, Lugo, Cartagena, CF Fuenlabrada, Rayo Vallecano",ESP
Enrique Clemente,/en/players/21bf9d41/Enrique-Clemente,True,2019-2024,DF,"Racing Ferrol, Zaragoza, UD Logroñés, Real Sociedad B, Las Palmas",ESP
Jesús Clemente,/en/players/3409fb23/Jesus-Clemente,True,2020-2024,MF,Eldense,ESP
Óscar Clemente,/en/players/9dfdbdeb/Oscar-Clemente,True,2019-2024,MF,"Levante, Las Palmas",ESP
Carlos Clerc,/en/players/33a61a52/Carlos-Clerc,True,2013-2024,"DF,MF","Elche, Osasuna, Levante, Girona, Sabadell, Espanyol",ESP
Mario Climent,/en/players/25bfee29/Mario-Climent,True,2022-2024,DF,Cartagena,ESP
Silvi Clúa,/en/players/b793dea2/Silvi-Clua,True,2023-2024,MF,Girona,ESP
Javier Cobo,/en/players/86c979ea/Javier-Cobo,True,2022-2024,MF,UD Logroñés,ESP
Coca,/en/players/e7afff89/Coca,True,2010-2011,GK,,ESP
Laia Codina,/en/players/1efbd058/Laia-Codina,True,2019-2025,DF,"Arsenal, Barcelona, Milan, Spain",ESP
Miki Codina,/en/players/91b5f110/Miki-Codina,True,2022-2024,DF,UD Logroñés,ESP
Amilcar Codjovi,/en/players/37736cae/Amilcar-Codjovi,True,2018-2024,FW,Vorskla Poltava,ESP
Alonso Coello,/en/players/00eb5be4/Alonso-Coello,True,2023-2024,MF,Toronto FC,ESP
Colau,/en/players/65ec6b1b/Colau,True,2020-2024,MF,"Tudelano, Peña Deportiva",ESP
Cata Coll,/en/players/30e9ca1d/Cata-Coll,True,2019-2024,GK,"Barcelona, Spain",ESP
Álex Collado,/en/players/85dace26/Alex-Collado,True,2017-2024,MF,"Al Okhdood SC, Elche, Granada",ESP
Diego Collado,/en/players/b3f62bfc/Diego-Collado,True,2022-2024,"FW,MF","Villarreal B, Villarreal",ESP
Aimar Collante,/en/players/6465d311/Aimar-Collante,True,2023-2024,DF,Oviedo,ESP
Adrià Collet,/en/players/a037d787/Adria-Collet,True,2020-2021,GK,,ESP
Arnau Comas,/en/players/01d45441/Arnau-Comas,True,2019-2024,DF,Basel,ESP
Paula Comendador,/en/players/77632eff/Paula-Comendador,True,2023-2024,FW,Real Madrid,ESP
Santi Comesaña,/en/players/5ae499d0/Santi-Comesana,True,2016-2024,MF,"Villarreal, Rayo Vallecano",ESP
David Concha,/en/players/c8355268/David-Concha,True,2014-2024,"FW,MF","Gimnàstic, Racing Santander, Numancia, Barcelona B, Hammarby, Real Sociedad",ESP
Diego Conde,/en/players/4eae5bc4/Diego-Conde,True,2018-2024,GK,Leganés,ESP
Michael Conejero Corpas,/en/players/b609c72d/Michael-Conejero-Corpas,True,2020-2024,MF,Antequera,ESP
Copete,/en/players/0f26ffd7/Copete,True,2021-2024,DF,"Mallorca, Ponferradina",ESP
Álvaro Coque,/en/players/3cbf337f/Alvaro-Coque,True,2014-2024,MF,"Guijuelo, Zamora",ESP
Antonio Cordero,/en/players/d9b0e57e/Antonio-Cordero,True,2023-2024,FW,Málaga,ESP
Manu Cordero,/en/players/38b6d23e/Manu-Cordero,True,2022-2023,FW,,ESP
Miguel Cordero,/en/players/e196c33d/Miguel-Cordero,True,2007-2024,MF,"Atlético Sanluqueño, Xerez, Sevilla Atlético, AEK Athens, Gimnàstic, Cartagena, Atlético Baleares",ESP
Nacho Cordero,/en/players/9c826ef7/Nacho-Cordero,True,2023-2024,FW,Atlético Antoniano,ESP
Aitor Córdoba,/en/players/42547afa/Aitor-Cordoba,True,2014-2024,DF,"Burgos, SD Leioa",ESP
Iñigo Córdoba,/en/players/49ea92be/Inigo-Cordoba,True,2015-2024,"FW,MF","Fortuna Sittard, Athletic Bilbao, Go Ahead Eagles, Athletic Bilbao B, Alavés",ESP
Mikel Córdoba,/en/players/ac6ebff1/Mikel-Cordoba,True,2023-2024,DF,Náxara,ESP
Nacho Córdoba,/en/players/be8796ec/Nacho-Cordoba,True,2021-2024,GK,Manchego Ciudad Real,ESP
José Corpas,/en/players/422b05e3/Jose-Corpas,True,2015-2024,"FW,MF","Eibar, Almería",ESP
Adrián Corral,/en/players/c7b0a5ce/Adrian-Corral,True,2020-2024,DF,Racing Santander,ESP
Roberto Corral,/en/players/25a1d446/Roberto-Corral,True,2018-2023,DF,"FK Metalist Kharkiv, Korona Kielce",ESP
Samuel Corral Valero,/en/players/5369c0f4/Samuel-Corral-Valero,True,2019-2024,FW,"Linares Deportivo, ŁKS Łódź",ESP
José Manuel Carrasco Correa,/en/players/5c2e3f94/Jose-Manuel-Carrasco-Correa,True,2020-2024,DF,Marbella,ESP
Rober Correa,/en/players/46bd3a5b/Rober-Correa,True,2011-2024,DF,"Eibar, Cádiz, Elche, Espanyol",ESP
Álex Corredera,/en/players/b3a2168d/Alex-Corredera,True,2017-2024,MF,"Tenerife, Almería, Badajoz",ESP
Yulema Corres,/en/players/d60aaf02/Yulema-Corres,True,2016-2024,FW,Athletic Club,ESP
Antonio Cortés,/en/players/31a1288d/Antonio-Cortes,True,2019-2024,FW,"Lugo, Málaga, Rayo Vallecano, Granada, Vitória Guimarães",ESP
Lolo Cortés,/en/players/c16ac934/Lolo-Cortes,True,2022-2024,GK,Llerenense,ESP
Pablo Cortés,/en/players/0652a244/Pablo-Cortes,True,2023-2024,MF,Zaragoza,ESP
Sergio Cortés,/en/players/3e845f84/Sergio-Cortes,True,2018-2022,MF,CD Ebro,ESP
Xabi Cortezón,/en/players/94554678/Xabi-Cortezon,True,2023-2024,FW,Barakaldo,ESP
Alejandro Cortijo,/en/players/a99c4b96/Alejandro-Cortijo,True,2020-2024,DF,Atlético Sanluqueño,ESP
Borja Cortina,/en/players/66c86ef6/Borja-Cortina,True,2023-2024,DF,Levante,ESP
Diego Costa,/en/players/a190d597/Diego-Costa,True,2006-2024,FW,"Grêmio, Atlético Madrid, Chelsea, Albacete, Valladolid, Celta Vigo, Wolverhampton Wanderers, Spain,",ESP
Jaume Costa,/en/players/808d48f3/Jaume-Costa,True,2008-2024,DF,"Mallorca, Villarreal, Villarreal B, Valencia, Cádiz",ESP
David Costas,/en/players/545e2f01/David-Costas,True,2013-2024,DF,"Oviedo, Celta Vigo, Barcelona B, Mallorca, Almería",ESP
Lucian Costel,/en/players/22199196/Lucian-Costel,True,2023-2024,FW,Atlético de Lugones,ESP
Antonio Cotán,/en/players/d92dd30e/Antonio-Cotan,True,2013-2024,MF,"UD Melilla, Sevilla Atlético, Roda JC Kerkrade, Valladolid, Gimnàstic, Sevilla, Numancia",ESP
Sergio Cotilla,/en/players/d1faddac/Sergio-Cotilla,True,2018-2024,DF,Arosa,ESP
Enol Coto,/en/players/06af1c11/Enol-Coto,True,2021-2024,DF,Sporting Gijón,ESP
Carlos Cotrina,/en/players/3d50e97b/Carlos-Cotrina,True,2023-2024,FW,Turégano,ESP
Antonio Crespo,/en/players/0f5dce42/Antonio-Crespo,True,2023-2024,MF,Barbastro,ESP
David Crespo,/en/players/73b9404a/David-Crespo,True,2017-2022,DF,,ESP
Óscar Crespo,/en/players/5005e236/Oscar-Crespo,True,2023-2024,MF,Atlético Astorga,ESP
Saúl Crespo,/en/players/fc8ca9b7/Saul-Crespo,True,2017-2024,MF,"East Bengal, Ponferradina, Odisha",ESP
Héctor Criado,/en/players/25b2e67d/Hector-Criado,True,2023-2024,DF,Alcorcón,ESP
Cristian,/en/players/9ad74b4d/Cristian,True,2017-2024,GK,"Valencia, Alcorcón",ESP
Cristian,/en/players/cfc16b4e/Cristian,True,2023-2024,MF,Rubí,ESP
Juan Cruz Armada,/en/players/a56da3ba/Juan-Cruz-Armada,True,2018-2024,DF,"Osasuna, Elche",ESP
Bernardo Cruz,/en/players/47872f21/Bernardo-Cruz,True,2013-2024,DF,"Lugo, Sevilla Atlético, Racing Santander, Córdoba, Numancia, Granada, Alcorcón",ESP
Juan Cruz,/en/players/cc2dd8a5/Juan-Cruz,True,2017-2024,FW,"Leganés, Real Betis, Málaga",ESP
Pau Cubarsí,/en/players/cc7888f3/Pau-Cubarsi,True,2023-2024,DF,"Barcelona, Spain",ESP
Sergio Cubero Ezcurra,/en/players/d858d079/Sergio-Cubero-Ezcurra,True,2019-2024,DF,"Racing Ferrol, Eibar",ESP
David Cubillas,/en/players/7b7c980d/David-Cubillas,True,2015-2024,FW,"Tarazona, Castellón",ESP
Marc Cucurella,/en/players/1daec722/Marc-Cucurella,True,2017-2024,"DF,MF","Chelsea, Spain, Getafe, Brighton & Hove Albion, Barcelona B, Eibar",ESP
Iván Cuéllar,/en/players/75751c99/Ivan-Cuellar,True,2004-2024,GK,"Sporting Gijón, Mallorca, Leganés, Eibar, Atlético Madrid",ESP
Marc Cuello,/en/players/2888a1a3/Marc-Cuello,True,2022-2024,MF,Manresa,ESP
Cuenca,/en/players/ec14bc12/Cuenca,True,2021-2024,FW,Zaragoza,ESP
Jorge Cuenca,/en/players/0abc51f2/Jorge-Cuenca,True,2016-2024,DF,"Villarreal, Almería, Getafe, Barcelona B, Alcorcón",ESP
Julián Cuesta,/en/players/c7b52b90/Julian-Cuesta,True,2012-2024,GK,"Aris, Almería, Wisła Kraków",ESP
Pablo Cuñat,/en/players/a9ab3b32/Pablo-Cunat,True,2020-2024,GK,Amorebieta,ESP
Eric Curbelo,/en/players/34e39a18/Eric-Curbelo,True,2016-2024,DF,Las Palmas,ESP
Curro,/en/players/f9a225f5/Curro,True,2015-2024,"FW,MF","Burgos, Sevilla Atlético, Almería, Ponferradina, Numancia, Sevilla",ESP
Lamine Dabo,/en/players/1f6c538c/Lamine-Dabo,True,2023-2024,MF,AIK Stockholm,ESP
Dacosta,/en/players/70b86939/Dacosta,True,2023-2024,MF,Ponferradina,ESP
Michael DaCosta,/en/players/c1426015/Michael-DaCosta,True,2022-2024,FW,Bournemouth,ESP
Alberto Dadie,/en/players/cc851506/Alberto-Dadie,True,2021-2024,FW,Real Sociedad,ESP
Adrián Dalmau,/en/players/7330f886/Adrian-Dalmau,True,2014-2024,FW,"Korona Kielce, Utrecht, Heracles Almelo, Sparta Rotterdam, Numancia, Mallorca",ESP
José Damián,/en/players/24b38880/Jose-Damian,True,2023-2024,DF,Orihuela,ESP
Sergi Darder,/en/players/070a3904/Sergi-Darder,True,2013-2024,MF,"Mallorca, Espanyol, Lyon, Málaga",ESP
Lulo Dasilva,/en/players/7fc46615/Lulo-Dasilva,True,2022-2024,MF,Sevilla,ESP
David,/en/players/b5d45f9e/David,True,2020-2024,MF,Cayón,ESP
Antonio David Lopez,/en/players/cdbf5b30/Antonio-David-Lopez,True,2018-2019,DF,,ESP
Davo,/en/players/35298b79/Davo,True,2020-2024,MF,"Deportivo La Coruña, Ibiza, Wisła Płock, Eupen",ESP
Davo,/en/players/62a39dff/Davo,True,2021-2024,DF,"Atlético Astorga, Guijuelo",ESP
Alejandro Daza,/en/players/40573a21/Alejandro-Daza,True,2021-2024,GK,UD Logroñés,ESP
Hugo De Bustos,/en/players/fb118533/Hugo-De-Bustos,True,2023-2024,FW,Unionistas de Salamanca,ESP
Ruben De Gea Abril,/en/players/eea31337/Ruben-De-Gea-Abril,True,2023-2024,GK,Burgos,ESP
Iglesias De La Cruz,/en/players/d5195e84/Iglesias-De-La-Cruz,True,2020-2024,MF,Villarreal,ESP
Alejandro De La Rubia,/en/players/6f93bba5/Alejandro-De-La-Rubia,True,2023-2024,MF,Rubí,ESP
Iván De Nova,/en/players/c0d0bafa/Ivan-De-Nova,True,2015-2016,DF,,ESP
Lucas De Vega,/en/players/f6f469c5/Lucas-De-Vega,True,2021-2023,MF,,ESP
Deco,/en/players/649888e4/Deco,True,2023-2024,MF,Atlético de Lugones,ESP
Athenea del Castillo,/en/players/cd031048/Athenea-del-Castillo,True,2021-2025,FW,"Real Madrid, Spain",ESP
Saúl del Cerro,/en/players/29a8ca10/Saul-del-Cerro,True,2021-2024,MF,Burgos,ESP
Eli del Estal,/en/players/f87487b0/Eli-del-Estal,True,2022-2024,FW,Napoli,ESP
Alberto Del Moral,/en/players/84a85b48/Alberto-Del-Moral,True,2020-2024,MF,"Villarreal B, Córdoba",ESP
Joel del Pino,/en/players/e1d9ef88/Joel-del-Pino,True,2022-2024,FW,Real Avilés,ESP
David Del Pozo,/en/players/8e5c86a5/David-Del-Pozo,True,2020-2024,MF,"Recreativo, Albacete",ESP
Asier Del Río,/en/players/f56526ec/Asier-Del-Rio,True,2023-2024,MF,Sestao,ESP
Carlos Delgado,/en/players/294afef4/Carlos-Delgado,True,2010-2024,DF,"Odisha, Castellón, Albacete, Leganés, Sparta Rotterdam, Atlético Baleares",ESP
Fran Delgado,/en/players/e7d2a50b/Fran-Delgado,True,2020-2024,DF,"Farense, Real Betis",ESP
Iván Delgado,/en/players/099268a0/Ivan-Delgado,True,2023-2024,GK,Rubí,ESP
Julio Delgado,/en/players/b7f39b8e/Julio-Delgado,True,2016-2024,FW,Marbella,ESP
Moisés Delgado,/en/players/248c409d/Moises-Delgado,True,2013-2024,DF,"Racing Ferrol, Ponferradina, Racing Santander, CF Fuenlabrada, Valladolid",ESP
Juan Delgado Sirvent,/en/players/070b16f6/Juan-Delgado-Sirvent,True,2014-2024,FW,Arenteiro,ESP
Julián Delmás,/en/players/70283ec6/Julian-Delmas,True,2017-2024,DF,"Racing Ferrol, Cartagena, Zaragoza, Málaga",ESP
Hassou Diaby,/en/players/856f79eb/Hassou-Diaby,True,2023-2024,DF,CD San Roque de Lepe,ESP
Ousmane Diallo,/en/players/959a585a/Ousmane-Diallo,True,2023-2024,FW,"Dortmund U19, Dortmund U17",ESP
Selu Diallo,/en/players/61636341/Selu-Diallo,True,2023-2024,MF,Alavés,ESP
Cheikh Diamanka,/en/players/804b94d7/Cheikh-Diamanka,True,2020-2024,DF,PFC Hebar Pazardzhik,ESP
Assane Diao,/en/players/8ae7d0ec/Assane-Diao,True,2023-2024,MF,Real Betis,ESP
Siren Diao,/en/players/94e74d8b/Siren-Diao,True,2023-2024,FW,"Atalanta, Hellas Verona",ESP
Moussa Diarra,/en/players/f15f2b36/Moussa-Diarra,True,2021-2024,DF,Málaga,ESP
Tom Diawara,/en/players/64811c38/Tom-Diawara,True,2023-2024,FW,Manresa,ESP
Christian Díaz,/en/players/586c8f6c/Christian-Diaz,True,2023-2024,MF,Ursaria,ESP
Diego Díaz,/en/players/953a59e6/Diego-Diaz,True,2016-2024,MF,Cacereño,ESP
Hugo Díaz,/en/players/35554a44/Hugo-Diaz,True,2017-2024,DF,Gimnástica Segoviana,ESP
Hugo Díaz,/en/players/38e2cf53/Hugo-Diaz,True,2014-2024,FW,Linares Deportivo,ESP
Iago Díaz,/en/players/7cad0e34/Iago-Diaz,True,2012-2024,MF,"Recreativo, Lugo, Almería",ESP
Maria Diaz,/en/players/517288e9/Maria-Diaz,True,2021-2024,FW,"Dijon, Fleury",ESP
Miguel Díaz,/en/players/4fc0311a/Miguel-Diaz,True,2015-2024,MF,Valle Egüés,ESP
Miguel Alberto García Díaz,/en/players/57ecb2b9/Miguel-Alberto-Garcia-Diaz,True,2012-2024,MF,"UD Melilla, Huesca, Reus, Cádiz",ESP
Pedro Díaz,/en/players/eea5130e/Pedro-Diaz,True,2017-2024,MF,"Bordeaux, Sporting Gijón",ESP
Sergio Díaz,/en/players/1bfe8b8d/Sergio-Diaz,True,2020-2024,GK,Yeclano Deportivo,ESP
Víctor Díaz Suárez,/en/players/762c7e48/Victor-Diaz-Suarez,True,2016-2024,DF,"Atlético Sanluqueño, Cultural Leonesa",ESP
Víctor Díaz,/en/players/3624ce4c/Victor-Diaz,True,2007-2024,DF,"Granada, Leganés, Lugo, Recreativo, Sevilla Atlético",ESP
Diego,/en/players/b85a5126/Diego,True,2020-2024,FW,Leganés,ESP
Rafa de Diego,/en/players/db38b694/Rafa-de-Diego,True,2014-2024,GK,Atlético de Lugones,ESP
Adrián Diéguez,/en/players/70438d35/Adrian-Dieguez,True,2016-2024,"DF,MF","Jagiellonia, CF Fuenlabrada, Alcorcón, Ponferradina, Alavés, Huesca",ESP
Amador Diéguez,/en/players/5a23b836/Amador-Dieguez,True,2020-2024,DF,Buñol,ESP
Álvaro Díez,/en/players/3f93bec8/Alvaro-Diez,True,2023-2024,DF,Cayón,ESP
Pablo Díez,/en/players/19b98a87/Pablo-Diez,True,2020-2024,GK,Sporting Gijón,ESP
Sergio Diez Roldan,/en/players/255f7a08/Sergio-Diez-Roldan,True,2021-2024,DF,Recreativo,ESP
Dioni,/en/players/aac8c5ac/Dioni,True,2010-2024,FW,"Málaga, Hércules, Lech Poznań, Leganés, Atlético Baleares, CF Fuenlabrada, Deportivo La Coruña, Cult",ESP
Martín Diz,/en/players/01fedcca/Martin-Diz,True,2020-2024,FW,"Arosa, Pontevedra",ESP
Álvaro djaló,/en/players/45c29ae7/Alvaro-djalo,True,2022-2024,"FW,MF",Braga,ESP
Jaume Doménech,/en/players/c9cb972b/Jaume-Domenech,True,2014-2024,GK,Valencia,ESP
Mario Domingo,/en/players/b70728d8/Mario-Domingo,True,2023-2024,DF,Europa,ESP
Pol Domingo,/en/players/f44af8a9/Pol-Domingo,True,2021-2024,DF,Gimnàstic,ESP
Adrián Domínguez,/en/players/997ae2cd/Adrian-Dominguez,True,2023-2024,FW,Atzeneta,ESP
Álex Domínguez,/en/players/f240be08/Alex-Dominguez,True,2018-2024,GK,"Toulouse, Las Palmas, Ibiza",ESP
Antonio Domínguez,/en/players/32e69394/Antonio-Dominguez,True,2014-2020,FW,"Recreativo, ŁKS Łódź",ESP
Carlos Dominguez,/en/players/3521abfe/Carlos-Dominguez,True,2020-2024,DF,Celta Vigo,ESP
Diego Domínguez,/en/players/35fbe51e/Diego-Dominguez,True,2023-2024,DF,Azuaga,ESP
Iago Domínguez,/en/players/557fcc50/Iago-Dominguez,True,2019-2024,GK,Mirandés,ESP
Israel Domínguez,/en/players/d2ba7592/Israel-Dominguez,True,2023-2024,MF,Sevilla,ESP
Javier Dominguez,/en/players/d54f823c/Javier-Dominguez,True,2022-2024,DF,Celta Vigo,ESP
Jordan Domínguez,/en/players/521bd5be/Jordan-Dominguez,True,2016-2024,MF,"Compostela, HJK Helsinki, CD Toledo, Real Murcia",ESP
Mario Dominguez,/en/players/d709cd5c/Mario-Dominguez,True,2021-2024,MF,Valencia,ESP
Xabi Dominguez,/en/players/2f0f75d6/Xabi-Dominguez,True,2022-2024,FW,Guijuelo,ESP
John Donald,/en/players/5e95c000/John-Donald,True,2020-2024,MF,Elche,ESP
Nadia Dopico,/en/players/4ddad6b5/Nadia-Dopico,True,2023-2024,DF,SPG FC Lustenau/FC Dornbirn Ladies,ESP
Dorado,/en/players/4c393e54/Dorado,True,2021-2024,DF,CF Talavera de la Reina,ESP
Josué Dorrio,/en/players/8dffe3d5/Josue-Dorrio,True,2016-2024,MF,Amorebieta,ESP
Carlos Dotor,/en/players/daa2eab3/Carlos-Dotor,True,2022-2024,MF,Celta Vigo,ESP
Javi Duarte,/en/players/2284c43e/Javi-Duarte,True,2019-2024,MF,Linares Deportivo,ESP
Rubén Duarte,/en/players/1fe0492d/Ruben-Duarte,True,2014-2024,DF,"Alavés, Espanyol",ESP
Ducó,/en/players/9a5f9d44/Duco,True,2023-2024,MF,Buñol,ESP
Unai Dufur,/en/players/c261b5dd/Unai-Dufur,True,2019-2024,DF,Gimnàstic,ESP
Hugo Duro,/en/players/37e103f8/Hugo-Duro,True,2017-2024,FW,"Valencia, Getafe, Real Madrid",ESP
Javi Duro,/en/players/22c2dee4/Javi-Duro,True,2016-2022,DF,CD Calahorra,ESP
Dylan,/en/players/e5e8bada/Dylan,True,2020-2024,MF,Tenerife,ESP
Ángel Écija,/en/players/1a7edff2/Angel-Ecija,True,2023-2024,DF,Lorca Deportiva,ESP
Unai Eguíluz,/en/players/bb33af5c/Unai-Eguiluz,True,2023-2024,DF,Athletic Club,ESP
Nerea Eizaguirre,/en/players/7e9faac9/Nerea-Eizaguirre,True,2021-2024,"FW,MF","Real Sociedad, Spain",ESP
Ekaitz,/en/players/93d96114/Ekaitz,True,2021-2024,DF,Unionistas de Salamanca,ESP
Ekaitz,/en/players/a9628d37/Ekaitz,True,2017-2024,MF,Barakaldo,ESP
Aitor Elena,/en/players/bfa7016d/Aitor-Elena,True,2021-2024,DF,Covadonga,ESP
Unai Elgezabal,/en/players/01cc0c90/Unai-Elgezabal,True,2015-2024,"DF,MF","Burgos, Alcorcón, Numancia, Barakaldo",ESP
Jon Elorza,/en/players/0a8b7627/Jon-Elorza,True,2022-2024,FW,Peña Deportiva,ESP
Aritz Elustondo,/en/players/f7dc2ae5/Aritz-Elustondo,True,2014-2024,DF,Real Sociedad,ESP
Adri Embarba,/en/players/db8f0eba/Adri-Embarba,True,2013-2024,"FW,MF","Almería, Rayo Vallecano, Espanyol",ESP
Emilio,/en/players/1381f97e/Emilio,True,2023-2024,MF,Boiro,ESP
Emilio,/en/players/65de777d/Emilio,True,2023-2024,MF,Azuaga,ESP
Borja Encada,/en/players/472aebcd/Borja-Encada,True,2023-2024,FW,Atzeneta,ESP
Daniel Encinas,/en/players/03317c95/Daniel-Encinas,True,2023-2024,GK,Varea,ESP
Diego Enjamio,/en/players/98681886/Diego-Enjamio,True,2023-2024,MF,Arosa,ESP
Sergi Enrich,/en/players/bb4b1242/Sergi-Enrich,True,2009-2024,"FW,MF","Zaragoza, Eibar, Numancia, Oviedo, Ponferradina, Recreativo, Alcorcón, Mallorca",ESP
Enrique,/en/players/c75f04f4/Enrique,True,2022-2024,MF,Real Betis,ESP
Jose Enrique,/en/players/e80847b7/Jose-Enrique,True,2021-2024,FW,"UD Melilla, Atlético Mancha Real",ESP
Javier Eraso,/en/players/aec0fb6f/Javier-Eraso,True,2014-2024,MF,"Amorebieta, Leganés, Athletic Bilbao",ESP
Erik,/en/players/72c7e989/Erik,True,2023-2024,MF,Buñol,ESP
Aarón Escandell,/en/players/67669ce7/Aaron-Escandell,True,2015-2024,GK,"Las Palmas, Cartagena, Granada",ESP
Alberto Escassi,/en/players/154fe273/Alberto-Escassi,True,2009-2024,"DF,MF","Ibiza, Numancia, Málaga, Hércules, Llagostera, Alcorcón",ESP
Jaime Escobar,/en/players/a0ee6c06/Jaime-Escobar,True,2023-2024,DF,Orihuela,ESP
