Name,url,Active,Years Played,Position,Clubs Played,IOC
Patrick Iyinbor,/en/players/7db4223b/Patrick-Iyinbor,True,2022-2024,DF,"Kecskemét, Vasas",HUN
Bence Jagodics,/en/players/d98bf10f/Bence-Jagodics,True,2013-2018,DF,"Pápa, Balmazújváros",HUN
Márk Jagodics,/en/players/433074ad/Mark-Jagodics,True,2010-2021,DF,"Haladás, Budafoki MTE, Mezőkövesd",HUN
András Jancsó,/en/players/53521b53/Andras-Jancso,True,2014-2019,MF,"Haladás, Gyirmót",HUN
Gergő Jász,/en/players/4f262a85/Gergo-Jasz,True,2023-2024,Paks,,HUN
Richárd Jelena,/en/players/d6ebb3de/Richard-Jelena,True,2015-2022,FW,Kisvárda,HUN
Levente Jova,/en/players/ff73e543/Levente-Jova,True,2011-2023,GK,"Ferencváros, Vasas",HUN
István Juhász,/en/players/c74b8f97/Istvan-Juhasz,True,2023-2024,GK,Mezőkövesd,HUN
Anna Júlia Csiki,/en/players/353a0455/Anna-Julia-Csiki,True,2019-2025,DF,"BK Häcken, Hungary",HUN
Gábor Jurek,/en/players/f821d7d5/Gabor-Jurek,True,2023-2024,FW,Diósgyőr,HUN
Tamás Kádár,/en/players/71d5ca31/Tamas-Kadar,True,2006-2024,DF,"MTK Budapest, Dynamo Kyiv, Lech Poznań, Diósgyőr, Hungary, Paks, Tianjin Jinmen Tiger, Zalaegerszeg,",HUN
Norbert Kaján,/en/players/4d0e634d/Norbert-Kajan,True,2022-2023,DF,,HUN
Zsanett Kaján,/en/players/e4b9092d/Zsanett-Kajan,True,2017-2025,FW,"Fiorentina, FC Como Women, Hungary",HUN
Kevin Kállai,/en/players/eae02129/Kevin-Kallai,True,2022-2024,FW,Mezőkövesd,HUN
Zalán Kállai,/en/players/897aac0a/Zalan-Kallai,True,2022-2024,FW,Mezőkövesd,HUN
Zsolt Kalmár,/en/players/9233cab5/Zsolt-Kalmar,True,2012-2024,MF,"Hungary, Fehérvár, Győr, RB Leipzig, Brøndby, FSV Frankfurt",HUN
Dávid Kálnoki-Kis,/en/players/207e4110/David-Kalnoki-Kis,True,2010-2023,DF,"Zalaegerszeg, MTK Budapest, Újpest, Honvéd",HUN
Bertalan Kapornai,/en/players/d15cb83e/Bertalan-Kapornai,True,2022-2023,MF,,HUN
Dániel Karacs,/en/players/cd2b2250/Daniel-Karacs,True,2021-2022,DF,Gyirmót,HUN
Mihály Kata,/en/players/67d08807/Mihaly-Kata,True,2018-2024,MF,"MTK Budapest, Hungary",HUN
Kende Katko,/en/players/2f26a6d7/Kende-Katko,True,2021-2024,DF,"Osnabrück U19, Preußen Münster U17, Preußen Münster U19",HUN
