Name,url,Active,Years Played,Position,Clubs Played,IOC
Mohamed Abd El Aal Ali,/en/players/bb124176/Mohamed-Abd-El-Aal-Ali,True,2022-2024,MF,FC Teutonia Ottensen,GER
Farid Abderrahmane,/en/players/b4be2a66/Farid-Abderrahmane,True,2021-2024,MF,Lokomotive Leipzig,GER
Aland Abdi,/en/players/c8be33bc/Aland-Abdi,True,2021-2024,FW,"Alemannia Aachen U19, Alemannia Aachen U17",GER
Yasin Abdul-Hamid,/en/players/aacab6f6/Yasin-Abdul-Hamid,True,2022-2024,MF,Schalke 04 U17,GER
Farid Abdvis Zadeh,/en/players/925a7a0b/Farid-Abdvis-Zadeh,True,2021-2024,MF,"Arminia Bielefeld U19, Arminia Bielefeld U17",GER
Thierry Abessouguie,/en/players/fc1ad19e/Thierry-Abessouguie,True,2023-2024,FW,"Viktoria Köln U17, Viktoria Köln U19",GER
Samuel Abifade,/en/players/7bd1ae6a/Samuel-Abifade,True,2016-2024,MF,"Mannheim, Eintracht Braunschweig U19, Meppen",GER
Phillip Aboagye,/en/players/a1f0c837/Phillip-Aboagye,True,2016-2022,DF,"Bochum U19, Bochum U17",GER
Natnael Abraha,/en/players/83da35d7/Natnael-Abraha,True,2023-2024,DF,Eintracht Frankfurt U17,GER
Alessandro Abruscia,/en/players/607bf437/Alessandro-Abruscia,True,2015-2020,DF,"Stuttgarter Kickers, TSV 1860",GER
Friederike Abt,/en/players/7c51bea4/Friederike-Abt,True,2016-2024,GK,"Leverkusen, Hoffenheim, Wolfsburg",GER
Ryan Acar,/en/players/935bd108/Ryan-Acar,True,2022-2024,DF,"Osnabrück U19, Arminia Bielefeld U17",GER
Ragnar Ache,/en/players/dc38e3bc/Ragnar-Ache,True,2016-2024,FW,"Kaiserslautern, Sparta Rotterdam, Greuther Fürth, Eintracht Frankfurt",GER
Dilara Acikgöz,/en/players/1ce96186/Dilara-Acikgoz,True,2021-2024,MF,Eintracht Frankfurt,GER
Erdem Açıkgöz,/en/players/4f8ea877/Erdem-Acikgoz,True,2023-2024,MF,Mönchengladbach U17,GER
Ilayda Acikgöz,/en/players/2de08078/Ilayda-Acikgoz,True,2022-2024,MF,Eintracht Frankfurt,GER
Christopher Ackermann,/en/players/9155dda7/Christopher-Ackermann,True,2021-2024,DF,Union Berlin U19,GER
Luis Ackermann,/en/players/a03623c9/Luis-Ackermann,True,2018-2019,GK,Arminia Bielefeld U17,GER
Nando Adam,/en/players/9c307922/Nando-Adam,True,2023-2024,FW,Blumenthaler U17,GER
Rebecca Adamczyk,/en/players/7675a63b/Rebecca-Adamczyk,True,2022-2024,GK,Freiburg,GER
Fotios Adamidis,/en/players/76b8d08a/Fotios-Adamidis,True,2022-2024,GK,"MSV Duisburg U19, MSV Duisburg U17",GER
Maximilian Adamski,/en/players/57f57c1c/Maximilian-Adamski,True,2017-2021,MF,"Bochum U17, Bochum U19",GER
Denis Ade,/en/players/cf55bcba/Denis-Ade,True,2016-2017,MF,,GER
Jeremy Ade,/en/players/61f9ffa8/Jeremy-Ade,True,2023-2024,DF,Hamburger SV U17,GER
Wesley Adeh,/en/players/7f49ea98/Wesley-Adeh,True,2022-2024,MF,"Werder Bremen U17, Werder Bremen U19",GER
Noah Adekunle,/en/players/3a48db3d/Noah-Adekunle,True,2023-2024,DF,Hamburger SV U17,GER
Faton Ademi,/en/players/dc075644/Faton-Ademi,True,2023-2024,FW,Alemannia Aachen U19,GER
Olufemi Adesiyan,/en/players/ceb7eaa1/Olufemi-Adesiyan,True,2023-2024,MF,Union Berlin U17,GER
Oluwajimi Adetokunbo-Adelenu,/en/players/d923c106/Oluwajimi-Adetokunbo-Adelenu,True,2023-2024,DF,Hertha BSC U17,GER
Ayodele Adetula,/en/players/15794cce/Ayodele-Adetula,True,2016-2023,MF,"Eintracht Braunschweig U19, VfB Oldenburg",GER
Karim Adeyemi,/en/players/501055d8/Karim-Adeyemi,True,2016-2024,"FW,MF","Dortmund, Red Bull Salzburg, Unterhaching U17, Unterhaching U19, Germany",GER
Raphael Adiele,/en/players/47d9ebfe/Raphael-Adiele,True,2020-2024,MF,"Greuther Fürth U19, Eintracht Trier U19, Leverkusen U17",GER
Gloria Adigo,/en/players/fa7bc07f/Gloria-Adigo,True,2022-2024,DF,"Basel, MSV Duisburg",GER
Alihan Adigüzel,/en/players/473331c7/Alihan-Adiguzel,True,2021-2024,MF,"Greuther Fürth U19, Schalke 04 U17",GER
Julian Adjege,/en/players/cbf761de/Julian-Adjege,True,2022-2024,FW,St Pauli U19,GER
Daniel Adlung,/en/players/c4cdf5ce/Daniel-Adlung,True,2005-2018,MF,"1860 Munich, Energie Cottbus, Greuther Fürth, Adelaide United, Alemannia Aachen",GER
Emanuel Adou,/en/players/1db2c645/Emanuel-Adou,True,2018-2024,MF,"Lübeck, Hamburger SV U17",GER
Gibson Adu,/en/players/12fcaf98/Gibson-Adu,True,2022-2024,FW,"Unterhaching, Unterhaching U17, Unterhaching U19",GER
Kelvin Adu-Yeboah,/en/players/ca7d3bb4/Kelvin-Adu-Yeboah,True,2021-2024,FW,St Pauli U17,GER
Moritz Aé,/en/players/10877174/Moritz-Ae,True,2021-2024,GK,RB Leipzig U19,GER
Anna Aehling,/en/players/55d88268/Anna-Aehling,True,2021-2024,DF,Eintracht Frankfurt,GER
Karim Affo,/en/players/126ec0a8/Karim-Affo,True,2021-2024,FW,"Düsseldorf U19, Düsseldorf U17",GER
Samir Affo,/en/players/9bcc806c/Samir-Affo,True,2023-2024,MF,Düsseldorf U17,GER
Bellal Afghanyar,/en/players/5ae1044e/Bellal-Afghanyar,True,2023-2024,MF,"Arminia Bielefeld U17, Arminia Bielefeld U19",GER
Lennox Afolabi,/en/players/5c96fec7/Lennox-Afolabi,True,2021-2024,DF,"Arminia Bielefeld U19, Arminia Bielefeld U17",GER
Maik Afri Akumu,/en/players/58a7cd7f/Maik-Afri-Akumu,True,2023-2024,FW,Hertha BSC U17,GER
Noah Agbaje,/en/players/d8455a1d/Noah-Agbaje,True,2016-2023,MF,"Zwickau, 1860 Munich U17",GER
Jesse Agbozo,/en/players/563c2e53/Jesse-Agbozo,True,2020-2024,DF,"Sandhausen U19, Freiburg U17",GER
Joaquim Ageyemang,/en/players/28c377ff/Joaquim-Ageyemang,True,2023-2024,DF,Heidenheim U17,GER
Jean-Rene Aghajanyan,/en/players/29f492f0/Jean-Rene-Aghajanyan,True,2020-2022,FW,Kaiserslautern U19,GER
Cihan Agirayak,/en/players/4f544411/Cihan-Agirayak,True,2023-2024,MF,Paderborn 07 U17,GER
Felix Agu,/en/players/cb6d81b3/Felix-Agu,True,2016-2024,"DF,MF","Werder Bremen, Osnabrück, Osnabrück U19",GER
Joel Agyekum,/en/players/0ed7f5cc/Joel-Agyekum,True,2020-2024,DF,"Hamburger SV U19, Hamburger SV U17",GER
Prince Agyemang,/en/players/9a23b0ac/Prince-Agyemang,True,2023-2024,FW,Alemannia Aachen U19,GER
Louis Ahenkora,/en/players/fa29714c/Louis-Ahenkora,True,2022-2024,FW,"Hannover 96 U19, Hannover 96 U17",GER
Jan-Luca Ahillen,/en/players/c80c146d/Jan-Luca-Ahillen,True,2015-2016,MF,,GER
Dominik Ahlbach,/en/players/e375e55d/Dominik-Ahlbach,True,2022-2024,DF,TSV Schott Mainz,GER
Kevin Ahlberg,/en/players/7668d7b0/Kevin-Ahlberg,True,2023-2024,FW,Mönchengladbach U17,GER
Sören Ahlers,/en/players/c886f391/Soren-Ahlers,True,2020-2023,GK,,GER
Shayan Ahmadi,/en/players/3603f0d4/Shayan-Ahmadi,True,2023-2024,DF,Eintracht Frankfurt U17,GER
Lukas Ahrend,/en/players/769b11cc/Lukas-Ahrend,True,2016-2024,MF,"Ulm, Schalke 04 U19, Schalke 04 U17",GER
Felix Ahrweiler,/en/players/f160299b/Felix-Ahrweiler,True,2022-2024,FW,Düsseldorf U17,GER
Allah Aid Hamid,/en/players/770bcff0/Allah-Aid-Hamid,True,2022-2023,MF,,GER
Antonis Aidonis,/en/players/54507986/Antonis-Aidonis,True,2016-2024,DF,"Dortmund II, Aris, Hoffenheim U17, Stuttgart U19, Dresden",GER
Romeo Aigbekaen,/en/players/b48054a4/Romeo-Aigbekaen,True,2020-2023,MF,"Viktoria Köln U19, Köln U19, Köln U17",GER
Marvin Ajani,/en/players/a556819f/Marvin-Ajani,True,2012-2024,"DF,MF","Hallescher, MSV Duisburg, Wehen Wiesbaden, Alemannia Aachen",GER
Jonathan Akaegbobi,/en/players/1e7e01d8/Jonathan-Akaegbobi,True,2021-2024,FW,"Wolfsburg U19, Dresden U17",GER
Attila Akgül,/en/players/cc0baf18/Attila-Akgul,True,2023-2024,MF,VfB Waltrop U17,GER
Mahmud Akgün,/en/players/2cf35353/Mahmud-Akgun,True,2023-2024,DF,Nürnberg U17,GER
Atakan Akkaynak,/en/players/d9a0006a/Atakan-Akkaynak,True,2016-2021,MF,"Leverkusen U19, Willem II, Türkgücü München, Rizespor",GER
Cyrill Akono,/en/players/b112b191/Cyrill-Akono,True,2016-2024,FW,"Lübeck, SC Verl, Preußen Münster U19, Preußen Münster, Dortmund II",GER
Michael Akoto,/en/players/42d7f621/Michael-Akoto,True,2016-2024,DF,"AGF, Dresden, Wehen Wiesbaden",GER
Raphael Akoto,/en/players/8cb15f1a/Raphael-Akoto,True,2023-2024,DF,Homburg,GER
Theophilus Akoto,/en/players/f0d3fbfc/Theophilus-Akoto,True,2023-2024,FW,Mainz 05 U17,GER
Isaak Akritidis,/en/players/24c0cffa/Isaak-Akritidis,True,2019-2021,MF,Wuppertaler U19,GER
Quassim El Akrouche,/en/players/2270bdbf/Quassim-El-Akrouche,True,2021-2024,MF,"Wuppertaler U19, Köln U17, Alemannia Aachen U17",GER
Ensar Aksakal,/en/players/b19d29d6/Ensar-Aksakal,True,2017-2020,MF,"Union Berlin U19, Union Berlin U17",GER
Alper Aksoy,/en/players/20b74c2f/Alper-Aksoy,True,2021-2023,MF,"Berliner AK U19, Hertha Zehlendorf U17",GER
Yılmaz Aktaş,/en/players/bb95f789/Yilmaz-Aktas,True,2023-2024,GK,Adana Demirspor,GER
Salih Aktürk,/en/players/318dfa61/Salih-Akturk,True,2020-2021,MF,,GER
Chance Akwari,/en/players/b7c61da8/Chance-Akwari,True,2023-2024,FW,Rot-Weiß Oberhausen U17,GER
Liam Akyıldız,/en/players/7d180c34/Liam-Akyildiz,True,2023-2024,FW,Hamburger SV U17,GER
Semih Akyol,/en/players/ff6f3599/Semih-Akyol,True,2023-2024,FW,Holstein Kiel U17,GER
Ufuk Akyol,/en/players/5adbafc0/Ufuk-Akyol,True,2019-2024,MF,Antalyaspor,GER
Aziz Alagi,/en/players/1490988b/Aziz-Alagi,True,2022-2024,DF,"Sandhausen U19, Hoffenheim U17",GER
David Alapić,/en/players/3cbd4b97/David-Alapic,True,2023-2024,DF,Kaiserslautern U17,GER
Mara Alber,/en/players/bd7d8d1b/Mara-Alber,True,2021-2024,FW,Hoffenheim,GER
Felix Albers,/en/players/1c66e115/Felix-Albers,True,2023-2024,MF,Viktoria Köln U17,GER
Karl Albers,/en/players/dac19a52/Karl-Albers,True,2018-2019,GK,Tennis Borussia U17,GER
Christopher Alberts,/en/players/7142b81d/Christopher-Alberts,True,2021-2024,DF,"Werder Bremen U19, Werder Bremen U17",GER
Fabian Albrecht,/en/players/d830b098/Fabian-Albrecht,True,2023-2024,DF,Paderborn 07 U17,GER
Julian Albrecht,/en/players/0f2f73bc/Julian-Albrecht,True,2016-2022,MF,"Hertha BSC U19, Hertha BSC U17",GER
Nico Albrecht,/en/players/7b5fadf3/Nico-Albrecht,True,2022-2023,DF,Stuttgarter Kickers U17,GER
Tim Albutat,/en/players/d1dcf180/Tim-Albutat,True,2012-2021,MF,"MSV Duisburg, Uerdingen, Freiburg",GER
Liul Alemu,/en/players/af390663/Liul-Alemu,True,2021-2024,MF,"Bayern Munich U19, Bayern Munich U17",GER
Ben Alexander Voll,/en/players/ee8ad906/Ben-Alexander-Voll,True,2016-2024,GK,"Viktoria Köln, Alemannia Aachen U19, Viktoria Köln U17",GER
Farid Alfa-Ruprecht,/en/players/5f3abfe6/Farid-Alfa-Ruprecht,True,2021-2024,FW,"Manchester City U21, Hamburger SV U17",GER
Hassan Ali,/en/players/5e106283/Hassan-Ali,True,2021-2024,MF,"Viktoria Köln U19, Viktoria Köln, Leverkusen U17",GER
Suheib Ali,/en/players/ff880929/Suheib-Ali,True,2023-2024,MF,Union Berlin U17,GER
Antonino Aliberto,/en/players/9814184a/Antonino-Aliberto,True,2022-2024,DF,"Karlsruher U19, Karlsruher U17",GER
Faride Alidou,/en/players/00f518d8/Faride-Alidou,True,2017-2024,FW,"Köln, Hamburger SV U19, Hamburger SV, Eintracht Frankfurt, Hamburger SV U17",GER
Witalij Alimov,/en/players/f713b829/Witalij-Alimov,True,2022-2024,FW,"St Pauli U19, St Pauli U17",GER
Florent Aliqki,/en/players/864984b0/Florent-Aliqki,True,2023-2024,FW,Heidenheim U19,GER
Musa Alkan,/en/players/183c9bf4/Musa-Alkan,True,2022-2024,MF,"Union Berlin U17, Union Berlin U19",GER
Felix Allgaier,/en/players/b323eedf/Felix-Allgaier,True,2019-2024,MF,"SC Freiburg II, Freiburg U19, Freiburg U17",GER
Bastian Allgeier,/en/players/e904b51e/Bastian-Allgeier,True,2017-2024,MF,"Ulm, Karlsruher U17, Karlsruher U19",GER
Aline Allmann,/en/players/0e658c70/Aline-Allmann,True,2022-2024,GK,Essen,GER
Luis Allmeroth,/en/players/89c2fb9d/Luis-Allmeroth,True,2016-2022,DF,Carl Zeiss Jena U19,GER
Saif Almugheer,/en/players/204e80c7/Saif-Almugheer,True,2023-2024,MF,Energie Cottbus U17,GER
Zlatan Alomerović,/en/players/4781c7d0/Zlatan-Alomerovic,True,2012-2024,GK,"Jagiellonia, Dortmund II, Lechia Gdańsk, Korona Kielce",GER
Marvin Alpert,/en/players/b166c544/Marvin-Alpert,True,2021-2024,GK,"Werder Bremen U19, Werder Bremen U17",GER
Fırat Alpsoy,/en/players/abd560f3/Firat-Alpsoy,True,2021-2024,FW,"Karlsruher U19, Karlsruher U17",GER
Felix Alschner,/en/players/38ba8451/Felix-Alschner,True,2022-2024,MF,"Dresden U17, Dresden U19",GER
Julius Alt,/en/players/0f34f322/Julius-Alt,True,2016-2017,MF,Holstein Kiel U19,GER
Jonas Altmann,/en/players/873afa29/Jonas-Altmann,True,2023-2024,MF,Jahn Regensburg U17,GER
Philipp Altmann,/en/players/e63921f3/Philipp-Altmann,True,2016-2017,DF,,GER
Ilhan Altuntas,/en/players/53730c4e/Ilhan-Altuntas,True,2020-2023,DF,Viktoria Köln U19,GER
Marcos Álvarez,/en/players/c8dd660e/Marcos-Alvarez,True,2009-2023,"FW,MF","Osnabrück, Stuttgarter Kickers, Cracovia, Bayern Munich II, Meppen, Dynamo Dresden",GER
Kaden Amaniampong,/en/players/272d19ad/Kaden-Amaniampong,True,2019-2023,DF,Viktoria Köln U19,GER
Marces Amaniampong,/en/players/21d5d7b6/Marces-Amaniampong,True,2021-2024,DF,Wolfsburg U17,GER
Jason Amann,/en/players/3e1df292/Jason-Amann,True,2021-2024,MF,"Mainz 05 U19, Mainz 05 U17",GER
Gedeon Ambrosio,/en/players/99ee5363/Gedeon-Ambrosio,True,2023-2024,FW,Ingolstadt U19,GER
Maik Amedick,/en/players/340a7aa9/Maik-Amedick,True,2018-2022,MF,"Dortmund U19, Dortmund U17",GER
Deyan Ameen,/en/players/5a170dd9/Deyan-Ameen,True,2023-2024,MF,Viktoria Berlin U17,GER
David Amegnaglo,/en/players/4d5174a9/David-Amegnaglo,True,2021-2023,FW,"Unterhaching U17, Freiburg U19",GER
Beyhan Ametov,/en/players/1aabba25/Beyhan-Ametov,True,2016-2023,MF,"Meppen, Köln U19",GER
Nadiem Amiri,/en/players/555d5edd/Nadiem-Amiri,True,2014-2024,MF,"Leverkusen, Mainz 05, Hoffenheim, Genoa, Germany",GER
Samir Amiri,/en/players/ec80cc94/Samir-Amiri,True,2021-2022,MF,St Pauli U17,GER
Gabriel Amisso,/en/players/c5acbd30/Gabriel-Amisso,True,2023-2024,MF,Köln U17,GER
Finn Ammann,/en/players/71612145/Finn-Ammann,True,2023-2024,DF,Kaiserslautern U17,GER
Amer Ammar,/en/players/fce71f93/Amer-Ammar,True,2022-2024,DF,"Dresden U17, Dresden U19",GER
Kofi Amoako,/en/players/b8e17ca3/Kofi-Amoako,True,2020-2024,MF,"Wolfsburg U19, Wolfsburg, Wolfsburg U17",GER
Zaid Amoussou-Tchibara,/en/players/10b20ffb/Zaid-Amoussou-Tchibara,True,2021-2024,FW,"Schalke 04 U19, Leverkusen U17",GER
Malik Ampaw-Anti,/en/players/d97238a4/Malik-Ampaw-Anti,True,2021-2023,DF,Viktoria Berlin U17,GER
Moritz Amrhein,/en/players/e32b4529/Moritz-Amrhein,True,2023-2024,DF,Blumenthaler U17,GER
Arian Amyn,/en/players/f2765653/Arian-Amyn,True,2023-2024,MF,Viktoria Köln U19,GER
Hans Anapak,/en/players/b9d40c65/Hans-Anapak,True,2016-2021,MF,"Leverkusen U17, Leverkusen U19, Uerdingen",GER
Samuel Anastasiadis,/en/players/37ce4fb0/Samuel-Anastasiadis,True,2021-2024,DF,"SV Oberachern, Karlsruher U17",GER
Junis Anders,/en/players/1879b1c0/Junis-Anders,True,2020-2023,DF,Viktoria Berlin U19,GER
Luca Anders,/en/players/d011d6cf/Luca-Anders,True,2023-2024,MF,Dresden U17,GER
Mike Andreas,/en/players/e41e4d8b/Mike-Andreas,True,2016-2017,MF,,GER
Noah Andreas,/en/players/d9a8e878/Noah-Andreas,True,2019-2022,MF,"Mönchengladbach U17, Mönchengladbach U19",GER
Bent Andresen,/en/players/31a98690/Bent-Andresen,True,2019-2023,DF,"Hamburger SV U17, Hamburger SV U19",GER
Robert Andrich,/en/players/e0b113a7/Robert-Andrich,True,2014-2024,MF,"Leverkusen, Germany, Union Berlin, Wehen Wiesbaden, Heidenheim, Dynamo Dresden",GER
Exaucé Andzouana,/en/players/1266bb09/Exauce-Andzouana,True,2019-2022,MF,,GER
Devin Angleberger,/en/players/74d069ea/Devin-Angleberger,True,2019-2024,MF,"Greuther Fürth, Greuther Fürth U17, Greuther Fürth U19",GER
Hamza Anhari,/en/players/447aee71/Hamza-Anhari,True,2021-2024,MF,"MSV Duisburg, MSV Duisburg U19",GER
Zakaria Anhari,/en/players/0fe2bd64/Zakaria-Anhari,True,2022-2024,MF,"MSV Duisburg U19, MSV Duisburg U17",GER
Lennox Anlauf,/en/players/c0f6d12c/Lennox-Anlauf,True,2023-2024,FW,Wolfsburg U17,GER
Ilyas Ansah,/en/players/6c1248ae/Ilyas-Ansah,True,2022-2024,FW,"Paderborn 07, Paderborn 07 U19",GER
Niclas Anspach,/en/players/6a70098d/Niclas-Anspach,True,2016-2024,MF,"Jahn Regensburg, Unterhaching, Unterhaching U19, Unterhaching U17",GER
Waldemar Anton,/en/players/5e66fa06/Waldemar-Anton,True,2015-2024,"DF,MF","Stuttgart, Germany, Hannover 96",GER
Ngufor Anubodem,/en/players/5e498be5/Ngufor-Anubodem,True,2019-2023,DF,"Schalke 04 U19, Schalke 04 U17",GER
Takang Anubodem,/en/players/2d3ac298/Takang-Anubodem,True,2022-2024,DF,"Bochum U19, Schalke 04 U17",GER
Nicole Anyomi,/en/players/83b0b998/Nicole-Anyomi,True,2016-2025,FW,"Eintracht Frankfurt, Essen, Germany",GER
Ayman Aourir,/en/players/baeac12a/Ayman-Aourir,True,2019-2024,MF,"Leverkusen, Leverkusen U19, Leverkusen U17",GER
Lennart Appe,/en/players/ce6fa4a7/Lennart-Appe,True,2019-2022,DF,"St Pauli U17, St Pauli U19",GER
Shinta Appelkamp,/en/players/fc073770/Shinta-Appelkamp,True,2016-2024,MF,"Düsseldorf, Düsseldorf U19, Düsseldorf U17",GER
Emmanuel Appiah,/en/players/4351fe69/Emmanuel-Appiah,True,2020-2023,FW,"Hamburger SV U19, Hamburger SV U17",GER
Marcel Appiah,/en/players/8e5f2cf3/Marcel-Appiah,True,2009-2023,DF,"Arminia Bielefeld, Osnabrück, NEC Nijmegen, VfB Oldenburg, Birmingham Legion",GER
Ronay Arabaci,/en/players/41f34577/Ronay-Arabaci,True,2021-2024,MF,"Düsseldorf U19, Hennef U17",GER
Can Aras,/en/players/6f481f6e/Can-Aras,True,2023-2024,MF,Rot-Weiss Essen U17,GER
Houssam Arbei,/en/players/0cac4054/Houssam-Arbei,True,2021-2024,MF,"Karlsruher U19, Karlsruher U17, FSV Frankfurt U17",GER
Jay Archard,/en/players/76c55808/Jay-Archard,True,2022-2024,MF,"St Pauli U19, St Pauli U17",GER
Arman Ardestani,/en/players/51389510/Arman-Ardestani,True,2023-2024,MF,Homburg,GER
Ahmet Ardıç,/en/players/057abeeb/Ahmet-Ardic,True,2021-2024,MF,"Wuppertaler U19, Wuppertaler U17",GER
David Arize,/en/players/3a1b7e47/David-Arize,True,2021-2024,MF,"Mönchengladbach U19, Mönchengladbach U17",GER
Fynn Arkenberg,/en/players/b301674b/Fynn-Arkenberg,True,2015-2022,DF,"Havelse, Hallescher, Hannover 96",GER
Jordi Arndt,/en/players/816e61c7/Jordi-Arndt,True,2017-2024,FW,TuS Rot-Weiß Koblenz,GER
Leo Arndt,/en/players/62343612/Leo-Arndt,True,2019-2023,MF,"Mönchengladbach U19, Mönchengladbach U17",GER
Marc Arndt,/en/players/75019921/Marc-Arndt,True,2022-2024,DF,"Hansa Rostock U19, Hansa Rostock U17",GER
Tim Arnhold,/en/players/03a86dae/Tim-Arnhold,True,2020-2021,MF,Wehen Wiesbaden U17,GER
Dustin Arnold,/en/players/e5c182e5/Dustin-Arnold,True,2020-2024,DF,"Dresden U19, Dresden U17",GER
Maximilian Arnold,/en/players/86e119e0/Maximilian-Arnold,True,2011-2024,MF,"Wolfsburg, Germany",GER
Dennis Arnst,/en/players/feda6ae1/Dennis-Arnst,True,2021-2024,FW,"Hoffenheim U19, Hoffenheim U17",GER
Jann-Fiete Arp,/en/players/c21fb312/Jann-Fiete-Arp,True,2016-2024,FW,"Holstein Kiel, Bayern Munich II, Hamburger SV, Hamburger SV U17, Hamburger SV U19",GER
Bright Arrey-Mbi,/en/players/1394bf42/Bright-Arrey-Mbi,True,2019-2024,DF,"Hannover 96, Bayern Munich U19, Bayern Munich II",GER
Ahmet Arslan,/en/players/d63e97c6/Ahmet-Arslan,True,2015-2024,MF,"Dresden, Magdeburg, Osnabrück, Holstein Kiel",GER
Ensar Arslan,/en/players/8d2988f7/Ensar-Arslan,True,2019-2022,FW,Darmstadt 98,GER
Mert Arslan,/en/players/e54bf396/Mert-Arslan,True,2018-2024,DF,"Lokomotive Leipzig, Heidenheim U19, Heidenheim U17",GER
Serdar Arslan,/en/players/9e7d1d97/Serdar-Arslan,True,2018-2019,DF,Stuttgart U17,GER
Tolgay Arslan,/en/players/963a328b/Tolgay-Arslan,True,2009-2024,MF,"Melbourne City, Beşiktaş, Udinese, Hamburger SV, Alemannia Aachen, Fenerbahçe",GER
Berkin Arslanogullari,/en/players/bdd889f6/Berkin-Arslanogullari,True,2020-2024,GK,"Union Berlin U19, Union Berlin U17",GER
Festus Arthur,/en/players/8200275b/Festus-Arthur,True,2019-2023,MF,"Stockport County, FC Halifax Town, Barrow",GER
Asher Artz,/en/players/4aeccbf2/Asher-Artz,True,2023-2024,FW,Mönchengladbach U17,GER
Jonas Arweiler,/en/players/accd4def/Jonas-Arweiler,True,2018-2024,FW,"SK Austria Klagenfurt, Jong Utrecht, Almere City, ADO Den Haag, Utrecht",GER
Benedict Asam,/en/players/a29a5db6/Benedict-Asam,True,2017-2024,MF,"SV Oberachern, Freiburg U17",GER
Levis Asanji,/en/players/f50accb5/Levis-Asanji,True,2022-2024,FW,"Union Berlin U19, Union Berlin U17",GER
Clinton Asare,/en/players/55523b43/Clinton-Asare,True,2016-2019,FW,"Rot-Weiss Essen U19, Bochum U17",GER
Japhafter Asare,/en/players/242e6c2d/Japhafter-Asare,True,2017-2019,MF,"Hamburger SV U17, Niendorfer U19",GER
Niklas von Aschwege,/en/players/73de0a3d/Niklas-von-Aschwege,True,2016-2019,DF,JFV Nordwest U19,GER
Joel Aseidu,/en/players/5356d7b3/Joel-Aseidu,True,2023-2024,DF,St Pauli U17,GER
Daniel Aserov,/en/players/09240161/Daniel-Aserov,True,2021-2024,DF,"Mönchengladbach U19, Mönchengladbach U17",GER
Burak Asik,/en/players/456812f7/Burak-Asik,True,2023-2024,MF,Holstein Kiel U17,GER
Mirac Asiltekin,/en/players/ed0b0daa/Mirac-Asiltekin,True,2019-2020,MF,Union Berlin U17,GER
Cenan Aslan,/en/players/8272a580/Cenan-Aslan,True,2023-2024,FW,Hannover 96 U17,GER
Devran Aslan,/en/players/c1584cec/Devran-Aslan,True,2023-2024,MF,Kaiserslautern U17,GER
Iskender Aslan,/en/players/910e2a42/Iskender-Aslan,True,2020-2021,FW,Lippstadt U17,GER
Elijas Aslanidis,/en/players/8a6d7064/Elijas-Aslanidis,True,2022-2024,MF,"Wolfsburg U19, Wolfsburg U17",GER
Raphael Assibey-Mensah,/en/players/acc04390/Raphael-Assibey-Mensah,True,2021-2023,DF,"Zwickau, SC Freiburg II",GER
Simon Asta,/en/players/dfc85b89/Simon-Asta,True,2016-2024,"DF,MF","Greuther Fürth, Augsburg U19, Augsburg U17",GER
Christalino Atemona,/en/players/05c1f4c7/Christalino-Atemona,True,2018-2024,DF,"Kortrijk, Hertha BSC U17, Hertha BSC U19",GER
Barış Atik,/en/players/d452e43d/Baris-Atik,True,2015-2024,"FW,MF","Magdeburg, Dynamo Dresden, Sturm Graz, Kaiserslautern, Darmstadt 98, Hoffenheim",GER
Osman Atilgan,/en/players/d741ef51/Osman-Atilgan,True,2016-2024,FW,"Lokomotive Leipzig, JFV Nordwest U19, Dresden U19, Dynamo Dresden",GER
Dildar Atmaca,/en/players/af4e0092/Dildar-Atmaca,True,2017-2022,FW,"Arminia Bielefeld U17, Arminia Bielefeld U19, Würzburger Kickers",GER
Bigo Atom,/en/players/966f64a3/Bigo-Atom,True,2021-2024,DF,"Brighton & Hove Albion U21, Brighton & Hove Albion, RB Leipzig U17, RB Leipzig U19",GER
Yassir Atty,/en/players/e665ea35/Yassir-Atty,True,2018-2022,DF,"Mönchengladbach U17, Mönchengladbach U19",GER
Noah Atubolu,/en/players/dbd1b101/Noah-Atubolu,True,2017-2024,GK,"Freiburg, SC Freiburg II, Freiburg U19, Freiburg U17",GER
Benedikt Auburger,/en/players/0bd76088/Benedikt-Auburger,True,2016-2017,DF,1860 Munich U17,GER
Luca Auer,/en/players/ac9a805b/Luca-Auer,True,2020-2023,MF,"Nürnberg U19, Nürnberg U17",GER
Marc Augé,/en/players/8d89d6b3/Marc-Auge,True,2018-2021,MF,Osnabrück U19,GER
Yann Aurel Bisseck,/en/players/3963c25b/Yann-Aurel-Bisseck,True,2016-2024,DF,"Internazionale, AGF, Köln U17, Köln U19, Roda JC Kerkrade, Köln, Holstein Kiel",GER
Benjamin Aust,/en/players/b579f413/Benjamin-Aust,True,2020-2021,GK,,GER
Edvard Avagyan,/en/players/ebf97568/Edvard-Avagyan,True,2022-2024,FW,"Stuttgart U19, Stuttgart U17",GER
Rachel Avant,/en/players/fdca52f4/Rachel-Avant,True,2018-2024,DF,"Sturm Graz, Soyaux, Werder Bremen",GER
Edin Avdić,/en/players/1c5baa91/Edin-Avdic,True,2023-2024,MF,Hoffenheim U17,GER
Mehmet Avlayici,/en/players/948c730a/Mehmet-Avlayici,True,2023-2024,MF,Heidenheim U19,GER
