Name,url,Active,Years Played,Position,Clubs Played,IOC
Alex Fairlie,/en/players/753a5fce/Alex-Fairlie,True,2023-2024,MF,Queen's Park FC,SCO
Corrie Fellows,/en/players/1262a659/Corrie-Fellows,True,2023-2024,DF,Airdrieonians,SCO
Miller Fenton,/en/players/66f4eef2/Miller-Fenton,True,2019-2024,MF,"Dunfermline Athletic, Greenville Triumph",SCO
Alexander Ferguson,/en/players/7660055f/Alexander-Ferguson,True,2020-2024,FW,St Johnstone,SCO
David Ferguson,/en/players/16512fe0/David-Ferguson,True,2014-2020,DF,"Motherwell, Alloa Athletic, Ayr United",SCO
Kyle Ferguson,/en/players/2061d284/Kyle-Ferguson,True,2021-2023,DF,"Altrincham, Harrogate Town FC",SCO
Lewis Ferguson,/en/players/ee64a822/Lewis-Ferguson,True,2017-2024,MF,"Bologna, Scotland, Aberdeen, Hamilton Academical",SCO
Rohan Ferguson,/en/players/2c516379/Rohan-Ferguson,True,2018-2021,GK,Queen of the South,SCO
Calum Ferrie,/en/players/3cedad2a/Calum-Ferrie,True,2019-2024,GK,"Queen's Park FC, Dundee",SCO
Mark Ferrie,/en/players/23dfc50c/Mark-Ferrie,True,2022-2024,FW,Motherwell,SCO
Islam Feruz,/en/players/3940ca9d/Islam-Feruz,True,2014-2024,FW,"Radnički Niš, Excel Mouscron, Hibernian, Swindon Town",SCO
Jenna Fife,/en/players/742d6781/Jenna-Fife,True,2016-2025,GK,"Scotland, Hibernian",SCO
Stuart Findlay,/en/players/edffe99a/Stuart-Findlay,True,2013-2024,DF,"Kilmarnock, Oxford United, Dumbarton, Greenock Morton, Philadelphia Union",SCO
Lewis Fiorini,/en/players/22ade6e3/Lewis-Fiorini,True,2019-2024,MF,"Charlton Athletic, Lincoln City, NAC Breda, Blackpool, Manchester City U23",SCO
Sam Fisher,/en/players/47709f9d/Sam-Fisher,True,2020-2024,DF,"Dunfermline Athletic, Dundee",SCO
Aidan Fitzpatrick,/en/players/7f23af04/Aidan-Fitzpatrick,True,2018-2024,MF,"Partick Thistle, Queen of the South, Norwich City U23",SCO
Nathan Flanagan,/en/players/06c118f1/Nathan-Flanagan,True,2014-2018,MF,,SCO
John Fleck,/en/players/b63e789d/John-Fleck,True,2007-2024,"FW,MF","Sheffield United, Blackburn Rovers, Coventry City, Rangers, Blackpool, Scotland",SCO
Greg Fleming,/en/players/ccefbf91/Greg-Fleming,True,2007-2017,GK,"Ayr United, Gretna, Dunfermline Athletic, Oldham Athletic, Chesterfield, Carlisle United, Grimsby To",SCO
Steven Fletcher,/en/players/2c9c3502/Steven-Fletcher,True,2003-2024,FW,"Wrexham, Hibernian, Sheffield Wednesday, Sunderland, Stoke City, Wolverhampton Wanderers, Burnley, D",SCO
Ryan Flynn,/en/players/cf635bf9/Ryan-Flynn,True,2008-2024,MF,"St Mirren, Sheffield United, Falkirk, Oldham Athletic, Wrexham",SCO
Megan Foley,/en/players/4bef1809/Megan-Foley,True,2017-2021,DF,Glasgow City,SCO
Ross Forbes,/en/players/a4896e3f/Ross-Forbes,True,2009-2018,MF,"Greenock Morton, Motherwell, Partick Thistle",SCO
Callum Fordyce,/en/players/c388c5bb/Callum-Fordyce,True,2011-2024,DF,"Airdrieonians, Livingston, Queen of the South, Dunfermline Athletic",SCO
Alan Forrest,/en/players/446e92db/Alan-Forrest,True,2016-2024,"FW,MF","Heart of Midlothian, Ayr United, Livingston",SCO
James Forrest,/en/players/e73659d3/James-Forrest,True,2009-2024,"FW,MF","Celtic, Scotland",SCO
Craig Forsyth,/en/players/6f44cb44/Craig-Forsyth,True,2008-2024,"DF,MF","Derby County, Dundee, Watford, Derby County U23, Bradford City, Scotland",SCO
Gabriel Forsyth,/en/players/54ba5d19/Gabriel-Forsyth,True,2022-2024,MF,Norwich City U21,SCO
Kai Fotheringham,/en/players/31cadbf9/Kai-Fotheringham,True,2020-2024,MF,"Dundee United, Raith Rovers",SCO
Mitchel Frame,/en/players/6f51170f/Mitchel-Frame,True,2023-2024,DF,Celtic,SCO
Filip Franczak,/en/players/fd9ee409/Filip-Franczak,True,2023-2024,MF,St Johnstone,SCO
Marcus Fraser,/en/players/5d123b00/Marcus-Fraser,True,2011-2024,DF,"St Mirren, Ross County, Cowdenbeath",SCO
Robbie Fraser,/en/players/de9aee9d/Robbie-Fraser,True,2021-2024,MF,Rangers,SCO
Ryan Fraser,/en/players/d56543a0/Ryan-Fraser,True,2010-2024,"FW,MF","Southampton, Bournemouth, Newcastle United, Scotland, Ipswich Town, Aberdeen",SCO
Scott Fraser,/en/players/2db9256a/Scott-Fraser,True,2013-2024,MF,"Charlton Athletic, Heart of Midlothian, Burton Albion, Dundee United, Milton Keynes Dons, Ipswich To",SCO
Kieran Freeman,/en/players/b1a7bf79/Kieran-Freeman,True,2019-2024,"DF,MF","Dundee United, Southampton U23",SCO
Adam Frizzell,/en/players/16ca3a9e/Adam-Frizzell,True,2015-2024,"FW,MF","Airdrieonians, Kilmarnock, Queen of the South, Livingston",SCO
Rocco Fugaccia-Hickey,/en/players/4592f31c/Rocco-Fugaccia-Hickey,True,2023-2024,MF,Queen's Park FC,SCO
Jay Fulton,/en/players/434ad289/Jay-Fulton,True,2010-2024,MF,"Swansea City, Falkirk, Oldham Athletic, Wigan Athletic, Swansea City U23",SCO
Mairead Fulton,/en/players/d8319332/Mairead-Fulton,True,2020-2021,MF,,SCO
Ryan Fulton,/en/players/f2c7b11d/Ryan-Fulton,True,2015-2023,GK,"Hamilton Academical, Chesterfield, Portsmouth",SCO
Fraser Fyvie,/en/players/c9c0913c/Fraser-Fyvie,True,2009-2023,MF,"Aberdeen, Hibernian, Dundee United, Cove Rangers FC, Shrewsbury Town",SCO
Tony Gallacher,/en/players/94177773/Tony-Gallacher,True,2015-2024,DF,"St Johnstone, Liverpool U23, Falkirk, Toronto FC",SCO
Amy Gallagher,/en/players/0e84988c/Amy-Gallagher,True,2019-2025,FW,,SCO
Calum Gallagher,/en/players/fb2d939b/Calum-Gallagher,True,2014-2024,FW,"Airdrieonians, St Mirren, Dumbarton, Cowdenbeath",SCO
Declan Gallagher,/en/players/11bd3d64/Declan-Gallagher,True,2012-2024,DF,"Dundee United, Livingston, Dundee, Motherwell, St Mirren, Aberdeen, Scotland",SCO
Gavin Gallagher,/en/players/2a29f5f9/Gavin-Gallagher,True,2021-2024,MF,Airdrieonians,SCO
Grant Gallagher,/en/players/e05b88e2/Grant-Gallagher,True,2015-2018,DF,Dumbarton,SCO
Mark Gallagher,/en/players/e7631c8b/Mark-Gallagher,True,2018-2021,MF,,SCO
Michael Gardyne,/en/players/6cd5e073/Michael-Gardyne,True,2007-2022,"FW,MF","Ross County, Dundee United, Kilmarnock, Inverness CT, Greenock Morton",SCO
Michael Garrity,/en/players/53d96549/Michael-Garrity,True,2021-2024,MF,Greenock Morton,SCO
Derek Gaston,/en/players/d1f226c9/Derek-Gaston,True,2012-2024,GK,"Arbroath, Greenock Morton",SCO
Ryan Gauld,/en/players/862e93c2/Ryan-Gauld,True,2012-2024,"FW,MF","Vancouver Whitecaps FC, Dundee United, Farense, Aves, Hibernian, Vitória Setúbal",SCO
Kieran Gibbons,/en/players/59d49782/Kieran-Gibbons,True,2014-2016,MF,Livingston,SCO
Willie Gibson,/en/players/b44f0560/Willie-Gibson,True,2006-2022,"DF,MF","Queen of the South, Kilmarnock, Dunfermline Athletic, Dumbarton, Crawley Town, Falkirk, St Johnstone",SCO
Ally Gilchrist,/en/players/7bacac6f/Ally-Gilchrist,True,2014-2015,DF,,SCO
Cameron Gill,/en/players/f77a6eab/Cameron-Gill,True,2016-2023,GK,Dunfermline Athletic,SCO
Grant Gillespie,/en/players/616bb842/Grant-Gillespie,True,2007-2024,"DF,MF","Greenock Morton, Hamilton Academical, Dundee United, Ayr United",SCO
Aiden Gilmartin,/en/players/115f7723/Aiden-Gilmartin,True,2021-2023,FW,,SCO
Billy Gilmour,/en/players/df10e27c/Billy-Gilmour,True,2018-2024,MF,"Brighton & Hove Albion, Scotland, Chelsea U23, Norwich City, Chelsea",SCO
Charlie Gilmour,/en/players/bf721ea0/Charlie-Gilmour,True,2017-2024,MF,"Inverness CT, Arsenal U23, Telstar, Cove Rangers FC, St Johnstone",SCO
Declan Glass,/en/players/bc7557dc/Declan-Glass,True,2017-2024,MF,"Dundee United, Cove Rangers FC, Kilmarnock",SCO
Aiden Glavin,/en/players/66c76019/Aiden-Glavin,True,2023-2024,GK,Kilmarnock,SCO
David Gold,/en/players/a7de32a2/David-Gold,True,2019-2024,MF,Arbroath,SCO
Craig Gordon,/en/players/b15780e3/Craig-Gordon,True,2002-2024,GK,"Heart of Midlothian, Scotland, Celtic, Sunderland",SCO
Lewis Gordon,/en/players/15e99893/Lewis-Gordon,True,2020-2024,DF,Bristol Rovers,SCO
Liam Gordon,/en/players/6d6a2563/Liam-Gordon,True,2015-2024,DF,St Johnstone,SCO
Thomas Goss,/en/players/4fb1e872/Thomas-Goss,True,2020-2021,FW,Queen of the South,SCO
Kyle Gourlay,/en/players/a08d5f30/Kyle-Gourlay,True,2014-2023,GK,"Cove Rangers FC, Hamilton Academical",SCO
Andy Graham,/en/players/c11889ef/Andy-Graham,True,2007-2021,DF,"Dumbarton, Alloa Athletic, Greenock Morton, Stirling Albion, Hamilton Academical",SCO
Brian Graham,/en/players/913d5f29/Brian-Graham,True,2007-2024,FW,"Partick Thistle, Ross County, Greenock Morton, Raith Rovers, Dundee United, Cheltenham Town, Hiberni",SCO
Lucy Graham,/en/players/1691b0ef/Lucy-Graham,True,2016-2024,"DF,MF","Everton, Bristol City, Scotland",SCO
Luke Graham,/en/players/537dfa49/Luke-Graham,True,2023-2024,MF,Dundee,SCO
Ross Graham,/en/players/5870bd0a/Ross-Graham,True,2018-2024,DF,"Dundee United, Dunfermline Athletic",SCO
Peter Grant,/en/players/8b0b808b/Peter-Grant,True,2014-2020,DF,"Falkirk, Greenock Morton, Plymouth Argyle, Carlisle United",SCO
Jack Grimmer,/en/players/9637ff84/Jack-Grimmer,True,2009-2024,DF,"Wycombe Wanderers, Coventry City, Shrewsbury Town, Fulham, Port Vale, Aberdeen",SCO
Christy Grimshaw,/en/players/ad95caff/Christy-Grimshaw,True,2019-2024,MF,"Milan, Metz, Scotland",SCO
James Gullan,/en/players/8ba2e28d/James-Gullan,True,2018-2024,FW,"Raith Rovers, Hibernian",SCO
Angus Gunn,/en/players/e082af5b/Angus-Gunn,True,2016-2024,GK,"Norwich City, Scotland, Southampton, Stoke City, Manchester City U23",SCO
Kyan Gunn,/en/players/0f1bad9e/Kyan-Gunn,True,2023-2024,MF,Airdrieonians,SCO
Max Guthrie,/en/players/5d5b9e5f/Max-Guthrie,True,2021-2024,FW,Ayr United,SCO
Craig Halkett,/en/players/fd2e856d/Craig-Halkett,True,2014-2024,DF,"Heart of Midlothian, Livingston",SCO
Andy Halliday,/en/players/7d48aed2/Andy-Halliday,True,2007-2024,"DF,MF","Heart of Midlothian, Motherwell, Rangers, Middlesbrough, Bradford City, Blackpool, Livingston, Walsa",SCO
Christopher Hamilton,/en/players/f132957f/Christopher-Hamilton,True,2018-2024,"DF,MF","Dunfermline Athletic, Arbroath",SCO
Colin Hamilton,/en/players/44b211c0/Colin-Hamilton,True,2015-2024,DF,"Arbroath, Alloa Athletic",SCO
Ethan Hamilton,/en/players/429f107b/Ethan-Hamilton,True,2016-2024,MF,"Lincoln City, Accrington Stanley, Manchester United U23, Peterborough United, Southend United, Rochd",SCO
Jack Hamilton,/en/players/e7d56f6a/Jack-Hamilton,True,2014-2024,GK,"Livingston, Heart of Midlothian, Dundee, Greenock Morton",SCO
Jack Hamilton,/en/players/fa1ed754/Jack-Hamilton,True,2018-2024,FW,"Raith Rovers, Hartlepool United, Arbroath, Livingston, Queen of the South, Alloa Athletic",SCO
Jamie Hamilton,/en/players/57f6061f/Jamie-Hamilton,True,2018-2022,DF,Hamilton Academical,SCO
Robbie Hamilton,/en/players/f1efa2ed/Robbie-Hamilton,True,2021-2022,MF,,SCO
Mason Hancock,/en/players/594b18ca/Mason-Hancock,True,2021-2024,DF,"Airdrieonians, Arbroath",SCO
Danny Handling,/en/players/b18c3823/Danny-Handling,True,2010-2018,FW,"Hibernian, Dumbarton, Raith Rovers",SCO
Grant Hanley,/en/players/e9254eec/Grant-Hanley,True,2009-2024,DF,"Norwich City, Scotland, Norwich City U21, Blackburn Rovers, Newcastle United, Norwich City U23",SCO
Paul Hanlon,/en/players/caf9c4b6/Paul-Hanlon,True,2007-2024,DF,Hibernian,SCO
Callum Hannah,/en/players/8e2ee41c/Callum-Hannah,True,2023-2024,DF,Raith Rovers,SCO
Kirsty Hanson,/en/players/2457a6c7/Kirsty-Hanson,True,2019-2024,"FW,MF","Aston Villa, Manchester United, Scotland",SCO
Ryan Hardie,/en/players/7cd95992/Ryan-Hardie,True,2014-2024,FW,"Plymouth Argyle, Livingston, Raith Rovers, St Mirren, Rangers, Blackpool",SCO
Jack Harkness,/en/players/898d9a6e/Jack-Harkness,True,2023-2024,DF,Greenock Morton,SCO
Cameron Harper,/en/players/5ed72124/Cameron-Harper,True,2017-2024,"DF,MF",Inverness CT,SCO
Abigail Harrison,/en/players/f39ee5a1/Abigail-Harrison,True,2016-2024,FW,"Bristol City, Scotland",SCO
Liam Harvey,/en/players/f0e9ca4c/Liam-Harvey,True,2021-2023,FW,,SCO
Daniel Harvie,/en/players/2856fd7f/Daniel-Harvie,True,2014-2024,"DF,FW","Milton Keynes Dons, Ayr United, Dumbarton, Aberdeen",SCO
Callum Haspell,/en/players/7be4ad69/Callum-Haspell,True,2023-2024,DF,Queen's Park FC,SCO
Jake Hastie,/en/players/bb857e3c/Jake-Hastie,True,2016-2023,"FW,MF","Motherwell, Hartlepool United, Alloa Athletic, Rotherham United, Partick Thistle",SCO
Dean Hawkshaw,/en/players/3e24f94a/Dean-Hawkshaw,True,2014-2018,MF,Kilmarnock,SCO
Brogan Hay,/en/players/b9670edf/Brogan-Hay,True,2016-2025,FW,Scotland,SCO
Aaron Healy,/en/players/1894547d/Aaron-Healy,True,2022-2024,FW,Queen's Park FC,SCO
Robbie Hemfrey,/en/players/d3ce8b72/Robbie-Hemfrey,True,2020-2024,GK,"Airdrieonians, Stoke City U23",SCO
Euan Henderson,/en/players/51d909ad/Euan-Henderson,True,2019-2023,FW,"Heart of Midlothian, Queen's Park FC",SCO
Ewan Henderson,/en/players/c8160af7/Ewan-Henderson,True,2017-2024,MF,"Hibernian, Oostende, Celtic, Ross County, Dunfermline Athletic",SCO
Jay Henderson,/en/players/038ccf1e/Jay-Henderson,True,2019-2024,MF,"Ross County, St Mirren, Inverness CT",SCO
Liam Henderson,/en/players/8d6aad10/Liam-Henderson,True,2016-2022,DF,Arbroath,SCO
Liam Henderson,/en/players/d7918b13/Liam-Henderson,True,2013-2024,MF,"Empoli, Palermo, Lecce, Hibernian, Celtic, Hellas Verona, Bari, Rosenborg",SCO
Stephen Hendrie,/en/players/99f65881/Stephen-Hendrie,True,2011-2022,DF,"Hamilton Academical, Morecambe, Southend United, Partick Thistle, Blackburn Rovers, Motherwell",SCO
Callum Hendry,/en/players/518e241c/Callum-Hendry,True,2017-2024,"FW,MF","Salford City FC, St Johnstone, Kilmarnock, Aberdeen",SCO
Jack Hendry,/en/players/ffed43e3/Jack-Hendry,True,2014-2024,DF,"Al-Ettifaq, Scotland, Oostende, Club Brugge, Dundee, Celtic, Milton Keynes Dons, Shrewsbury Town, Cr",SCO
Regan Hendry,/en/players/09690bbb/Regan-Hendry,True,2020-2024,MF,"Tranmere Rovers, Forest Green Rovers, Raith Rovers",SCO
Barry Hepburn,/en/players/88f8b82d/Barry-Hepburn,True,2020-2024,FW,"Queen's Park FC, Bayern Munich U19",SCO
Jacques Herraghty,/en/players/95805357/Jacques-Herraghty,True,2022-2023,GK,,SCO
Michael Hewitt,/en/players/98c9cf22/Michael-Hewitt,True,2018-2023,DF,Ayr United,SCO
Aaron Hickey,/en/players/1780bb4a/Aaron-Hickey,True,2018-2024,"DF,MF","Brentford, Scotland, Bologna, Heart of Midlothian",SCO
Scott High,/en/players/b8ec3525/Scott-High,True,2019-2024,MF,"Huddersfield Town, Ross County, Rotherham United, Shrewsbury Town",SCO
Dougie Hill,/en/players/e16dc366/Dougie-Hill,True,2009-2018,DF,"Raith Rovers, Alloa Athletic, Dumbarton",SCO
Dale Hilson,/en/players/00ba5ef3/Dale-Hilson,True,2009-2023,"FW,MF","Arbroath, Queen of the South, Dundee United",SCO
James Hilton,/en/players/e3eb42ed/James-Hilton,True,2018-2019,MF,,SCO
Daniel Hoban,/en/players/530261bd/Daniel-Hoban,True,2014-2019,GK,,SCO
Jay Hogarth,/en/players/f1ee6997/Jay-Hogarth,True,2021-2022,GK,,SCO
Nicky Hogarth,/en/players/e47113c5/Nicky-Hogarth,True,2021-2022,GK,Nottingham Forest U23,SCO
Liam Hoggan,/en/players/c662fc4c/Liam-Hoggan,True,2023-2024,DF,Dunfermline Athletic,SCO
Jordan Holsgrove,/en/players/8a6daac3/Jordan-Holsgrove,True,2016-2024,MF,"Estoril, Reading U23, Paços de Ferreira, Celta Vigo",SCO
Jason Holt,/en/players/68e30c30/Jason-Holt,True,2011-2024,MF,"Livingston, Rangers, Heart of Midlothian, Fleetwood Town, St Johnstone, Sheffield United, Raith Rove",SCO
Kevin Holt,/en/players/c4bf85ce/Kevin-Holt,True,2011-2024,"DF,MF","Dundee United, Queen of the South, Dundee, Partick Thistle",SCO
Scott Hooper,/en/players/08edacda/Scott-Hooper,True,2013-2017,DF,Queen of the South,SCO
Fraser Hornby,/en/players/29aee77c/Fraser-Hornby,True,2017-2024,FW,"Darmstadt 98, Everton U23, Oostende, Reims, Kortrijk, Aberdeen",SCO
Jordan Houston,/en/players/887fd407/Jordan-Houston,True,2019-2023,DF,Ayr United,SCO
Sophie Howard,/en/players/4b98901d/Sophie-Howard,True,2016-2025,DF,"Leicester City, Hoffenheim, Scotland, Reading",SCO
Greg Hurst,/en/players/3d9e8e17/Greg-Hurst,True,2015-2024,FW,"New Mexico United, Phoenix Rising, Union Omaha, Chattanooga Red Wolves, St Johnstone",SCO
Adam Hutchinson,/en/players/d0db5ce7/Adam-Hutchinson,True,2020-2021,DF,,SCO
David Hutton,/en/players/3d9dac61/David-Hutton,True,2007-2024,GK,"Airdrieonians, Clyde, Queen of the South, Hamilton Academical, Dunfermline Athletic, Greenock Morton",SCO
Dominic Hyam,/en/players/ce95958a/Dominic-Hyam,True,2015-2024,DF,"Blackburn Rovers, Scotland, Coventry City, Dagenham & Redbridge, Reading U23, Aldershot Town",SCO
Lewis Hyde,/en/players/73ded3aa/Lewis-Hyde,True,2019-2024,MF,Inverness CT,SCO
Darren Hynes,/en/players/df35c489/Darren-Hynes,True,2017-2023,DF,Greenock Morton,SCO
Alex Iacovitti,/en/players/91c73b7d/Alex-Iacovitti,True,2015-2024,DF,"Port Vale, Ross County, Oldham Athletic, Forest Green Rovers, Mansfield Town",SCO
Kieran Inglis,/en/players/4f6421ba/Kieran-Inglis,True,2017-2018,MF,,SCO
Jack Iredale,/en/players/e78c79a4/Jack-Iredale,True,2017-2024,"DF,MF","Bolton Wanderers, Cambridge United, Greenock Morton, Carlisle United",SCO
Andy Irving,/en/players/b1be9fc0/Andy-Irving,True,2017-2024,MF,"SK Austria Klagenfurt, Heart of Midlothian, Falkirk",SCO
Ross Irving,/en/players/fec8a9ad/Ross-Irving,True,2018-2020,FW,Queen of the South,SCO
Joshua Jack,/en/players/6a409332/Joshua-Jack,True,2020-2022,MF,,SCO
Ryan Jack,/en/players/d97cccc9/Ryan-Jack,True,2010-2024,"DF,MF","Rangers, Scotland, Aberdeen",SCO
Louis Jackson,/en/players/06a441c4/Louis-Jackson,True,2022-2024,DF,"Manchester United U21, Manchester United",SCO
Alex Jakubiak,/en/players/c1082de0/Alex-Jakubiak,True,2013-2024,FW,"Dunfermline Athletic, Bristol Rovers, Dundee, Gillingham, Dagenham & Redbridge, Falkirk, Partick Thi",SCO
Darren Jamieson,/en/players/7448039d/Darren-Jamieson,True,2012-2020,GK,"Livingston, Arbroath",SCO
Lewis Jamieson,/en/players/03083623/Lewis-Jamieson,True,2019-2024,FW,"St Mirren, Inverness CT",SCO
Nicky Jamieson,/en/players/8f57bec3/Nicky-Jamieson,True,2020-2021,DF,Alloa Athletic,SCO
Jason Jarvis,/en/players/dfa55bb3/Jason-Jarvis,True,2018-2019,MF,,SCO
Murray Johnson,/en/players/c3468d42/Murray-Johnson,True,2022-2024,GK,Hibernian,SCO
Chris Johnston,/en/players/c2ab13ff/Chris-Johnston,True,2011-2018,"FW,MF","Kilmarnock, Raith Rovers, Dumbarton",SCO
Craig Johnston,/en/players/3ba1c521/Craig-Johnston,True,2014-2015,FW,,SCO
Max Johnston,/en/players/827651b8/Max-Johnston,True,2020-2024,"DF,MF","Sturm Graz, Queen of the South, Motherwell, Cove Rangers FC",SCO
James Jones,/en/players/713d009d/James-Jones,True,2014-2024,"DF,MF","Wrexham, Crewe Alexandra, Lincoln City",SCO
James Jones,/en/players/fd175aab/James-Jones,True,2019-2023,"DF,MF","Barrow, Altrincham",SCO
Kyle Joseph,/en/players/e9d29bb8/Kyle-Joseph,True,2020-2024,FW,"Blackpool, Oxford United, Cheltenham Town, Wigan Athletic, Swansea City",SCO
Kevin Joshua,/en/players/2b4a59ba/Kevin-Joshua,True,2020-2022,MF,West Bromwich Albion U23,SCO
Zak Jules,/en/players/0a143120/Zak-Jules,True,2016-2024,"DF,MF","Exeter City, Milton Keynes Dons, Walsall, Fleetwood Town, Macclesfield Town, Reading U23, Motherwell",SCO
Chris Kane,/en/players/fecd62be/Chris-Kane,True,2013-2024,FW,"St Johnstone, Dunfermline Athletic, Dumbarton, Queen of the South",SCO
Samuel Kane,/en/players/f30f388b/Samuel-Kane,True,2023-2024,GK,Queen's Park FC,SCO
Daniel Kelly,/en/players/dec73dc2/Daniel-Kelly,True,2023-2024,MF,Celtic,SCO
Liam Kelly,/en/players/d8c74957/Liam-Kelly,True,2014-2024,GK,"Motherwell, Scotland, Livingston, Queens Park Rangers",SCO
Liam Kelly,/en/players/f92eb2a4/Liam-Kelly,True,2009-2024,MF,"Coventry City, Kilmarnock, Oldham Athletic, Leyton Orient, Bristol City",SCO
Marc Kelly,/en/players/c2db8bdf/Marc-Kelly,True,2015-2016,FW,,SCO
Sean Kelly,/en/players/532a8cef/Sean-Kelly,True,2013-2024,"DF,FW","Livingston, St Mirren, Ross County, AFC Wimbledon",SCO
Stephen Kelly,/en/players/a0198fcb/Stephen-Kelly,True,2019-2024,MF,"Livingston, Ayr United, Ross County, Salford City FC",SCO
Kai Kennedy,/en/players/780a7cd2/Kai-Kennedy,True,2019-2024,MF,"York City, Raith Rovers, Dunfermline Athletic, Inverness CT, Hamilton Academical",SCO
Luke Kenny,/en/players/a4fe1fcd/Luke-Kenny,True,2021-2024,DF,St Mirren,SCO
Cammy Kerr,/en/players/3ba89774/Cammy-Kerr,True,2013-2024,"DF,MF","Dundee, Inverness CT",SCO
Jason Kerr,/en/players/b9fc65bc/Jason-Kerr,True,2014-2024,DF,"Wigan Athletic, St Johnstone, Queen of the South",SCO
Joshua Kerr,/en/players/acc7a4c4/Joshua-Kerr,True,2017-2019,DF,Brighton & Hove Albion U23,SCO
Samantha Kerr,/en/players/3d4ffba1/Samantha-Kerr,True,2016-2025,MF,"Bayern Munich, Scotland, Glasgow City",SCO
Ben Kershaw,/en/players/06bfa737/Ben-Kershaw,True,2021-2024,MF,Stoke City U21,SCO
Lee Kilday,/en/players/f761fc86/Lee-Kilday,True,2010-2023,DF,"Greenock Morton, Hamilton Academical, Queen's Park FC, Queen of the South",SCO
Greg Kiltie,/en/players/869d5273/Greg-Kiltie,True,2013-2024,"FW,MF","St Mirren, Kilmarnock, Dunfermline Athletic, Greenock Morton, Queen of the South",SCO
Billy King,/en/players/528ab673/Billy-King,True,2012-2024,"FW,MF","Northern Colorado Hailstorm, Heart of Midlothian, Dundee United, Inverness CT, Rangers, Greenock Mor",SCO
Leon King,/en/players/82c615f8/Leon-King,True,2020-2024,DF,Rangers,SCO
Jack Kingdon,/en/players/2e1811e4/Jack-Kingdon,True,2022-2024,DF,Manchester United U21,SCO
Stephen Kingsley,/en/players/488cc9c7/Stephen-Kingsley,True,2010-2024,DF,"Heart of Midlothian, Falkirk, Hull City, Swansea City, Crewe Alexandra, Yeovil Town",SCO
Brian Kinnear,/en/players/d768f5e3/Brian-Kinnear,True,2020-2023,GK,West Ham United U23,SCO
Jordan Kirkpatrick,/en/players/3170d29f/Jordan-Kirkpatrick,True,2007-2019,MF,"Dumbarton, Hamilton Academical, Alloa Athletic, St Mirren, Airdrie United",SCO
Ross Laidlaw,/en/players/f03e0dae/Ross-Laidlaw,True,2011-2024,GK,"Ross County, Raith Rovers, Hibernian",SCO
Ricki Lamie,/en/players/05e0f8c5/Ricki-Lamie,True,2012-2024,DF,"Motherwell, Dundee, Greenock Morton, Livingston, Airdrie United",SCO
Josh Landers,/en/players/8074bc2f/Josh-Landers,True,2023-2024,FW,Hibernian,SCO
Tom Lang,/en/players/40a7b099/Tom-Lang,True,2016-2023,DF,"Raith Rovers, Dumbarton",SCO
Lewis Latona,/en/players/faabf364/Lewis-Latona,True,2022-2023,MF,,SCO
Hayley Lauder,/en/players/69956c40/Hayley-Lauder,True,2016-2022,"FW,MF","Scotland, Glasgow City",SCO
Sam Lavelle,/en/players/f5e30f6c/Sam-Lavelle,True,2017-2024,DF,"Carlisle United, Morecambe, Charlton Athletic",SCO
Steven Lawless,/en/players/4135892a/Steven-Lawless,True,2012-2024,"FW,MF","Partick Thistle, Livingston, Burton Albion, Dunfermline Athletic, Motherwell",SCO
Calan Ledingham,/en/players/7752bc6a/Calan-Ledingham,True,2023-2024,DF,Livingston,SCO
Jack Leighfield,/en/players/831244a0/Jack-Leighfield,True,2016-2021,GK,Queen of the South,SCO
Jack Leitch,/en/players/7a09f40f/Jack-Leitch,True,2013-2016,MF,Motherwell,SCO
Robbie Leitch,/en/players/5fd6ba88/Robbie-Leitch,True,2022-2023,MF,Cove Rangers FC,SCO
Gallagher Lennon,/en/players/bd611c14/Gallagher-Lennon,True,2022-2024,DF,St Mirren,SCO
Marc Leonard,/en/players/bd8afa3d/Marc-Leonard,True,2018-2024,MF,"Northampton Town, Brighton & Hove Albion U23",SCO
Tṧoanelo Letṧosa,/en/players/e859dfb8/Tsoanelo-Letsosa,True,2023-2024,FW,Lommel SK,SCO
Jamie Lindsay,/en/players/e36e218a/Jamie-Lindsay,True,2014-2024,"DF,MF","Rotherham United, Ross County, Greenock Morton, Dumbarton",SCO
Liam Lindsay,/en/players/30d47f6f/Liam-Lindsay,True,2012-2024,DF,"Preston North End, Barnsley, Partick Thistle, Stoke City, Alloa Athletic, Stoke City U23",SCO
Kim Little,/en/players/bef86627/Kim-Little,True,2012-2024,"FW,MF","Arsenal, Seattle Reign FC, Scotland, Great Britain",SCO
Ricky Little,/en/players/4e1bad98/Ricky-Little,True,2007-2024,DF,"Arbroath, Partick Thistle",SCO
Adam Livingstone,/en/players/723aac77/Adam-Livingstone,True,2016-2024,DF,"Hereford, Motherwell, Greenock Morton",SCO
Dylan Lobban,/en/players/f9bb8e2b/Dylan-Lobban,True,2021-2023,MF,,SCO
Cammy Logan,/en/players/d0398357/Cammy-Logan,True,2017-2022,DF,,SCO
Jackson Longridge,/en/players/e98dd5ef/Jackson-Longridge,True,2011-2023,"DF,MF","Livingston, Dunfermline Athletic, Cove Rangers FC, Torquay United, Bradford City",SCO
Louis Longridge,/en/players/d43c974b/Louis-Longridge,True,2011-2024,"FW,MF","Queen's Park FC, Hamilton Academical, Falkirk, Dunfermline Athletic, Raith Rovers",SCO
