Name,url,Active,Years Played,Position,Clubs Played,IOC
Levent Gülen,/en/players/9c5a4914/Levent-Gulen,True,2013-2024,DF,"ŁKS Łódź, Kayserispor, Grasshopper, Miedź Legnica, Volos N.F.C., Vaduz",SUI
Ramon Guzzo,/en/players/23911b21/Ramon-Guzzo,True,2022-2024,DF,Zürich,SUI
Nicolas Haas,/en/players/fa449bba/Nicolas-Haas,True,2014-2024,MF,"Empoli, Luzern, Frosinone, Palermo, Atalanta",SUI
Regina Hacker,/en/players/06b5a7f1/Regina-Hacker,True,2022-2024,DF,FC Aarau,SUI
Merlin Hadzi,/en/players/a0844b86/Merlin-Hadzi,True,2022-2023,MF,Vaduz,SUI
Adelisa Hafizovic,/en/players/2054f6bb/Adelisa-Hafizovic,True,2021-2024,FW,St. Gallen-Staad,SUI
Maren Haile-Selassie,/en/players/aee414b1/Maren-Haile-Selassie,True,2017-2024,"FW,MF","Chicago Fire, Lugano, Xamax, Zürich",SUI
Albian Hajdari,/en/players/84b5ffd6/Albian-Hajdari,True,2020-2024,DF,"Lugano, Basel",SUI
Justin Hammel,/en/players/f2e57510/Justin-Hammel,True,2022-2024,GK,Grasshopper,SUI
Lynn Häring,/en/players/1a6bc579/Lynn-Haring,True,2021-2024,DF,FC Luzern Frauen,SUI
Sina Hauswirth,/en/players/de7347ab/Sina-Hauswirth,True,2023-2024,DF,Thun Berner-Oberland,SUI
Sarina Heeb,/en/players/01bdea23/Sarina-Heeb,True,2021-2024,MF,"Vorderland, St. Gallen-Staad, MSV Duisburg",SUI
Nias Hefti,/en/players/98b106ce/Nias-Hefti,True,2019-2020,DF,Thun,SUI
Silvan Hefti,/en/players/f8342731/Silvan-Hefti,True,2015-2024,DF,"Genoa, Montpellier, St. Gallen, Young Boys",SUI
Iwan Hegglin,/en/players/d5059489/Iwan-Hegglin,True,2022-2024,MF,Luzern,SUI
Diego Heller,/en/players/bee63c9a/Diego-Heller,True,2022-2023,GK,,SUI
Noah Henchoz,/en/players/2361ceb4/Noah-Henchoz,True,2019-2024,DF,Servette,SUI
Julian Hermann,/en/players/1f42fb0f/Julian-Hermann,True,2019-2021,MF,,SUI
Elvira Herzog,/en/players/2ba3e2e8/Elvira-Herzog,True,2017-2025,GK,"RB Leipzig, Switzerland, Köln, Freiburg, Zürich",SUI
Michael Heule,/en/players/394fb249/Michael-Heule,True,2020-2024,DF,FC Stade Lausanne-Ouchy,SUI
Andreas Hirzel,/en/players/5dfde5ff/Andreas-Hirzel,True,2014-2020,GK,Thun,SUI
Marwin Hitz,/en/players/2e7ff968/Marwin-Hitz,True,2009-2024,GK,"Basel, Augsburg, Dortmund, Wolfsburg",SUI
Selmin Hodza,/en/players/2116f524/Selmin-Hodza,True,2021-2024,MF,Zürich,SUI
Celia Hofer,/en/players/ddec21af/Celia-Hofer,True,2021-2024,MF,"FC Aarau, Grasshopper",SUI
Claudio Holenstein,/en/players/bbeac08b/Claudio-Holenstein,True,2014-2015,MF,,SUI
Noe Holenstein,/en/players/591fd164/Noe-Holenstein,True,2022-2024,MF,FC Winterthur,SUI
Felix Hornung,/en/players/e5285b55/Felix-Hornung,True,2015-2018,GK,,SUI
Dominik Huljak,/en/players/e8c92d78/Dominik-Huljak,True,2023-2024,GK,Greuther Fürth U19,SUI
Fabienne Humm,/en/players/4d3a7c65/Fabienne-Humm,True,2015-2024,"FW,MF","Zürich, Switzerland",SUI
Lars Hunn,/en/players/78669af5/Lars-Hunn,True,2021-2022,GK,,SUI
Andrin Hunziker,/en/players/01832edd/Andrin-Hunziker,True,2020-2024,FW,Basel,SUI
Thaïs Hurni,/en/players/0a424a52/Thais-Hurni,True,2019-2024,DF,"Saint-Étienne, Servette, Switzerland",SUI
Anel Husic,/en/players/93241bd1/Anel-Husic,True,2020-2024,DF,"Lausanne-Sport, Young Boys",SUI
Dennis Iapichino,/en/players/42f12e36/Dennis-Iapichino,True,2012-2023,DF,"Sion, Servette, Montreal Impact, Livorno, D.C. United",SUI
Monika Ibishaj,/en/players/57660d67/Monika-Ibishaj,True,2023-2024,FW,Zürich,SUI
Kastriot Imeri,/en/players/c7968b34/Kastriot-Imeri,True,2019-2024,"FW,MF","Young Boys, Servette",SUI
Annabel Imhof,/en/players/94309e39/Annabel-Imhof,True,2023-2024,MF,Thun Berner-Oberland,SUI
Gökhan Inler,/en/players/3200c583/Gokhan-Inler,True,2004-2024,MF,"Beşiktaş, Napoli, Udinese, Adana Demirspor, Zürich, İstanbul Başakşehir, Switzerland, Aarau, Leicest",SUI
Kevin Iodice,/en/players/2ccd9f90/Kevin-Iodice,True,2020-2023,DF,Vaduz,SUI
Milla Isaksen,/en/players/d8496ff1/Milla-Isaksen,True,2023-2024,MF,Røa,SUI
Ardita Iseni,/en/players/5021de00/Ardita-Iseni,True,2021-2023,MF,St. Gallen-Staad,SUI
Erdin Ismaili,/en/players/764cd713/Erdin-Ismaili,True,2022-2023,DF,,SUI
Elis Isufi,/en/players/fd7768be/Elis-Isufi,True,2019-2020,DF,Basel,SUI
Cedric Itten,/en/players/ef233486/Cedric-Itten,True,2015-2024,"FW,MF","Young Boys, Switzerland, St. Gallen, Rangers, Luzern, Basel, Greuther Fürth",SUI
Noemi Ivelj,/en/players/e0e7e79d/Noemi-Ivelj,True,2022-2024,MF,"Grasshopper, Switzerland",SUI
Olivier Jäckle,/en/players/d3294fd2/Olivier-Jackle,True,2013-2015,DF,Aarau,SUI
Sabina Jackson,/en/players/20b40a24/Sabina-Jackson,True,2021-2024,MF,"Grasshopper, FC Luzern Frauen",SUI
David Jacovic,/en/players/3205be97/David-Jacovic,True,2020-2023,DF,,SUI
Vasilije Janjicic,/en/players/8279c033/Vasilije-Janjicic,True,2016-2022,MF,"Hamburger SV, Zürich",SUI
Alexandre Jankewitz,/en/players/7c39363f/Alexandre-Jankewitz,True,2018-2024,MF,"FC Winterthur, Southampton U23, St. Gallen, Young Boys, Southampton",SUI
Luca Jaquenoud,/en/players/7cf78713/Luca-Jaquenoud,True,2022-2024,DF,Yverdon-Sport,SUI
Luca Jaquez,/en/players/a400da8e/Luca-Jaquez,True,2021-2024,DF,Luzern,SUI
Ardon Jashari,/en/players/889588db/Ardon-Jashari,True,2019-2024,MF,"Luzern, Switzerland",SUI
Ana Jesic,/en/players/a5e23488/Ana-Jesic,True,2022-2023,MF,FC Yverdon,SUI
Darko Jevtić,/en/players/bb5f2430/Darko-Jevtic,True,2012-2024,"FW,MF","Rubin Kazan, Lech Poznań, Wacker Innsbruck, AEK Athens",SUI
Eliah Jordan,/en/players/a0d63953/Eliah-Jordan,True,2023-2024,MF,Basel,SUI
Zoran Josipovic,/en/players/ff1bc6e2/Zoran-Josipovic,True,2013-2024,FW,"Istra 1961, Beroe, Lugano, Novara",SUI
Jael Jost,/en/players/07b7cd65/Jael-Jost,True,2021-2024,DF,"FC Luzern Frauen, BSC YB Frauen",SUI
Dana Joy Scheriff,/en/players/08bdb663/Dana-Joy-Scheriff,True,2023-2024,FW,FC Aarau,SUI
Ali Kabacalman,/en/players/ce03115c/Ali-Kabacalman,True,2017-2018,MF,,SUI
Benjamin Kabeya Muteba,/en/players/8f3b50cb/Benjamin-Kabeya-Muteba,True,2021-2024,DF,Young Boys,SUI
Chris Kablan,/en/players/04159652/Chris-Kablan,True,2017-2024,DF,"Lausanne-Sport, Thun, Waasland-Beveren",SUI
Dion Kacuri,/en/players/e372c80e/Dion-Kacuri,True,2021-2024,MF,"Grasshopper, Basel",SUI
Yllka Kadriu,/en/players/0c0833d4/Yllka-Kadriu,True,2022-2024,MF,Grasshopper,SUI
Issa Kaloga,/en/players/3b284fb1/Issa-Kaloga,True,2021-2024,MF,Servette,SUI
Lia Kamber,/en/players/06ea85d4/Lia-Kamber,True,2022-2024,MF,"FC Luzern Frauen, Switzerland",SUI
Robin Kamber,/en/players/24aa4229/Robin-Kamber,True,2015-2023,MF,"Vaduz, Grasshopper, Górnik Zabrze, Slaven Belupo",SUI
Florian Kamberi,/en/players/e6aaca37/Florian-Kamberi,True,2015-2024,"FW,MF","Slaven Belupo, Hibernian, Grasshopper, Sheffield Wednesday, Karlsruher, FC Winterthur, Aberdeen, Ran",SUI
Lindrit Kamberi,/en/players/0f6e3474/Lindrit-Kamberi,True,2017-2024,DF,Zürich,SUI
Gregory Karlen,/en/players/29452ae6/Gregory-Karlen,True,2015-2024,"FW,MF","St. Gallen, Thun, Sion",SUI
Yann Kasaï,/en/players/502755da/Yann-Kasai,True,2018-2019,FW,Zürich,SUI
Pajtim Kasami,/en/players/fc8c588f/Pajtim-Kasami,True,2009-2024,"FW,MF","Sampdoria, Sion, Basel, Olympiacos, Fulham, Nottingham Forest, Palermo, Luzern, Switzerland, Bellinz",SUI
Samuel Kasongo,/en/players/3a020d54/Samuel-Kasongo,True,2019-2021,FW,,SUI
Vivian Kaspar,/en/players/ac6b877a/Vivian-Kaspar,True,2019-2024,GK,Zürich,SUI
Magdalena Kaufmann,/en/players/399a7ac9/Magdalena-Kaufmann,True,2022-2024,FW,FC Rapperswil-Jona,SUI
Marco Kehl-Gómez,/en/players/5e9d3f17/Marco-Kehl-Gomez,True,2011-2022,"DF,MF","Chemnitzer FC, Grasshopper, Rot-Weiss Essen",SUI
Alyssa Keller,/en/players/bf4e7eb0/Alyssa-Keller,True,2023-2024,FW,FC Luzern Frauen,SUI
Marvin Keller,/en/players/80d5345f/Marvin-Keller,True,2022-2024,GK,"FC Winterthur, Young Boys",SUI
Jamie Kenel,/en/players/49fd262c/Jamie-Kenel,True,2021-2024,MF,FC Luzern Frauen,SUI
Stefanie Kipf,/en/players/57e51f9d/Stefanie-Kipf,True,2023-2024,FW,Thun Berner-Oberland,SUI
Kerstin Kleinlercher,/en/players/1ca561cb/Kerstin-Kleinlercher,True,2021-2024,DF,FC Rapperswil-Jona,SUI
Anja Klingenstein,/en/players/04193047/Anja-Klingenstein,True,2022-2023,FW,,SUI
Gianna Klucker,/en/players/e56bc5f7/Gianna-Klucker,True,2022-2024,MF,FC Rapperswil-Jona,SUI
Mia Knapp,/en/players/ec12f7e4/Mia-Knapp,True,2023-2024,DF,BSC YB Frauen,SUI
Stefan Knežević,/en/players/bf87bb6e/Stefan-Knezevic,True,2016-2024,DF,"Charleroi, Luzern",SUI
Gregor Kobel,/en/players/cd59b9df/Gregor-Kobel,True,2016-2024,GK,"Dortmund, Switzerland, Stuttgart, Augsburg, Hoffenheim",SUI
Michelle Kohler,/en/players/5fd44946/Michelle-Kohler,True,2023-2024,MF,Thun Berner-Oberland,SUI
Philipp Köhn,/en/players/ff74841d/Philipp-Kohn,True,2016-2024,GK,"Monaco, Red Bull Salzburg, Stuttgart U19",SUI
Henri Koide,/en/players/1103181e/Henri-Koide,True,2019-2023,FW,"Zürich, Beerschot Wilrijk",SUI
Corsin Konietzke,/en/players/c4256ebc/Corsin-Konietzke,True,2023-2024,MF,St. Gallen,SUI
Albin Krasniqi,/en/players/a761b091/Albin-Krasniqi,True,2023-2024,FW,St. Gallen,SUI
Bledian Krasniqi,/en/players/2249e65b/Bledian-Krasniqi,True,2018-2024,MF,Zürich,SUI
Alessandro Kräuchi,/en/players/b4993a74/Alessandro-Krauchi,True,2016-2023,DF,St. Gallen,SUI
Jan Kronig,/en/players/d689fdf9/Jan-Kronig,True,2018-2019,DF,,SUI
Fabienne Kull,/en/players/9e9d1fee/Fabienne-Kull,True,2021-2024,DF,FC Aarau,SUI
Johan Kury,/en/players/d2c10109/Johan-Kury,True,2023-2024,FW,Yverdon-Sport,SUI
Dereck Kutesa,/en/players/1b6862e8/Dereck-Kutesa,True,2016-2024,"FW,MF","Servette, Switzerland, Reims, St. Gallen, Zulte Waregem, Luzern, Basel",SUI
Léo Lacroix,/en/players/5984e9f9/Leo-Lacroix,True,2012-2024,DF,"FC U Craiova, Sion, Western United, Saint-Étienne, Hamburger SV, Basel",SUI
Abdullah Laidani,/en/players/1f8f8dda/Abdullah-Laidani,True,2021-2022,GK,,SUI
Victoria Laino,/en/players/aec7c512/Victoria-Laino,True,2022-2024,DF,Grasshopper,SUI
Lino Lang,/en/players/4b11cb73/Lino-Lang,True,2019-2021,FW,Luzern,SUI
Michael Lang,/en/players/864db10a/Michael-Lang,True,2006-2024,"DF,MF","Basel, Switzerland, Grasshopper, St. Gallen, Borussia Mönchengladbach, Werder Bremen",SUI
Sandro Lauper,/en/players/6a829019/Sandro-Lauper,True,2015-2024,"DF,MF","Young Boys, Thun",SUI
Numa Lavanchy,/en/players/4b2ad4b1/Numa-Lavanchy,True,2013-2023,"DF,MF","Lugano, Grasshopper, Sion, Lausanne-Sport",SUI
Alisha Lehmann,/en/players/f32bb122/Alisha-Lehmann,True,2018-2025,"FW,MF","Aston Villa, Switzerland, West Ham United, Everton",SUI
Granit Lekaj,/en/players/0320efd5/Granit-Lekaj,True,2022-2024,DF,FC Winterthur,SUI
Luna Lempérière,/en/players/64d2bbea/Luna-Lemperiere,True,2019-2024,DF,Grasshopper,SUI
Serena Li Puma,/en/players/387bae19/Serena-Li-Puma,True,2021-2024,MF,"FC Luzern Frauen, St. Gallen-Staad",SUI
Martin Liechti,/en/players/3cd01079/Martin-Liechti,True,2017-2018,MF,,SUI
Calixte Ligue,/en/players/2e722921/Calixte-Ligue,True,2022-2024,FW,Zürich,SUI
Noa Linn Münger,/en/players/ff46f873/Noa-Linn-Munger,True,2023-2024,MF,BSC YB Frauen,SUI
Raël Lolala,/en/players/f0e6f0f4/Rael-Lolala,True,2021-2022,FW,Lokomotiv Sofia,SUI
Noah Loosli,/en/players/5dbfd101/Noah-Loosli,True,2014-2024,DF,"Bochum, Grasshopper, Lausanne-Sport",SUI
Pascal Loretz,/en/players/5a952096/Pascal-Loretz,True,2021-2024,GK,Luzern,SUI
Jordan Lotomba,/en/players/fc4cf6a7/Jordan-Lotomba,True,2016-2024,"DF,MF","Nice, Switzerland, Young Boys, Lausanne-Sport",SUI
Noah Lovisa,/en/players/d539b4df/Noah-Lovisa,True,2020-2021,DF,,SUI
Josias Lukembila,/en/players/f4a0e9cc/Josias-Lukembila,True,2020-2024,FW,"Paris FC, Lausanne-Sport",SUI
Christopher Lungoyi,/en/players/192e9592/Christopher-Lungoyi,True,2019-2024,FW,"Yverdon-Sport, Lugano, Ascoli, St. Gallen",SUI
Louis Lurvink,/en/players/3a116515/Louis-Lurvink,True,2019-2020,MF,,SUI
Flavia Luscher,/en/players/ca9d7eef/Flavia-Luscher,True,2021-2024,DF,"FC Aarau, Basel",SUI
Fabian Lustenberger,/en/players/a63a995f/Fabian-Lustenberger,True,2006-2024,"DF,MF","Young Boys, Hertha BSC, Luzern",SUI
Loïc Lüthi,/en/players/bedcc19b/Loic-Luthi,True,2023-2024,DF,FC Winterthur,SUI
Naomi Luyet,/en/players/f9fcf8ac/Naomi-Luyet,True,2023-2024,MF,BSC YB Frauen,SUI
Fabio Lymann,/en/players/4abe0aaf/Fabio-Lymann,True,2023-2024,MF,St. Gallen,SUI
Joy Lysser,/en/players/cc0b237a/Joy-Lysser,True,2023-2024,MF,Zürich,SUI
Quentin Maceiras,/en/players/6c330f30/Quentin-Maceiras,True,2015-2024,DF,"Puskás Akadémia, Sion, Young Boys",SUI
Ruben Machado,/en/players/9fbca2fe/Ruben-Machado,True,2022-2024,DF,Teruel,SUI
Lyam MacKinnon,/en/players/3acc84ad/Lyam-MacKinnon,True,2023-2024,FW,Greenville Triumph,SUI
Théo Magnin,/en/players/aafb3d5b/Theo-Magnin,True,2021-2024,DF,Servette,SUI
Nico Maier,/en/players/7ea03b7d/Nico-Maier,True,2020-2022,MF,Young Boys,SUI
Cephas Malele,/en/players/2341e8e5/Cephas-Malele,True,2012-2024,FW,"Shanghai Shenhua, Argeș Pitești, Al-Ta'ee, CFR Cluj, Virtus Entella, Trapani, Palermo",SUI
Darian Males,/en/players/58a05c2e/Darian-Males,True,2019-2024,MF,"Young Boys, Basel, Luzern",SUI
Felix Mambimbi,/en/players/1b81794d/Felix-Mambimbi,True,2018-2024,FW,"St. Gallen, Young Boys, Cambuur",SUI
Johan Manzambi,/en/players/8fcf0e12/Johan-Manzambi,True,2022-2024,MF,"SC Freiburg II, Freiburg U19",SUI
Antonio Marchesano,/en/players/8d7323e8/Antonio-Marchesano,True,2016-2024,"FW,MF",Zürich,SUI
Jana Maria Kohler,/en/players/efee4d19/Jana-Maria-Kohler,True,2023-2024,MF,Thun Berner-Oberland,SUI
Noelle Maritz,/en/players/41d5abd2/Noelle-Maritz,True,2015-2025,"DF,FW","Arsenal, Switzerland, Aston Villa, Wolfsburg",SUI
Christian Marques,/en/players/a7cf1541/Christian-Marques,True,2019-2024,DF,"Yverdon-Sport, Wolverhampton Wanderers U23, Forest Green Rovers, Wolverhampton Wanderers U21",SUI
Samuel Marques,/en/players/dae83ac4/Samuel-Marques,True,2022-2024,MF,Grasshopper,SUI
Lara Marti,/en/players/e22dd915/Lara-Marti,True,2019-2024,DF,"Leverkusen, RB Leipzig, Switzerland",SUI
Karen Martin,/en/players/84b7969d/Karen-Martin,True,2021-2024,DF,"Thun Berner-Oberland, FC Yverdon",SUI
Kevin Martin,/en/players/dc6c9114/Kevin-Martin,True,2016-2024,GK,"Yverdon-Sport, Lausanne-Sport",SUI
Alessandro Martinelli,/en/players/55a328a8/Alessandro-Martinelli,True,2014-2019,MF,"Brescia, Modena",SUI
Aubert Marwan,/en/players/7723d1b2/Aubert-Marwan,True,2023-2024,GK,Servette,SUI
Dario Marzino,/en/players/dab5944a/Dario-Marzino,True,2015-2024,GK,Young Boys,SUI
Mateo Matic,/en/players/99554902/Mateo-Matic,True,2015-2022,GK,,SUI
Anna Matsushita,/en/players/f0ab9117/Anna-Matsushita,True,2020-2024,MF,FC Rapperswil-Jona,SUI
Sandrine Mauron,/en/players/47439214/Sandrine-Mauron,True,2016-2024,"FW,MF","Switzerland, Servette, Eintracht Frankfurt, Eintracht Frankfurt Women, Zürich",SUI
Kevin Mbabu,/en/players/493924a7/Kevin-Mbabu,True,2012-2024,DF,"Augsburg, Switzerland, Fulham, Young Boys, Wolfsburg, Servette, Newcastle United",SUI
Nicky Medja,/en/players/714ffae7/Nicky-Medja,True,2018-2024,MF,Luzern,SUI
Naomi Mégroz,/en/players/49c283ab/Naomi-Megroz,True,2016-2025,DF,"Zürich, Freiburg, Switzerland",SUI
Joëlle Meister,/en/players/e659b8a8/Joelle-Meister,True,2021-2024,MF,FC Rapperswil-Jona,SUI
Lara Meroni,/en/players/6f07babe/Lara-Meroni,True,2021-2024,MF,Grasshopper,SUI
Loris Mettler,/en/players/1155bfe8/Loris-Mettler,True,2022-2024,MF,Sandefjord,SUI
Isabelle Meyer,/en/players/066813b0/Isabelle-Meyer,True,2016-2024,MF,"St. Pölten, Sand",SUI
Leny Meyer,/en/players/56c5b4dd/Leny-Meyer,True,2022-2024,DF,Luzern,SUI
Sascha Meyer,/en/players/3f4212fb/Sascha-Meyer,True,2023-2024,MF,Luzern,SUI
Tim Meyer,/en/players/70b3b3a0/Tim-Meyer,True,2023-2024,DF,Grasshopper,SUI
Dragan Mihajlović,/en/players/3904e745/Dragan-Mihajlovic,True,2008-2022,"DF,FW","Lugano, Levski Sofia, Bellinzona, APOEL FC",SUI
Diego Mina,/en/players/2efd1369/Diego-Mina,True,2022-2024,GK,Lugano,SUI
Janine Minnig,/en/players/4c64968a/Janine-Minnig,True,2023-2024,FW,Thun Berner-Oberland,SUI
Anna Miotto,/en/players/8951ea39/Anna-Miotto,True,2021-2024,FW,Basel,SUI
David Mistrafovic,/en/players/4a6825a2/David-Mistrafovic,True,2019-2024,DF,"Varaždin, Luzern, Helmond Sport",SUI
Jérémy Mizrahi,/en/players/82c16cf7/Jeremy-Mizrahi,True,2020-2023,DF,,SUI
Ardi Molliqaj,/en/players/ca97528c/Ardi-Molliqaj,True,2020-2021,FW,,SUI
Lucas Monteiro,/en/players/4e3cffa3/Lucas-Monteiro,True,2019-2020,DF,,SUI
Julian von Moos,/en/players/041961de/Julian-von-Moos,True,2018-2024,FW,"St. Gallen, Basel, Vitesse",SUI
Giotto Morandi,/en/players/96d4184b/Giotto-Morandi,True,2018-2024,"FW,MF",Grasshopper,SUI
Romeo Morandi,/en/players/a475fc79/Romeo-Morandi,True,2023-2024,MF,Lugano,SUI
Bruno Morgado,/en/players/a8289455/Bruno-Morgado,True,2016-2019,FW,Sion,SUI
Attilio Morosoli,/en/players/1364791f/Attilio-Morosoli,True,2021-2023,GK,,SUI
François Moubandje,/en/players/6ca88b2a/Francois-Moubandje,True,2011-2023,DF,"Toulouse, Servette, Alanyaspor, Switzerland, Dinamo Zagreb, Göztepe, Sion",SUI
Nikolas Muci,/en/players/b560520a/Nikolas-Muci,True,2020-2022,FW,Lugano,SUI
Miro Muheim,/en/players/844c6a91/Miro-Muheim,True,2016-2024,"DF,MF","Hamburger SV, St. Gallen, Chelsea U23",SUI
Elena Mühlemann,/en/players/917afc8a/Elena-Muhlemann,True,2021-2024,DF,"Nürnberg, FC Luzern Frauen",SUI
Anida Mujela,/en/players/a428b51c/Anida-Mujela,True,2022-2024,FW,FC Aarau,SUI
Liridon Mulaj,/en/players/206afd3e/Liridon-Mulaj,True,2018-2024,MF,"FC Stade Lausanne-Ouchy, Neuchâtel Xam",SUI
Melanie Müller,/en/players/6973ec95/Melanie-Muller,True,2017-2024,MF,"Grasshopper, FC Luzern Frauen, Switzerland",SUI
Serge Müller,/en/players/19f286a0/Serge-Muller,True,2017-2024,DF,SC Freiburg II,SUI
Dylan Munroe,/en/players/11f69f42/Dylan-Munroe,True,2023-2024,MF,Zürich,SUI
Philipp Muntwiler,/en/players/feb8c1ce/Philipp-Muntwiler,True,2005-2017,"DF,MF","St. Gallen, Vaduz, Luzern",SUI
Amina Muratovic,/en/players/90216a24/Amina-Muratovic,True,2022-2024,DF,Servette,SUI
Yvon Mvogo,/en/players/dc29b608/Yvon-Mvogo,True,2013-2024,GK,"Lorient, Switzerland, Young Boys, PSV Eindhoven, RB Leipzig",SUI
Flavia Näf,/en/players/a68b14ba/Flavia-Naf,True,2021-2024,FW,FC Aarau,SUI
Dan Ndoye,/en/players/8e697a8f/Dan-Ndoye,True,2020-2024,"FW,MF","Basel, Bologna, Switzerland, Nice",SUI
Dircssi Ngonzo,/en/players/d03b4f17/Dircssi-Ngonzo,True,2023-2024,DF,Lausanne-Sport,SUI
Damian Nigg,/en/players/4c47086b/Damian-Nigg,True,2023-2024,FW,Grasshopper,SUI
Noah Noverraz,/en/players/5a347878/Noah-Noverraz,True,2023-2024,GK,FC Stade Lausanne-Ouchy,SUI
Roggerio Nyakossi,/en/players/2e64644b/Roggerio-Nyakossi,True,2021-2024,DF,"Marseille, Servette",SUI
Dimitri Oberlin,/en/players/af45e954/Dimitri-Oberlin,True,2014-2023,"FW,MF","Basel, Servette, Rheindorf Altach, Zulte Waregem, Red Bull Salzburg, Bayern Munich II, Empoli",SUI
Linus Obexer,/en/players/83ce5ef1/Linus-Obexer,True,2015-2024,DF,"FC Stade Lausanne-Ouchy, Vaduz, Lugano, Young Boys",SUI
Fabienne Oertle,/en/players/89736631/Fabienne-Oertle,True,2021-2024,GK,St. Gallen-Staad,SUI
Ifechukwu Ogbus,/en/players/d41472b7/Ifechukwu-Ogbus,True,2022-2024,DF,"SC Freiburg II, Freiburg U19",SUI
Isaiah Okafor,/en/players/e34e34a9/Isaiah-Okafor,True,2021-2024,DF,"Leverkusen U19, Leverkusen U17",SUI
Noah Okafor,/en/players/ca607d59/Noah-Okafor,True,2017-2024,"FW,MF","Milan, Switzerland, Red Bull Salzburg, Basel",SUI
Bryan Okoh,/en/players/327fe63e/Bryan-Okoh,True,2021-2024,DF,Red Bull Salzburg,SUI
Mayka Okuka,/en/players/445aba64/Mayka-Okuka,True,2021-2024,MF,Lausanne-Sport,SUI
João Oliveira,/en/players/cdf36550/Joao-Oliveira,True,2015-2024,"FW,MF","Debrecen, Luzern, Lechia Gdańsk",SUI
Becir Omeragic,/en/players/c284d6fb/Becir-Omeragic,True,2018-2024,DF,"Montpellier, Switzerland, Zürich",SUI
Edin Omeragic,/en/players/e449690f/Edin-Omeragic,True,2020-2023,GK,Servette,SUI
Jonas Omlin,/en/players/c631f952/Jonas-Omlin,True,2014-2024,GK,"Mönchengladbach, Switzerland, Montpellier, Basel, Luzern",SUI
Gold Omotayo,/en/players/16bcbeea/Gold-Omotayo,True,2018-2024,FW,"Fylde, King's Lynn Town FC, Yeovil Town, Bury, Wrexham, Maidstone United, FC Halifax Town",SUI
Theophilious Opoku,/en/players/374ce4b3/Theophilious-Opoku,True,2019-2020,MF,,SUI
Severin Ottiger,/en/players/f6a2e89a/Severin-Ottiger,True,2021-2024,DF,Luzern,SUI
Tiemoko Ouattara,/en/players/330a9106/Tiemoko-Ouattara,True,2023-2024,FW,Servette,SUI
Kilian Pagliuca,/en/players/c04aaad0/Kilian-Pagliuca,True,2018-2023,FW,"Hallescher, Carl Zeiss Jena",SUI
Mirjana Pajovic,/en/players/d041b646/Mirjana-Pajovic,True,2021-2023,DF,FC Yverdon,SUI
Jason Parente,/en/players/ce980fc7/Jason-Parente,True,2023-2024,MF,St. Gallen,SUI
Ivan Parra,/en/players/63051640/Ivan-Parra,True,2023-2024,MF,Lausanne-Sport,SUI
Alexandre Pasche,/en/players/03db1d5d/Alexandre-Pasche,True,2009-2018,MF,"Lausanne-Sport, Servette, Young Boys",SUI
Nils Pédat,/en/players/2462d414/Nils-Pedat,True,2020-2022,MF,,SUI
Livia Peng,/en/players/cf210e9f/Livia-Peng,True,2019-2025,GK,"Werder Bremen, Switzerland, Zürich, Levante, BK Häcken",SUI
Esteban Petignat,/en/players/0a62af3d/Esteban-Petignat,True,2018-2020,DF,Young Boys,SUI
Emanuela Pfister,/en/players/b87b7c00/Emanuela-Pfister,True,2022-2024,FW,Grasshopper,SUI
Alessia Pignataro,/en/players/9f7a7863/Alessia-Pignataro,True,2023-2024,MF,FC Rapperswil-Jona,SUI
Alayah Pilgrim,/en/players/c3702f17/Alayah-Pilgrim,True,2021-2025,FW,"Zürich, AS Roma, Switzerland, Basel",SUI
Aimery Pinga,/en/players/f5297b94/Aimery-Pinga,True,2016-2022,FW,"Grasshopper, Sion, Virton",SUI
Seraina Piubel,/en/players/4d5c6e93/Seraina-Piubel,True,2017-2025,MF,"Zürich, Switzerland",SUI
Silia Plöchinger,/en/players/530f2391/Silia-Plochinger,True,2021-2024,GK,FC Rapperswil-Jona,SUI
Lucas Pos,/en/players/dab1daab/Lucas-Pos,True,2017-2024,DF,FC Stade Lausanne-Ouchy,SUI
Noémie Potier,/en/players/8f562e89/Noemie-Potier,True,2021-2024,MF,"Grasshopper, FC Yverdon",SUI
Aleandro Prati,/en/players/545428a3/Aleandro-Prati,True,2016-2017,GK,,SUI
Serena Proplesch,/en/players/07ba3450/Serena-Proplesch,True,2021-2024,GK,FC Aarau,SUI
Cameron Puertas,/en/players/185a2732/Cameron-Puertas,True,2017-2024,MF,"Union SG, Lausanne-Sport",SUI
Valentino Pugliese,/en/players/98a8c585/Valentino-Pugliese,True,2019-2023,MF,"Tsarsko Selo, Lokomotiv Plovdiv, Beroe, Dordrecht",SUI
Petar Pusic,/en/players/1338ab53/Petar-Pusic,True,2016-2024,MF,"Osijek, Grasshopper",SUI
Mergim Qarri,/en/players/f3402e7d/Mergim-Qarri,True,2023-2024,MF,FC Stade Lausanne-Ouchy,SUI
Anthony Racioppi,/en/players/abc06eb3/Anthony-Racioppi,True,2017-2024,GK,"Young Boys, Switzerland, Dijon",SUI
Aida Ragusa,/en/players/a093a346/Aida-Ragusa,True,2023-2024,MF,BSC YB Frauen,SUI
