Name,url,Active,Years Played,Position,Clubs Played,IOC
Abdülkerim Bardakcı,/en/players/5d9cff53/Abdulkerim-Bardakci,True,2013-2024,DF,"Galatasaray, Türkiye, Konyaspor",TUR
Daniel Barlaser,/en/players/91ea9f40/Daniel-Barlaser,True,2015-2024,MF,"Middlesbrough, Rotherham United, Accrington Stanley, Newcastle United U23, Newcastle United, Crewe A",TUR
Emir Bars,/en/players/63057e9f/Emir-Bars,True,2023-2024,MF,Jong PSV,TUR
Barış Başdaş,/en/players/eb7f2e2a/Baris-Basdas,True,2009-2022,"DF,MF","Kasımpaşa, Kardemir Karabükspor, Hannover 96, Alanyaspor, Yeni Malatyaspor",TUR
Gürkan Başkan,/en/players/79e56b97/Gurkan-Baskan,True,2019-2021,DF,,TUR
Emrah Başsan,/en/players/78a07623/Emrah-Bassan,True,2011-2024,MF,"Sivasspor, Antalyaspor, BB Erzurumspor, Kayserispor, Fortuna Sittard, Çaykur Rizespor, Vitória Setúb",TUR
Okan Baydemir,/en/players/ae516a1b/Okan-Baydemir,True,2015-2016,MF,,TUR
Altay Bayındır,/en/players/072e68ed/Altay-Bayindir,True,2018-2024,GK,"Fenerbahçe, Türkiye, Manchester United, MKE Ankaragücü",TUR
Furkan Bayır,/en/players/c94d9e06/Furkan-Bayir,True,2021-2024,DF,Alanyaspor,TUR
Muhammed Bayır,/en/players/387846a5/Muhammed-Bayir,True,2015-2018,DF,Osmanlıspor,TUR
Kerem Baykuş,/en/players/7e74e0c2/Kerem-Baykus,True,2018-2021,MF,,TUR
Gökdeniz Bayrakdar,/en/players/64e951fc/Gokdeniz-Bayrakdar,True,2020-2023,FW,Antalyaspor,TUR
Abdurrahman Bayram,/en/players/d0c7aada/Abdurrahman-Bayram,True,2022-2024,FW,Trabzonspor,TUR
Emin Bayram,/en/players/e58328b6/Emin-Bayram,True,2019-2024,DF,"Westerlo, Galatasaray",TUR
Ömer Bayram,/en/players/7bcc0708/Omer-Bayram,True,2009-2022,"DF,FW","Galatasaray, Kayserispor, Akhisar Belediyespor, NAC Breda, Türkiye",TUR
Engin Bekdemir,/en/players/cbf131a5/Engin-Bekdemir,True,2011-2021,"FW,MF","Kayserispor, Eskişehirspor, Çaykur Rizespor, Osmanlıspor",TUR
Furkan Bekleviç,/en/players/4902c36e/Furkan-Beklevic,True,2018-2024,GK,Fatih Karagümrük,TUR
Kaan Bengi,/en/players/bf1ba572/Kaan-Bengi,True,2021-2023,DF,"Bayern Munich U19, Bayern Munich U17",TUR
Oğuzhan Berber,/en/players/ff834519/Oguzhan-Berber,True,2014-2023,MF,"İstanbulspor, Çaykur Rizespor",TUR
Rahmetullah Berişbek,/en/players/43f59877/Rahmetullah-Berisbek,True,2017-2023,MF,"Gençlerbirliği, Giresunspor",TUR
Batuhan Berkay Fındık,/en/players/4c05521d/Batuhan-Berkay-Findik,True,2018-2019,MF,,TUR
Muhammet Beşir,/en/players/7a1bf987/Muhammet-Besir,True,2015-2016,FW,Trabzonspor,TUR
Emir Biberoğlu,/en/players/957e73d3/Emir-Biberoglu,True,2020-2022,MF,"Dordrecht, Jong AZ",TUR
Hasan Bilal,/en/players/558c243d/Hasan-Bilal,True,2016-2019,MF,Kasımpaşa,TUR
Eren Bilen,/en/players/2071f87c/Eren-Bilen,True,2018-2022,DF,,TUR
Emre Bilgin,/en/players/c93ca6cd/Emre-Bilgin,True,2020-2024,GK,"Fatih Karagümrük, Beşiktaş",TUR
Tayfur Bingöl,/en/players/ad163246/Tayfur-Bingol,True,2012-2024,"DF,MF","Alanyaspor, Beşiktaş, Göztepe",TUR
Eray Birniçan,/en/players/f0a0fd19/Eray-Birnican,True,2010-2022,GK,"Gaziantepspor, Kasımpaşa, Konyaspor",TUR
Cumali Bişi,/en/players/53a5e291/Cumali-Bisi,True,2009-2016,MF,Çaykur Rizespor,TUR
Sinan Bolat,/en/players/fe7d8182/Sinan-Bolat,True,2006-2024,GK,"Westerlo, Standard Liège, Antwerp, Gent, Kayserispor, Arouca, Türkiye, Genk, Club Brugge, Galatasara",TUR
Vedat Bora,/en/players/65166f80/Vedat-Bora,True,2014-2019,MF,Konyaspor,TUR
Arif Boşluk,/en/players/d25d144f/Arif-Bosluk,True,2022-2024,DF,Trabzonspor,TUR
Hijran Boyaci,/en/players/98c486c1/Hijran-Boyaci,True,2021-2023,MF,,TUR
Umut Bozok,/en/players/6e2c94ad/Umut-Bozok,True,2017-2024,FW,"Trabzonspor, Türkiye, Nîmes, Kasımpaşa, Lorient, Troyes",TUR
Çağrı Bülbül,/en/players/077e05a2/Cagri-Bulbul,True,2014-2015,MF,Gençlerbirliği,TUR
Onur Bulut,/en/players/32e96d52/Onur-Bulut,True,2013-2024,"DF,MF","Beşiktaş, Türkiye, Bochum, Kayserispor, Eintracht Braunschweig, Freiburg, Alanyaspor, Rizespor",TUR
Umut Bulut,/en/players/f490b222/Umut-Bulut,True,2001-2021,"FW,MF","Trabzonspor, Galatasaray, Kayserispor, Ankaragücü, Yeni Malatyaspor, Toulouse, Türkiye",TUR
Kadem Burak Yaşar,/en/players/430b64ce/Kadem-Burak-Yasar,True,2016-2018,GK,,TUR
Adem Büyük,/en/players/720611fe/Adem-Buyuk,True,2011-2022,"FW,MF","Kasımpaşa, Yeni Malatyaspor, Galatasaray",TUR
Musa Çağıran,/en/players/f720f91e/Musa-Cagiran,True,2010-2024,MF,"Hatayspor, Osmanlıspor, Bursaspor, Kardemir Karabükspor, Konyaspor, Rizespor, Alanyaspor",TUR
Rahman Çağıran,/en/players/57287c03/Rahman-Cagiran,True,2017-2022,MF,"Yeni Malatyaspor, Erzurum BB",TUR
Oğulcan Çağlayan,/en/players/c0e8793e/Ogulcan-Caglayan,True,2013-2024,"FW,MF","Kasımpaşa, Gaziantep FK, Çaykur Rizespor, Galatasaray, Kayserispor, Gaziantepspor, Kayseri Erciyessp",TUR
Muhammet Çakı,/en/players/e652624a/Muhammet-Caki,True,2018-2019,DF,,TUR
Uğurcan Çakır,/en/players/f63a8347/Ugurcan-Cakir,True,2014-2024,GK,"Trabzonspor, Türkiye",TUR
Hakan Çalhanoğlu,/en/players/cd0fa27b/Hakan-Calhanoglu,True,2011-2024,"FW,MF","Internazionale, Türkiye, Milan, Bayer Leverkusen, Karlsruher, Hamburger SV",TUR
Taşkın Çalış,/en/players/fd2d6c8c/Taskin-Calis,True,2011-2015,MF,"Gaziantepspor, Bursaspor",TUR
Mustafa Caliskan,/en/players/8169b27e/Mustafa-Caliskan,True,2021-2022,GK,,TUR
Nizamettin Çalışkan,/en/players/e73d3741/Nizamettin-Caliskan,True,2005-2015,MF,"Manisaspor, Orduspor, Gençlerbirliği",TUR
Tarık Çamdal,/en/players/d23ff209/Tarik-Camdal,True,2009-2022,"DF,MF","Eskişehirspor, Galatasaray, 1860 Munich, Adana Demirspor, Antalyaspor, Türkiye",TUR
Burak Çamoğlu,/en/players/4a28e56a/Burak-Camoglu,True,2014-2022,MF,"Karlsruher, Hatayspor",TUR
Mücahit Can Akçay,/en/players/fd948657/Mucahit-Can-Akcay,True,2016-2021,FW,Konyaspor,TUR
Ahmet Can Arık,/en/players/97dfbcdf/Ahmet-Can-Arik,True,2019-2020,DF,,TUR
Emre Can Coşkun,/en/players/64131bbb/Emre-Can-Coskun,True,2014-2018,DF,,TUR
İrfan Can Eğribayat,/en/players/b3c67ed0/Irfan-Can-Egribayat,True,2016-2024,GK,"Fenerbahçe, Göztepe",TUR
Faruk Can Genç,/en/players/dda70bcd/Faruk-Can-Genc,True,2020-2023,DF,Giresunspor,TUR
Ozan Can Oruç,/en/players/955b9380/Ozan-Can-Oruc,True,2019-2021,GK,,TUR
Ömer Can Sokullu,/en/players/9e02a759/Omer-Can-Sokullu,True,2011-2015,MF,İstanbul BB,TUR
Selim Can Sönmez,/en/players/6aa2ff92/Selim-Can-Sonmez,True,2023-2024,FW,"Oss, NEC Nijmegen",TUR
Taha Can Velioğlu,/en/players/c6f62be0/Taha-Can-Velioglu,True,2012-2013,DF,,TUR
Murat Can Yıldız,/en/players/ba48cb26/Murat-Can-Yildiz,True,2017-2024,GK,Kasımpaşa,TUR
Cihan Çanak,/en/players/0863fb00/Cihan-Canak,True,2021-2024,MF,"Standard Liège, Royal Standard de Liège U23",TUR
Hakan Canbazoğlu,/en/players/7624dfc8/Hakan-Canbazoglu,True,2015-2019,GK,,TUR
Atakan Cangöz,/en/players/79f99651/Atakan-Cangoz,True,2015-2017,MF,,TUR
Atakan Çankaya,/en/players/bd0a2116/Atakan-Cankaya,True,2020-2024,DF,"Ankaragücü, Göztepe",TUR
Gençer Cansev,/en/players/4297a0ec/Gencer-Cansev,True,2014-2016,DF,İstanbul Başakşehir,TUR
Mahsun Çapkan,/en/players/61707054/Mahsun-Capkan,True,2018-2022,MF,,TUR
Süleyman Cebeci,/en/players/573f506b/Suleyman-Cebeci,True,2020-2023,MF,,TUR
Özgür Çek,/en/players/a908e19b/Ozgur-Cek,True,2009-2021,"DF,MF","Eskişehirspor, Ankaragücü, Kasımpaşa, Denizlispor, Çaykur Rizespor, Fenerbahçe",TUR
Bera Çeken,/en/players/0b1f3bd3/Bera-Ceken,True,2023-2024,MF,Sandhausen U19,TUR
Alpay Çelebi,/en/players/b4354a56/Alpay-Celebi,True,2017-2021,DF,,TUR
Erhan Çelenk,/en/players/c6ed4902/Erhan-Celenk,True,2018-2022,MF,"BB Erzurumspor, Altay",TUR
Batuhan Çelik,/en/players/d6424d6a/Batuhan-Celik,True,2021-2024,FW,İstanbul Başakşehir,TUR
Dennis Çelik,/en/players/c2b01d4a/Dennis-Celik,True,2021-2024,MF,"Wolfsburg U19, Wolfsburg U17",TUR
