Name,url,Active,Years Played,Position,Clubs Played,IOC
Matteo Bignetti,/en/players/2472dfb8/Matteo-Bignetti,True,2020-2024,GK,"Sturm Graz, Eintracht Frankfurt U19, Eintracht Frankfurt U17",AUT
Nicole Billa,/en/players/f8d26c9a/Nicole-Billa,True,2016-2025,FW,"Hoffenheim, Austria",AUT
Nicolas Binder,/en/players/4743a43f/Nicolas-Binder,True,2021-2024,FW,"SK Austria Klagenfurt, Rapid Wien",AUT
Viktoria Birglechner,/en/players/bebe606f/Viktoria-Birglechner,True,2021-2024,MF,"First Vienna FC, St. Pölten",AUT
Philipp Birglehner,/en/players/b27ff9c9/Philipp-Birglehner,True,2022-2023,DF,,AUT
Noah Bischof,/en/players/3df6c72d/Noah-Bischof,True,2021-2024,FW,Rheindorf Altach,AUT
Noah Bitsche,/en/players/208096ee/Noah-Bitsche,True,2021-2022,MF,,AUT
Benjamin Böckle,/en/players/f60cb9d6/Benjamin-Bockle,True,2022-2024,DF,"Preußen Münster, Düsseldorf",AUT
Aleksandar Borković,/en/players/1443ca7d/Aleksandar-Borkovic,True,2016-2024,DF,"Sturm Graz, Austria Wien",AUT
Denis Bosnjak,/en/players/e7e0736b/Denis-Bosnjak,True,2017-2022,MF,,AUT
Elisabeth Brandl,/en/players/aa835332/Elisabeth-Brandl,True,2020-2024,DF,SV Neulengbach,AUT
Michael Brandner,/en/players/ea2d06d4/Michael-Brandner,True,2015-2024,MF,"Blau-Weiß Linz, Ried",AUT
Kevin Brandstätter,/en/players/1abbcb7d/Kevin-Brandstatter,True,2016-2017,MF,,AUT
Matthias Braunöder,/en/players/bce728e1/Matthias-Braunoder,True,2020-2024,MF,"Austria Wien, Como",AUT
Philipp Breit,/en/players/56277a7f/Philipp-Breit,True,2022-2023,DF,,AUT
Lena Breznik,/en/players/ac3faf24/Lena-Breznik,True,2023-2024,MF,Sturm Graz,AUT
Alexander Briedl,/en/players/90a58ffd/Alexander-Briedl,True,2023-2024,MF,Blau-Weiß Linz,AUT
Livia Brunmair,/en/players/165b74f1/Livia-Brunmair,True,2021-2024,MF,"Nürnberg, First Vienna FC",AUT
Melanie Brunnthaler,/en/players/0a63b53a/Melanie-Brunnthaler,True,2019-2024,MF,St. Pölten,AUT
Carina Brunold,/en/players/7f5ada30/Carina-Brunold,True,2023-2024,MF,SPG FC Lustenau/FC Dornbirn Ladies,AUT
Julian Buchta,/en/players/f997c027/Julian-Buchta,True,2020-2021,DF,,AUT
David Bumberger,/en/players/75e3850d/David-Bumberger,True,2020-2022,DF,Rheindorf Altach,AUT
Thomas Burghuber,/en/players/5a510b3d/Thomas-Burghuber,True,2011-2015,DF,Ried,AUT
Guido Burgstaller,/en/players/2bcc6d52/Guido-Burgstaller,True,2009-2024,"FW,MF","Rapid Wien, Austria, Schalke 04, Nürnberg, St Pauli, Wiener Neustadt, Cardiff City",AUT
Eileen Campbell,/en/players/f36f682e/Eileen-Campbell,True,2020-2025,FW,"Vorderland, Freiburg, Austria",AUT
Marcel Canadi,/en/players/08899718/Marcel-Canadi,True,2020-2024,FW,"PFC Hebar Pazardzhik, Ried, Šibenik, Brisbane Roar",AUT
Tino Casali,/en/players/a8b5aaf8/Tino-Casali,True,2014-2024,GK,"Eintracht Braunschweig, Rheindorf Altach, Mattersburg",AUT
Jovana Čavić,/en/players/1cacd49f/Jovana-Cavic,True,2020-2024,MF,"First Vienna FC, Landhaus",AUT
Nemanja Celic,/en/players/855b005a/Nemanja-Celic,True,2017-2023,MF,"WSG Tirol, Darmstadt 98, LASK Linz",AUT
Seifedin Chabbi,/en/players/9f71701c/Seifedin-Chabbi,True,2016-2023,FW,"Ried, Hartberg, Sturm Graz, St. Gallen",AUT
Muhammed Cham,/en/players/f527a32c/Muhammed-Cham,True,2016-2024,MF,"Clermont Foot, Austria, Wolfsburg U19, Wolfsburg U17, Admira Wacker Mödling",AUT
Lorenzo Coco,/en/players/6a9ff1d7/Lorenzo-Coco,True,2018-2020,FW,RB Leipzig U17,AUT
Michela Croatto,/en/players/94fc952e/Michela-Croatto,True,2018-2024,DF,"RB Leipzig, Sturm Graz, SV Neulengbach",AUT
Jacob Crull,/en/players/805fb372/Jacob-Crull,True,2020-2024,DF,"Forward Madison, Union Omaha, FC Tucson",AUT
Christopher Cvetko,/en/players/2b498511/Christopher-Cvetko,True,2018-2024,MF,SK Austria Klagenfurt,AUT
Chiara D'Angelo,/en/players/7e574fb5/Chiara-DAngelo,True,2020-2025,MF,"Hoffenheim, Austria, SV Neulengbach, Sturm Graz",AUT
Theresa D'Angelo,/en/players/80530701/Theresa-DAngelo,True,2023-2024,DF,SPG UNION Kleinmünchen/BW Linz,AUT
Magnus Dalpiaz,/en/players/38b7b0a9/Magnus-Dalpiaz,True,2023-2024,DF,"Bayern Munich U17, Bayern Munich U19",AUT
Daniel-Edward Daniliuc,/en/players/5a75daf5/Daniel-Edward-Daniliuc,True,2020-2021,GK,Ried,AUT
Flavius Daniliuc,/en/players/7ef972c3/Flavius-Daniliuc,True,2016-2024,DF,"Salernitana, Red Bull Salzburg, Austria, Nice, Bayern Munich U19, Bayern Munich U17, Bayern Munich I",AUT
Kevin Danso,/en/players/6e33125f/Kevin-Danso,True,2016-2024,"DF,MF","Lens, Austria, Augsburg, Düsseldorf, Augsburg U19, Southampton",AUT
