Name,url,Active,Years Played,Position,Clubs Played,IOC
Marco Anghileri,/en/players/9b77bcdc/Marco-Anghileri,True,2017-2021,DF,AC Renate,ITA
Samuele Angori,/en/players/9ee1d39e/Samuele-Angori,True,2021-2023,DF,,ITA
Mirco Antenucci,/en/players/43a2e16c/Mirco-Antenucci,True,2008-2023,FW,"SPAL, Leeds United, Torino, Ternana, Ascoli, Bari, Spezia, Pisa, Catania",ITA
Jacopo Antolini,/en/players/6c86da83/Jacopo-Antolini,True,2023-2024,MF,Torino,ITA
Gianmarco Antonacci,/en/players/e61e1c0a/Gianmarco-Antonacci,True,2018-2024,DF,Foggia,ITA
Nicolò Antonelli,/en/players/12bb26b0/Nicolo-Antonelli,True,2014-2021,DF,,ITA
Vittorio Antonino,/en/players/5336dfa3/Vittorio-Antonino,True,2015-2020,GK,,ITA
Mirko Antonucci,/en/players/91976866/Mirko-Antonucci,True,2017-2024,"FW,MF","Spezia, Cosenza, Cittadella, Pescara, Roma, Vitória Setúbal, Salernitana",ITA
Patrick Anzaghi,/en/players/c5cb15f1/Patrick-Anzaghi,True,2018-2019,DF,,ITA
Matteo Anzolin,/en/players/7be17a3b/Matteo-Anzolin,True,2022-2023,DF,Wolfsberger AC,ITA
Gaia Apicella,/en/players/e9e33cfb/Gaia-Apicella,True,2021-2024,DF,ASD Calcio Pomigliano,ITA
Roberta Aprile,/en/players/efe90af2/Roberta-Aprile,True,2018-2024,GK,"Juventus, Pink Bari, Internazionale",ITA
Luigi Aquino,/en/players/20bae62c/Luigi-Aquino,True,2021-2024,DF,Sampdoria,ITA
Mattia Aramu,/en/players/0847b5a5/Mattia-Aramu,True,2014-2024,"FW,MF","Genoa, Bari, Venezia, Virtus Entella, Trapani, Livorno, Pro Vercelli",ITA
Riccardo Arboscello,/en/players/96966bc2/Riccardo-Arboscello,True,2023-2024,MF,Genoa,ITA
Nicole Arcangeli,/en/players/08678034/Nicole-Arcangeli,True,2020-2024,FW,"ASD Calcio Pomigliano, FC Como Women, Parma",ITA
Francesco Ardizzone,/en/players/aa0e91cb/Francesco-Ardizzone,True,2010-2020,MF,"Pro Vercelli, Virtus Entella",ITA
Alessandro Arena,/en/players/0f1cc688/Alessandro-Arena,True,2019-2024,FW,Pisa,ITA
Matteo Arena,/en/players/54601174/Matteo-Arena,True,2018-2023,DF,SPAL,ITA
Simone Aresti,/en/players/a9eaccda/Simone-Aresti,True,2006-2024,GK,"Cagliari, Pescara, Ternana",ITA
Mariano Arini,/en/players/f63749cc/Mariano-Arini,True,2013-2020,MF,"Avellino, Cremonese, SPAL",ITA
Alessandro Arioli,/en/players/9c58b9b3/Alessandro-Arioli,True,2021-2024,FW,Cosenza,ITA
Jonas Arlanch,/en/players/ba4c44b3/Jonas-Arlanch,True,2023-2024,GK,FC Südtirol,ITA
Marco Armellino,/en/players/93ac79b6/Marco-Armellino,True,2011-2023,MF,"Reggina, Monza, Modena, Lecce, SS Matera Calcio",ITA
Nicolò Armini,/en/players/2f7407fa/Nicolo-Armini,True,2017-2021,DF,Lazio,ITA
Davide Arras,/en/players/661d7a8f/Davide-Arras,True,2015-2017,FW,,ITA
Andrea Arrighini,/en/players/ef27e7fe/Andrea-Arrighini,True,2014-2022,FW,"Cittadella, Carpi, Avellino, US Alessandria Calcio 1912",ITA
Giorgia Arrigoni,/en/players/8f20314b/Giorgia-Arrigoni,True,2021-2024,MF,"Milan, Parma, Hellas Verona",ITA
Tommaso Arrigoni,/en/players/45484d23/Tommaso-Arrigoni,True,2011-2024,MF,"Como, FC Südtirol, Cesena, Siena",ITA
Federico Artioli,/en/players/aa620b6c/Federico-Artioli,True,2020-2021,MF,,ITA
